product_id,sku_code,barcode,product_name_ko,product_name_en,brand_id,brand_name,category_l1,category_l2,category_l3,category_l4,retail_price_krw,cost_price_krw,global_price_usd,jp_price_jpy,weight_g,volume_ml,is_bundle,bundle_components,ingredient_ids,key_ingredient_1,key_ingredient_2,key_ingredient_3,skin_type_target,skin_concern_target,launch_date,discontinue_date,status,vegan_yn,cruelty_free,ewa_grade,origin_country,shelf_life_months,supplier_id,min_order_qty,tax_type,attr_01,attr_02,attr_03,attr_04,attr_05,attr_06,attr_07,attr_08,attr_09,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27,attr_28,attr_29,attr_30,attr_31,attr_32,attr_33,attr_34,attr_35,attr_36,attr_37,attr_38,attr_39,attr_40,quality_score_01,quality_score_02,quality_score_03,quality_score_04,quality_score_05,quality_score_06,quality_score_07,quality_score_08,quality_score_09,quality_score_10,quality_score_11,quality_score_12,quality_score_13,quality_score_14,quality_score_15,quality_score_16,quality_score_17,quality_score_18,quality_score_19,quality_score_20,pim_metric_01,pim_metric_02,pim_metric_03,pim_metric_04,pim_metric_05,pim_metric_06,pim_metric_07,pim_metric_08,pim_metric_09,pim_metric_10,pim_metric_11,pim_metric_12,pim_metric_13,pim_metric_14,pim_metric_15,pim_metric_16,pim_metric_17,pim_metric_18,pim_metric_19,pim_metric_20,pim_metric_21,pim_metric_22,pim_metric_23,pim_metric_24,pim_metric_25,pim_flag_01,pim_flag_02,pim_flag_03,pim_flag_04,pim_flag_05,pim_flag_06,pim_flag_07,pim_flag_08,pim_flag_09,pim_flag_10,pim_flag_11,pim_flag_12,pim_flag_13,pim_flag_14,pim_flag_15
PRD-00090,SKU00000090,8805871502792,데이지크 슈퍼 염색 200ml,Product_bfdpl7r8,BR-107,라로슈포제,헤어케어,염색,염색_베이직,sub_017fcde5,18000.0,3570,107.36,1480,30,10,N,,ING-0403|ING-0283|ING-0388|ING-0240|ING-0370|ING-0417|ING-0237|ING-0175|ING-0406|ING-0044|ING-0161|ING-0434,백단향,알로에,히알루론산,민감성|지성|복합성,모공,16/10/2024,,판매중,N,False,2,호주,6,SUP-055,12,과세,val_7,val_16,,val_27,val_37,val_32,,,val_24,val_48,val_4,val_48,val_3,val_34,,,val_1,,val_31,,val_30,,,,val_10,val_43,,val_47,val_39,val_18,val_39,val_44,,val_45,val_40,,,,val_33,val_45,52.88,26.44,46.36,19.950000000000003,20.349999999999998,66.81,5.9799999999999995,46.050000000000004,24.310000000000002,38.96,34.239999999999995,19.34,21.73,36.3,21.55,19.259999999999998,36.55,8.25,7.1,25.990000000000002,40.12,43.13,36.65,828.0,22.4,45.74,14.79,443.61,425.99,788.45,479.85,121.0,395.52,8.72,27.28,247.93,285.67,372.82,2.39,365.78,939.43,73.38,622.25,220.13,1198.28,yes,X,0,1,False,Y,0,X,Y,True,O,True,Y,0,X
PRD-00091,SKU00000091,8808897460042,라로슈포제 맥스 샴푸 #03,Product_1b5xtj98,BR-046,스킨푸드,헤어케어,샴푸,샴푸_남성용,sub_e8nq99fr,350000.0,22288,78.03,1480,300,100,N,,ING-0220|ING-0395|ING-0483|ING-0358|ING-0214|ING-0108,AHA,마데카소사이드,아데노신,건성,각질,20210127,,단종,N,False,4,한국,30,SUP-024,6,과세,val_28,,,,val_45,val_27,,val_16,val_4,,val_19,,val_29,val_4,val_19,,,val_24,val_50,val_33,val_30,val_32,,val_31,val_2,,val_20,val_45,,val_19,val_7,val_42,val_32,val_19,val_14,val_16,val_28,,val_35,val_25,30.04,32.269999999999996,27.37,31.7,57.47,17.630000000000003,17.66,33.36,48.17,3.3000000000000003,20.89,2.4699999999999998,61.529999999999994,39.550000000000004,8.82,30.48,43.66,11.65,25.05,32.46,64.72,36.43,583.85,425.89,111.69,40.54,37.32,1353.22,212.82,1432.35,1100.53,202.62,208.13,175.28,161.03,121.64,1125.93,566.61,22.9,55.16,232.64,1.13,59.2,298.93,1001.35,yes,X,0,1,False,N,1,O,N,True,X,False,Y,1,O
PRD-00092,SKU00000092,8805252525649,설화수 프로 미스트 200ml,Product_ksfqe50c,BR-049,더페이스샵,스킨케어,미스트,미스트_베이직,sub_8qooege1,25000.0,81824,125.23,1480,200,75,N,,ING-0231|ING-0437|ING-0286|ING-0016|ING-0192|ING-0072|ING-0296|ING-0448|ING-0066|ING-0157,징크옥사이드,엘라스틴,아젤라인산,건성|중성|지성,트러블,2025-04-10,,일시품절,해당없음,False,2,미국,36,SUP-027,6,과세,val_19,val_38,,val_44,val_11,val_1,val_8,val_42,val_27,,,val_19,val_13,,,val_30,,val_35,,val_41,val_12,val_36,,val_34,val_23,,val_50,,val_7,,val_36,val_41,,val_30,,,val_40,val_15,,val_20,4.24,39.15,32.92,15.870000000000001,20.23,6.3100000000000005,55.669999999999995,12.11,47.949999999999996,23.43,60.47,29.43,35.52,57.07,31.28,28.26,10.299999999999999,26.040000000000003,32.89,32.690000000000005,41.56,32.86,509.68,198.31,210.74,42.09,208.68,208.6,280.63,2840.84,1496.25,454.9,317.96,110.59,878.82,183.01,980.44,560.83,93.2,379.37,565.64,14.11,46.04,112.67,1793.75,yes,O,1,0,False,N,1,X,Y,True,O,True,Y,1,X
PRD-00093,SKU00000093,8803678295186,VDL 리뉴얼 오드뚜왈렛 200ml,Product_7wxgjuri,BR-055,,향수,오드뚜왈렛,오드뚜왈렛_비건,sub_gtdy1rye,15000.0,32877,78.68,9800,500,300,N,,ING-0005|ING-0256|ING-0415|ING-0338|ING-0428|ING-0182|ING-0174|ING-0116|ING-0215|ING-0218|ING-0352|ING-0386|ING-0207|ING-0391,마데카소사이드,마데카소사이드,글루타치온,지성|건성|민감성,다크서클|트러블|모공|홍조,20/01/2025,,판매중,N,False,,한국,24,SUP-014,48,면세,val_40,val_29,,val_33,val_11,val_13,val_44,val_35,,,val_8,val_25,val_28,val_3,val_31,val_35,,,val_19,,,,,,val_48,val_28,val_5,val_31,val_4,val_21,val_35,,val_23,val_28,val_36,val_46,val_7,val_29,val_34,val_17,20.24,33.14,49.059999999999995,38.97,11.21,31.59,46.58,16.43,10.13,21.91,57.52,27.310000000000002,23.03,39.89,30.55,38.379999999999995,10.74,35.199999999999996,9.19,17.68,25.11,200.66,556.99,52.47,8.24,4.76,887.64,300.08,52.07,894.82,1570.61,81.11,6.59,147.26,83.57,765.03,89.92,2080.04,331.99,9.12,405.55,30.41,587.21,179.76,769.03,yes,O,1,1,False,Y,0,O,Y,False,X,True,N,0,X
PRD-00094,SKU00000094,8804541852788,올리브영PB 맥스 클렌징오일 #01,Product_zr98w5gw,BR-028,이니스프리,클렌징,클렌징오일,클렌징오일_프리미엄,sub_q7kotkun,52000.0,87425,94.93,990,300,30,N,,ING-0354|ING-0276|ING-0154|ING-0167|ING-0301|ING-0012|ING-0291|ING-0403|ING-0017|ING-0473|ING-0072|ING-0079|ING-0488|ING-0170|ING-0323,유칼립투스,알부틴,판테놀,중성|지성|복합성,색소침착|피지,28/10/2023,,예약판매,N,True,4,일본,36,SUP-044,100,과세,,,val_47,,,val_16,,val_40,,val_8,val_50,val_14,,,val_10,val_23,val_45,val_34,val_42,val_14,val_48,val_20,val_49,val_8,,val_2,val_13,val_3,val_6,val_21,,val_11,val_24,val_6,val_50,val_2,val_9,val_38,val_35,val_31,34.849999999999994,47.74,2.69,23.77,19.54,5.3,26.46,21.29,35.410000000000004,18.58,13.33,11.82,36.71,13.34,85.48,26.39,19.03,6.92,34.9,23.080000000000002,3.32,4.13,23.93,17.75,185.88,5.01,462.66,1007.86,23.76,48.04,1362.03,335.13,487.8,522.73,764.3,653.78,323.19,325.0,437.48,60.97,376.2,196.17,221.6,692.26,24.89,no,O,1,0,True,Y,1,X,Y,True,X,True,N,0,O
PRD-00095,SKU00000095,8809916752775,아모레퍼시픽 퓨어 남성스킨케어 세트,Product_mryazj6w,BR-066,바닐라코,남성,남성스킨케어,남성스킨케어_남성용,sub_urlq17de,150000.0,3917,74.27,2980,150,300,N,,ING-0309|ING-0468|ING-0312|ING-0294|ING-0444|ING-0201|ING-0196|ING-0105|ING-0486|ING-0033|ING-0274|ING-0198|ING-0097|ING-0244|ING-0056,시어버터,아젤라인산,티타늄디옥사이드,건성|복합성|민감성,다크서클,2022.01.31,,판매중,Y,False,3,태국,6,SUP-054,48,면세,val_34,val_39,val_1,val_48,val_28,val_33,val_48,val_4,val_45,,val_10,val_29,val_39,val_21,,val_25,val_3,val_39,val_27,,val_48,,val_26,val_46,,,val_18,val_8,val_10,,val_39,val_30,val_4,val_40,val_31,val_23,val_16,,val_50,val_48,4.88,10.31,19.34,32.83,33.379999999999995,53.98,44.75,12.21,41.64,10.56,11.91,24.7,33.75,38.51,58.940000000000005,28.03,39.53,21.87,23.64,32.28,14.31,18.35,439.86,183.14,171.98,918.05,252.65,47.23,10.32,348.97,147.74,6.11,137.07,106.02,329.97,46.56,104.8,100.94,32.99,115.51,264.73,287.09,13.23,480.79,325.67,yes,O,0,1,True,Y,1,X,N,False,X,True,N,0,X
PRD-00096,SKU00000096,8804349651569,맥 울트라 클렌징폼 기획세트,Product_uopz2lnt,BR-030,디올,클렌징,클렌징폼,클렌징폼_남성용,sub_helyjrg4,22000.0,78602,74.33,4980,100,250,N,,ING-0292|ING-0493|ING-0232|ING-0328|ING-0459|ING-0156|ING-0048|ING-0088,나이아신아마이드,글루타치온,아젤라인산,지성|민감성|중성,다크서클,02-08-2023,,판매중,N,True,3,한국,30,SUP-020,100,과세,,val_16,val_4,val_43,,val_29,,val_48,,,,,val_15,,val_43,,val_44,val_23,val_12,val_16,,,,,val_43,,val_2,val_18,val_50,val_30,,,,val_40,val_15,val_29,,val_35,val_30,val_33,4.8500000000000005,9.969999999999999,7.340000000000001,42.88,6.84,17.31,29.94,32.800000000000004,29.270000000000003,17.849999999999998,27.74,19.82,5.28,45.06,18.61,44.65,31.380000000000003,22.42,40.73,44.97,15.2,33.01,195.56,676.99,538.08,138.69,303.38,37.14,78.85,2404.35,109.61,163.22,125.95,194.99,299.61,764.1,13.06,755.02,29.1,521.61,34.89,168.82,18.67,292.16,1337.02,no,O,1,1,True,Y,1,X,Y,True,X,False,N,1,O
PRD-00097,SKU00000097,8809706591774,아누아 센시티브 선스틱 리필,Product_jyiul12m,BR-053,메디힐,선케어,선스틱,선스틱_베이직,sub_kw48hmkn,45000.0,98040,116.36,1480,15,20,N,,ING-0346|ING-0284|ING-0091|ING-0017,알란토인,백단향,호호바오일,트러블성|민감성|지성,보습,2023.04.20,,판매중,N,True,4,프랑스,18,SUP-011,6,면세,val_20,val_21,val_38,val_37,val_29,val_25,,,val_38,val_12,val_25,val_35,val_21,val_28,val_2,val_26,,val_36,val_46,val_32,val_12,val_14,val_39,,val_42,val_2,,,val_23,val_40,val_8,val_6,val_33,val_47,val_10,val_41,,val_7,,val_14,52.54,55.08,40.18,28.21,36.13,11.940000000000001,23.919999999999998,30.990000000000002,29.459999999999997,45.78,21.52,52.17,3.95,26.540000000000003,22.68,58.51,28.1,35.56,27.13,36.52,13.65,82.71,99.47,731.64,7.52,106.2,188.68,2550.66,284.2,748.33,102.93,397.58,516.2,198.83,120.07,135.61,178.27,15.69,22.05,146.7,72.4,270.5,77.74,408.63,427.02,yes,X,1,1,False,N,0,X,Y,True,X,True,Y,0,O
PRD-00098,SKU00000098,8806152388807,라네즈 프로 면도 100ml,Product_zvttxo2f,BR-015,나스,남성,면도,,sub_u0ztug8v,68000.0,67575,96.14,2980,150,5,N,,ING-0309|ING-0251|ING-0014|ING-0096|ING-0102|ING-0036|ING-0467|ING-0494|ING-0198|ING-0146|ING-0106|ING-0120|ING-0150|ING-0338,알로에,스쿠알란,알부틴,건성|중성|트러블성,다크서클|주름,02-15-2022,,판매중,N,False,1,미국,24,SUP-041,12,과세,val_11,,,,val_6,,val_42,val_27,val_11,,val_28,val_11,val_45,,val_29,val_21,,val_8,val_6,val_16,val_30,val_28,val_19,val_21,,val_36,,val_10,,val_6,,,,val_40,val_32,val_36,val_37,val_13,,val_32,28.139999999999997,30.320000000000004,10.77,29.459999999999997,61.78,10.549999999999999,29.9,25.4,31.069999999999997,16.77,46.44,47.17,4.9799999999999995,48.65,14.2,28.999999999999996,6.02,12.58,47.89,32.73,44.71,63.6,190.47,277.39,132.78,37.44,362.0,64.26,139.57,1324.46,578.97,37.92,141.8,153.67,27.58,230.81,498.6,630.76,5.06,160.05,609.72,9.06,75.88,1300.08,294.22,no,X,1,1,True,N,0,X,Y,False,O,False,N,0,O
PRD-00099,SKU00000099,8806941360796,더페이스샵 퓨어 선스틱 #03,Product_i953467w,BR-098,구달,선케어,선스틱,선스틱_남성용,sub_q5gxqofs,150000.0,75518,96.82,4980,150,30,N,,ING-0036|ING-0233|ING-0030|ING-0189|ING-0266|ING-0006|ING-0088|ING-0168|ING-0441|ING-0466|ING-0211,엘라스틴,비타민C,아스코빌글루코사이드,중성,트러블|아토피,2023.02.15,,판매중,N,인증중,,한국,6,SUP-012,24,면세,,,val_8,val_34,val_1,val_42,,,val_31,val_48,val_36,val_49,val_47,,,val_18,val_25,val_30,val_28,val_27,val_40,,,val_38,val_20,val_19,val_23,val_49,val_27,,val_25,val_48,val_6,val_23,,,val_50,val_40,val_50,val_23,7.75,38.96,47.75,46.32,39.15,13.889999999999999,3.2199999999999998,27.92,20.45,72.26,29.34,26.590000000000003,57.89,31.64,19.49,5.41,8.690000000000001,11.58,27.83,16.74,2.96,44.75,36.46,129.65,151.48,683.56,475.66,1038.76,33.17,364.57,24.47,1552.31,1963.53,126.8,106.73,214.11,722.44,206.76,109.88,24.75,247.69,133.08,37.46,763.18,527.84,no,X,1,1,True,Y,0,O,Y,False,X,False,N,1,O
PRD-00100,SKU00000100,8807942827102,라로슈포제 더블 보습강화 #01,Product_cdpi2eye,BR-041,네이처리퍼블릭,더마,보습강화,보습강화_남성용,sub_z72o5nmx,250000.0,42104,70.29,9800,50,300,N,,ING-0081|ING-0057|ING-0067|ING-0275|ING-0215|ING-0245|ING-0381|ING-0036|ING-0200,스쿠알란,판테놀,글루타치온,중성,보습|각질,01-30-2021,,판매중,N,True,4,한국,30,SUP-010,1,영세,val_8,val_15,,val_10,val_12,val_5,,,,,val_21,val_41,val_24,val_28,val_2,,,,,val_28,val_4,val_18,val_42,val_18,,val_1,val_28,val_45,,,val_24,,val_40,val_50,val_29,val_17,val_34,val_16,val_4,val_21,16.31,18.709999999999997,14.549999999999999,50.629999999999995,10.72,26.119999999999997,41.85,12.57,61.3,11.25,13.76,18.81,33.45,22.220000000000002,19.77,62.36000000000001,55.94,38.87,27.089999999999996,34.69,9.89,426.4,49.72,128.98,374.86,16.54,28.18,74.42,57.93,1665.85,248.27,117.62,246.41,82.29,162.99,317.29,549.17,462.6,80.59,313.53,576.53,52.37,330.54,539.75,788.54,no,X,1,0,False,N,0,O,Y,False,O,False,N,0,O
PRD-00101,SKU00000101,8805252346522,랑콤 퓨어 아이섀도 리필,Product_nyjym9oo,BR-016,맥,메이크업,아이섀도,아이섀도_프리미엄,sub_afxyuc7v,45000.0,21062,82.01,2980,50,150,N,,ING-0067|ING-0446|ING-0106|ING-0159|ING-0222|ING-0419,유칼립투스,티타늄디옥사이드,글리콜산,건성|민감성|지성,홍조|탄력|다크서클,01-28-2021,,판매중,N,True,1,한국,18,SUP-012,100,과세,val_4,,val_44,val_8,,val_33,val_14,val_14,val_45,val_18,val_39,val_25,val_26,val_13,val_43,val_50,,,val_4,,val_48,val_26,,val_14,val_47,val_47,val_32,val_5,,val_42,val_43,val_24,val_36,val_16,val_22,val_21,val_36,val_40,,val_9,25.03,13.320000000000002,45.58,14.530000000000001,5.87,45.58,33.47,22.42,29.770000000000003,45.1,17.53,13.950000000000001,8.6,33.52,53.580000000000005,23.84,22.259999999999998,9.610000000000001,32.73,19.12,76.82,82.99,154.63,470.4,28.45,251.54,1117.34,255.46,105.96,55.01,1407.72,636.2,121.33,265.6,524.19,199.96,660.23,297.12,20.02,73.21,83.57,116.75,11.21,18.66,693.21,yes,O,0,1,False,Y,0,O,Y,False,X,True,N,1,O
PRD-00102,SKU00000102,8809741257632,아모레퍼시픽 퓨어 팩/마스크 리필,Product_2tp5hqkj,BR-060,,스킨케어,팩/마스크,팩/마스크_프리미엄,sub_veg6uia1,25000.0,19999,113.13,1480,50,200,N,,ING-0341|ING-0244|ING-0082|ING-0310|ING-0295|ING-0481|ING-0159|ING-0301|ING-0104|ING-0258|ING-0367|ING-0351|ING-0235|ING-0142,아스코빌글루코사이드,알란토인,병풀추출물,지성|건성|복합성,피지|미백|각질|보습,2020-12-31,,판매중,N,True,4,한국,36,SUP-013,24,영세,,val_34,val_1,val_26,val_42,,,val_12,,val_5,val_23,val_18,val_30,val_6,val_42,val_31,val_20,,val_32,val_3,val_5,val_3,val_38,val_48,val_2,val_32,val_23,val_30,val_41,val_18,val_34,val_18,val_49,val_6,val_10,val_26,val_3,val_33,val_10,,31.75,45.839999999999996,43.44,35.11,66.28,70.57,16.76,39.69,22.55,25.490000000000002,55.81,16.3,2.53,25.0,18.61,6.64,12.559999999999999,12.72,16.86,12.1,14.86,40.96,134.42,28.08,10.07,316.96,68.94,613.67,64.92,220.7,243.22,148.79,2815.63,156.55,398.1,169.39,111.13,612.26,6.44,128.63,263.62,458.04,413.62,642.75,10.61,no,X,1,0,False,Y,0,X,N,False,X,False,N,0,O
PRD-00103,SKU00000103,8805109468645,라운드랩 울트라 면도 세트,Product_nz057h57,BR-015,넘버즈,남성,면도,면도_더마,sub_nj0c2wkj,350000.0,64845,124.76,1980,50,20,Y,PRD-00892|PRD-00301|PRD-00037|PRD-01270|PRD-00079,ING-0004|ING-0074|ING-0229|ING-0033|ING-0423|ING-0205,호호바오일,어성초,세라마이드,복합성,각질|모공|아토피,01/08/2021,,판매중,N,False,3,일본,30,SUP-041,1,과세,val_10,,val_41,val_4,val_19,val_24,,val_5,val_46,,val_6,val_2,val_9,,,val_7,,val_22,val_29,val_34,val_19,val_8,val_27,val_33,val_30,val_23,,val_11,,,val_43,val_18,,val_3,val_17,val_12,val_31,val_45,val_40,val_6,11.76,8.89,32.43,36.059999999999995,9.98,27.1,36.11,54.56999999999999,17.76,34.04,20.630000000000003,19.71,73.04,12.49,35.24,2.65,18.04,22.689999999999998,49.72,25.1,48.52,240.02,308.08,1952.4,510.03,138.21,149.44,1073.74,332.35,893.39,201.71,245.3,171.91,219.8,105.16,607.14,41.25,221.06,25.06,168.79,384.37,309.28,925.82,118.49,826.66,yes,X,0,1,False,Y,0,O,N,True,X,True,N,0,O
PRD-00104,SKU00000104,8806333756359,달바 맥스 남성스킨케어 #02,Product_ddm6j9lx,BR-067,미샤,남성,남성스킨케어,,sub_yvdl1cex,89000.0,12941,106.0,3480,200,500,N,,ING-0414|ING-0127|ING-0270|ING-0169|ING-0467|ING-0292|ING-0451|ING-0252|ING-0236|ING-0237|ING-0295|ING-0021,마데카소사이드,알부틴,로즈힙오일,건성|중성|민감성,트러블|다크서클,07-03-2020,2025-12-08,일시품절,N,False,1,프랑스,18,SUP-034,12,과세,val_22,,val_5,val_43,,val_10,val_33,val_18,val_20,,val_28,,val_17,val_15,,,val_8,,val_25,,val_44,val_20,,val_42,val_4,val_47,val_13,val_11,,val_31,val_16,,val_18,,val_26,val_21,val_38,val_27,,val_41,34.86,56.779999999999994,62.67,34.17,12.950000000000001,18.17,16.48,28.470000000000002,11.12,51.839999999999996,8.41,9.229999999999999,11.26,34.589999999999996,30.65,45.440000000000005,45.129999999999995,15.67,28.199999999999996,9.78,20.06,228.64,31.79,244.43,282.34,110.59,239.43,354.98,389.57,134.47,201.94,875.05,1284.39,18.84,60.44,28.15,2553.24,132.66,137.97,141.93,523.96,15.1,217.91,715.7,934.84,yes,O,1,1,True,N,1,O,Y,False,X,True,N,0,X
PRD-00105,SKU00000105,8806933946911,맥 리뉴얼 보습강화 50g,Product_g3wtk41n,BR-018,아모레퍼시픽,더마,보습강화,보습강화_프리미엄,sub_htrwc4wa,15000.0,64169,138.99,14800,500,150,Y,PRD-01797|PRD-00832|PRD-01773|PRD-00632|PRD-01548,ING-0047|ING-0148|ING-0331|ING-0452|ING-0471|ING-0234|ING-0178|ING-0359|ING-0432|ING-0365|ING-0406|ING-0153|ING-0201|ING-0314,알부틴,살리실산,시어버터,지성|복합성|민감성,탄력|홍조,03-08-2024,,판매중,해당없음,True,,한국,6,SUP-007,6,과세,val_15,val_41,val_39,,val_48,,,,val_23,val_40,,val_27,val_19,val_45,,val_18,,val_45,val_36,val_29,,val_22,,,,,,val_29,val_45,val_3,,,,,val_6,,val_17,val_3,,,33.36,16.93,7.2700000000000005,78.82000000000001,39.37,40.300000000000004,38.690000000000005,43.11,44.97,12.21,17.61,7.630000000000001,6.22,24.41,39.71,50.370000000000005,30.5,18.970000000000002,54.35,52.93,24.1,21.15,182.01,365.77,25.97,105.07,8.94,416.98,3.75,188.24,635.11,327.58,225.73,16.69,174.34,116.89,53.95,300.29,10.46,63.63,665.58,289.46,34.55,365.33,364.0,yes,X,1,1,False,N,1,X,Y,True,X,False,N,0,X
PRD-00106,SKU00000106,8802490242444,에스쁘아 프로 캔들 리필,Product_s6cwe6jr,BR-064,맥,향수,캔들,캔들_베이직,sub_kef72akt,45000.0,26470,123.95,14800,1000,300,N,,ING-0436|ING-0090|ING-0213|ING-0128|ING-0092|ING-0461|ING-0317|ING-0376|ING-0222|ING-0235|ING-0197|ING-0467|ING-0338|ING-0094|ING-0358,토코페롤,히알루론산,펩타이드,민감성,홍조|피지|아토피|다크서클,2023-05-30,,일시품절,N,False,1,태국,30,SUP-040,12,영세,,val_47,val_3,,val_37,val_31,val_21,val_49,val_7,,,,val_12,,,val_46,val_46,val_6,,,val_30,val_2,,val_3,,val_30,,val_14,val_32,val_4,val_26,val_5,,val_11,val_5,val_43,val_7,,val_27,,23.919999999999998,11.940000000000001,52.080000000000005,17.84,31.11,44.49,11.379999999999999,21.59,17.22,24.169999999999998,5.37,41.92,14.69,62.849999999999994,30.86,8.04,14.89,63.06,8.469999999999999,9.13,95.03,411.34,788.23,509.38,107.21,285.93,338.63,46.63,194.22,591.5,2558.53,2.59,112.02,167.7,1012.5,133.57,50.58,542.55,9.45,617.31,1015.53,91.3,337.38,404.06,217.68,yes,X,0,0,False,Y,1,X,N,True,X,True,N,1,X
PRD-00107,SKU00000107,8802648079302,파파레시피 센시티브 두피케어 30g,Product_v6xkv59g,BR-098,아모레퍼시픽,헤어케어,두피케어,두피케어_시즌한정,sub_vmc6stlg,120000.0,62821,86.47,2980,30,10,N,,ING-0049|ING-0202|ING-0358|ING-0485|ING-0023|ING-0123|ING-0454|ING-0446|ING-0081|ING-0141|ING-0452|ING-0322,카밀러,알란토인,시어버터,건성|민감성|중성,미백|모공|탄력|홍조,06-03-2021,,판매중,N,False,4,일본,30,SUP-012,100,과세,val_19,val_10,,val_47,val_16,,,val_22,,val_14,val_31,val_38,val_2,,val_31,val_27,val_12,val_45,val_20,val_3,val_6,val_6,val_29,,val_8,val_11,val_16,val_17,,,val_39,,,,val_36,val_18,val_27,val_41,val_2,val_10,21.25,39.87,17.57,33.08,17.46,31.72,21.740000000000002,3.7199999999999998,32.95,12.740000000000002,15.1,37.57,13.320000000000002,23.830000000000002,25.979999999999997,29.799999999999997,43.3,32.26,13.76,17.919999999999998,7.91,128.29,779.41,133.72,23.85,507.4,192.14,1534.96,399.1,216.74,53.64,58.68,803.21,49.05,2.25,146.35,59.56,424.48,56.76,34.69,219.13,83.07,53.86,895.76,329.0,no,X,0,1,True,N,0,X,Y,False,X,True,Y,0,O
PRD-00108,SKU00000108,8807737434188,닥터자르트 슈퍼 시카 200ml,Product_phh6w5nx,BR-047,바비브라운,더마,시카,시카_오가닉,sub_ylpznffb,25000.0,89669,102.35,14800,500,20,N,,ING-0150|ING-0342|ING-0470|ING-0035|ING-0358|ING-0372|ING-0370|ING-0462|ING-0112|ING-0466|ING-0253,카밀러,달팽이뮤신,꿀추출물,복합성|트러블성,다크서클,06-26-2021,,판매중,Y,False,,프랑스,12,SUP-050,6,과세,,val_24,,val_42,val_44,val_1,,val_26,,val_34,,val_28,val_39,val_43,,val_1,val_33,val_16,val_35,val_42,,val_13,val_36,val_15,val_47,val_43,,,val_24,,,val_16,val_4,val_34,,val_15,,val_4,,,19.78,60.519999999999996,26.97,7.670000000000001,3.9899999999999998,19.96,8.82,36.6,46.56,34.489999999999995,32.99,31.790000000000003,22.08,34.2,18.6,47.96,54.35,29.94,17.119999999999997,44.58,59.05,119.79,253.61,110.96,257.41,565.82,124.21,864.09,105.04,1924.87,277.86,88.73,490.14,159.37,36.67,115.24,1049.33,2840.94,33.77,327.46,17.01,209.38,261.63,995.44,660.95,no,X,0,0,False,N,0,O,N,True,O,True,N,1,X
PRD-00109,SKU00000109,8809870932804,바비브라운 더블 젤네일 200ml,Product_3m4clen7,BR-091,더페이스샵,네일,젤네일,젤네일_남성용,sub_0lj3qa8n,15000.0,47435,139.31,2480,500,150,N,,ING-0391|ING-0284|ING-0063|ING-0189|ING-0040|ING-0387|ING-0054|ING-0259|ING-0393,세라마이드,어성초,펩타이드,민감성,미백|피지|아토피|보습,2022-05-18,,판매중,N,False,2,한국,24,SUP-053,48,과세,val_42,,,,val_45,,val_3,val_14,val_38,,val_19,,val_28,,val_37,val_19,val_6,val_45,val_1,,val_13,val_17,val_19,val_37,val_19,val_32,val_12,val_13,,val_40,,val_46,val_14,val_11,,,val_38,val_20,val_45,val_28,30.34,14.09,26.369999999999997,23.71,30.659999999999997,27.150000000000002,23.990000000000002,45.93,42.58,26.040000000000003,39.519999999999996,48.58,60.150000000000006,24.64,30.42,41.94,35.82,4.67,24.48,11.75,6.01,109.4,636.23,104.56,690.94,3.01,146.19,79.32,8.04,57.23,68.48,239.63,507.42,2.62,358.4,168.58,1401.5,397.99,274.61,83.87,764.78,87.07,250.57,1013.51,465.13,yes,O,1,1,False,Y,1,O,N,True,O,False,Y,1,X
PRD-00110,SKU00000110,8803906865197,아모레퍼시픽 맥스 트리트먼트 #01,Product_ct4ru76b,BR-037,세타필,헤어케어,트리트먼트,트리트먼트_비건,sub_h0wz3oub,198000.0,7529,94.78,2480,30,20,N,,ING-0167|ING-0210|ING-0231|ING-0085|ING-0130|ING-0107|ING-0260|ING-0023|ING-0237|ING-0014|ING-0038|ING-0328|ING-0356|ING-0346|ING-0384,히알루론산,엘라스틴,유칼립투스,트러블성|복합성|민감성,모공|피지|보습|탄력,2023-10-16,20240514,판매중,N,False,2,일본,30,SUP-035,1,영세,,val_50,val_24,val_12,,val_26,,val_9,val_28,val_22,val_43,val_14,,,,,,val_50,val_21,val_28,val_6,val_14,,val_50,val_11,val_16,,val_15,val_46,val_44,val_49,val_8,val_13,val_42,val_32,val_9,val_23,val_39,val_20,val_33,17.18,9.34,27.860000000000003,19.07,18.990000000000002,37.05,47.65,19.71,28.21,16.950000000000003,3.36,21.17,26.21,11.91,23.25,40.699999999999996,45.06,6.569999999999999,10.37,20.69,25.78,85.79,66.14,2075.51,682.3,521.82,911.51,147.6,9.54,2324.66,1475.87,575.97,1238.84,100.79,69.31,287.13,78.18,2555.4,97.91,23.17,1017.64,32.38,382.59,371.55,616.3,yes,O,0,1,True,N,0,O,N,False,X,False,N,1,O
