return_id,ord_num,cust_key,return_type,return_reason,return_reason_detail,request_date,pickup_date,received_date,inspection_result,refund_amount_krw,refund_method,refund_status,refund_date,cs_agent_id,cs_channel,satisfaction_score,returned_item_code,returned_qty,photo_submitted,is_repeat_returner,cs_metric_01,cs_metric_02,cs_metric_03,cs_metric_04,cs_metric_05,cs_metric_06,cs_metric_07,cs_metric_08,cs_metric_09,cs_metric_10,cs_metric_11,cs_metric_12,cs_metric_13,cs_metric_14,cs_metric_15,cs_flag_01,cs_flag_02,cs_flag_03,cs_flag_04,cs_flag_05,cs_flag_06,cs_flag_07,cs_flag_08,cs_flag_09,cs_flag_10
RT-000902,ORD00012211,M7ECBB3BF,반품,알러지반응,상세사유_kpgsovi7,20250402,07-31-2023,,검수중,4546,쿠폰발급,완료,,agent_16,카카오톡,5,SKU00001607,1,N,0,106.86,17.58,2.55,489.54,146.73,6.47,84.31,40.78,1119.25,47.9,7.49,57.89,132.35,479.27,406.38,True,0,False,False,0,0,N,1,no,O
RT-000903,ORD00006555,M14BEA675,전체반품,유통기한임박,,08-28-2024,2023.10.26,20231126,,4168,포인트,완료,08-03-2025,agent_30,게시판,2,SKU00000733,2,N,0,606.35,15.37,1.12,150.38,170.55,38.15,194.71,388.05,1287.74,0.59,169.62,268.07,725.62,7.21,2411.17,True,1,False,False,0,1,N,1,yes,X
RT-000904,ORD00002688,MEFE1CE4C,부분반품,알러지반응,상세사유_5s9iys4d,2024-03-07,,,승인,4819,포인트,완료,10-11-2025,agent_6,카카오톡,3,SKU00001482,1,Y,0,146.42,7.37,22.64,308.66,511.46,1.2,1103.78,35.21,163.83,179.67,77.52,130.42,426.15,725.03,1108.15,False,1,True,False,0,1,Y,1,yes,O
RT-000905,ORD00001979,M0A81EB00,교환,성분불만,상세사유_vm64ft58,05/10/2025,,15/08/2025,검수중,9653,포인트,완료,07-17-2024,agent_22,채팅,4,SKU00001512,1,N,0,323.02,106.32,17.96,177.62,648.99,127.1,50.09,25.99,735.87,56.27,1139.65,137.58,488.46,97.7,653.66,False,1,False,True,0,0,N,0,no,O
RT-000906,ORD00003311,MF7475834,교환,유통기한임박,상세사유_bvtt7s3o,20250624,20/06/2024,,,57686,원결제수단,완료,04-22-2023,agent_30,채팅,,SKU00000798,3,Y,1,1180.26,12.44,30.26,6.12,1270.42,297.19,103.81,188.21,73.24,19.25,21.36,16.2,602.01,628.77,398.08,False,1,True,False,0,1,N,1,no,O
RT-000907,ORD00004211,M352B412F,반품,유통기한임박,상세사유_q5rm3jxe,02-22-2025,20241030,,부분승인,3969,계좌이체,대기,2023.02.23,agent_8,게시판,,SKU00001078,1,N,0,403.68,39.45,20.48,182.79,391.59,57.59,27.99,367.42,138.46,147.27,52.68,201.0,171.29,176.22,1103.04,False,1,True,True,0,0,N,0,yes,O
RT-000908,ORD00004784,M6F09CA99,전체반품,향불만,상세사유_gmt7n6uh,11-27-2023,20250509,18/01/2025,승인,18266,쿠폰발급,완료,10/10/2025,agent_14,카카오톡,2,SKU00001641,2,N,0,690.13,59.41,27.52,104.02,977.34,64.58,54.19,213.75,646.02,506.3,100.05,104.57,235.03,97.93,249.13,True,1,True,True,0,0,Y,1,no,O
RT-000909,ORD00005802,MF36119FB,반품,알러지반응,상세사유_5uvf0i7s,2024-09-19,,2023.03.20,승인,61319,원결제수단,완료,20230130,agent_25,게시판,1,SKU00000154,2,N,0,1278.96,0.53,34.76,184.33,664.97,11.75,263.36,287.6,219.9,556.02,159.35,84.26,548.83,1380.2,403.45,True,0,True,False,1,0,N,0,no,X
RT-000910,ORD00008071,M6F89AAFD,반품,변심,,2024.10.26,,,승인,35109,계좌이체,완료,,agent_1,게시판,4,SKU00001501,1,N,1,498.49,0.25,25.09,214.25,116.75,188.47,227.72,5.87,1569.83,814.73,2084.04,50.23,980.02,432.15,1201.98,False,1,False,False,0,0,Y,0,yes,O
RT-000911,ORD00002879,MF45B98CB,부분반품,성분불만,,06-17-2025,,2025-04-19,,89256,포인트,처리중,,agent_24,전화,5,SKU00000042,3,N,0,381.72,8.08,57.46,79.65,446.72,3.46,22.69,171.22,54.28,67.28,377.27,20.79,1753.14,857.24,661.12,True,1,False,False,0,1,N,1,yes,X
RT-000912,ORD00002353,MD0D421FA,전체반품,용량부족,상세사유_snf505jd,06-23-2025,01-03-2024,04/11/2025,승인,2789,쿠폰발급,완료,,agent_17,채팅,,SKU00001112,3,N,0,394.86,33.46,6.54,17.44,490.32,845.16,50.81,76.4,702.19,53.38,312.86,362.27,8.69,1677.35,691.68,False,1,False,True,1,1,Y,0,yes,X
RT-000913,ORD00004942,M023C1948,전체반품,성분불만,상세사유_53ztha3l,2023-10-16,,,승인,45184,계좌이체,완료,04-01-2024,agent_23,이메일,5,SKU00001462,3,Y,1,167.7,32.34,2.23,303.59,425.91,63.38,347.69,52.58,988.43,176.33,1416.51,424.94,65.71,85.14,656.59,True,0,False,False,0,0,Y,1,yes,O
RT-000914,ORD00005522,MD2E85EDD,부분반품,사이즈맞지않음,,2024-01-07,,20240728,승인,35534,계좌이체,대기,2025.05.31,agent_4,게시판,5,SKU00001791,2,N,0,1094.24,77.5,31.45,46.27,1615.95,93.21,168.97,363.23,805.81,30.49,290.83,35.37,1470.74,161.92,2221.4,False,0,True,True,1,0,N,1,yes,O
RT-000915,ORD00005524,MD9887FCC,부분반품,가품의심,,2024-10-26,10-10-2023,18/12/2024,검수중,6402,포인트,완료,,agent_10,카카오톡,3,SKU00000830,3,N,0,1555.89,7.23,34.12,191.1,590.85,249.51,184.28,253.86,641.78,104.0,434.75,127.86,368.34,275.52,374.49,False,0,False,True,0,1,Y,0,no,X
RT-000916,ORD00004573,MF26E451F,부분반품,파손/불량,상세사유_ekcnb95y,26/04/2024,,,검수중,64796,포인트,대기,,agent_22,게시판,2,SKU00001424,1,N,0,1002.92,14.01,39.93,103.98,10.43,21.84,215.54,685.7,245.09,67.87,245.35,141.21,741.42,249.6,108.13,True,0,False,False,1,1,N,0,no,X
RT-000917,ORD00001810,M8BD9091C,부분반품,피부트러블,,2025-10-12,06-08-2025,2024.11.29,승인,47177,쿠폰발급,거절,2023-08-24,agent_30,채팅,,SKU00001472,1,N,0,107.06,98.79,6.24,158.51,396.52,122.86,48.15,236.2,74.19,31.38,30.29,77.33,437.48,131.2,163.81,False,0,True,False,0,1,N,0,yes,X
RT-000918,ORD00013372,M6FD7DBC7,전체반품,가품의심,,2024.02.07,20240504,2023-09-20,승인,53311,포인트,거절,,agent_23,카카오톡,2,SKU00001580,2,N,0,84.27,137.98,3.66,23.64,50.86,33.82,6.12,135.53,137.54,49.21,66.51,17.94,1733.66,255.93,690.75,False,0,False,False,1,1,N,1,yes,X
RT-000919,ORD00002855,M5853E8CC,반품,변심,,08-06-2023,04-14-2025,,거절,2976,원결제수단,완료,,agent_5,채팅,4,SKU00000188,2,N,0,55.85,75.06,12.46,90.05,339.92,1115.84,457.88,262.25,67.38,24.25,944.32,157.49,596.65,769.51,552.59,True,1,True,True,0,0,Y,1,no,O
RT-000920,ORD00000423,ME54D4437,부분반품,변심,상세사유_smvwmrba,20250913,,,,17247,쿠폰발급,완료,20240207,agent_16,채팅,1,SKU00001316,1,N,0,999.54,92.99,1.28,7.49,27.12,39.27,53.09,83.19,235.76,56.82,76.49,122.96,838.9,239.44,786.97,True,0,False,True,1,0,N,1,no,X
RT-000921,ORD00009501,MECC3CF23,전체반품,텍스처불만,,2023-07-18,,2023.09.29,검수중,54482,포인트,처리중,10/11/2023,agent_6,채팅,3,SKU00001268,3,N,0,2057.24,20.55,15.9,247.44,219.69,33.94,416.68,239.12,1167.48,188.23,477.12,126.82,564.03,57.2,236.7,False,1,True,False,0,0,Y,0,no,O
RT-000922,ORD00010373,M761918EF,반품,파손/불량,,06-15-2023,,,승인,23166,계좌이체,완료,20251119,agent_28,전화,4,SKU00001806,1,N,0,1058.97,29.02,4.81,310.22,805.24,108.43,106.29,168.11,492.28,120.18,464.27,103.36,296.78,1452.14,608.13,True,0,True,False,0,0,Y,1,no,O
RT-000923,ORD00003255,M913D424C,반품,피부트러블,상세사유_1q1jnycr,31/03/2025,20251116,20250213,승인,11683,계좌이체,완료,2024.04.24,agent_24,채팅,,SKU00000641,2,Y,0,1398.46,105.52,26.18,290.9,1345.33,146.07,353.46,116.29,166.49,190.29,61.91,61.56,471.94,1070.64,1018.58,False,1,False,True,0,1,Y,0,yes,X
RT-000924,ORD00008357,M65714621,반품,색상불일치,상세사유_mfx13vbr,08-19-2023,07/03/2024,20250621,승인,9803,포인트,처리중,,agent_5,게시판,5,SKU00001786,2,Y,0,273.53,25.15,2.58,78.54,318.78,74.18,409.3,997.88,716.85,39.2,660.8,170.4,108.89,647.47,903.23,False,0,False,True,1,0,N,1,no,X
RT-000925,ORD00000724,M1488F88E,전체반품,가품의심,상세사유_zwu5ry9r,09-30-2024,20240229,2024.01.12,승인,1557,계좌이체,처리중,,agent_12,카카오톡,2,SKU00001148,1,N,0,482.72,22.07,5.42,21.84,955.08,2.72,32.62,129.38,1135.08,186.34,206.79,7.45,483.77,435.33,135.35,True,0,False,True,0,0,Y,1,yes,X
RT-000926,ORD00001410,MFEF82538,교환,알러지반응,상세사유_yv7tkyao,2025-11-27,,2023.12.19,검수중,17008,원결제수단,처리중,,agent_20,게시판,2,SKU00001645,1,Y,0,109.82,36.49,9.02,94.12,793.1,96.61,21.63,18.1,1114.51,65.81,106.47,87.32,1144.53,653.03,4059.46,True,1,True,False,1,1,Y,0,yes,X
RT-000927,ORD00008248,M1482C996,반품,용량부족,상세사유_0ev7svl7,2023-01-26,2025.04.17,2024-02-13,승인,93367,쿠폰발급,완료,,agent_4,전화,,SKU00000163,1,N,0,847.71,12.41,0.4,498.28,147.35,15.74,27.73,181.48,69.3,52.43,673.21,274.55,501.1,326.43,32.46,False,1,False,False,0,0,Y,1,no,O
RT-000928,ORD00012035,MBD075AE3,전체반품,텍스처불만,,2025.10.25,2025.10.13,,승인,27075,쿠폰발급,처리중,,agent_5,이메일,2,SKU00001209,1,N,0,1849.44,9.53,8.37,69.47,503.66,11.16,95.54,110.13,341.88,59.87,16.37,52.36,110.42,338.06,356.4,False,0,True,True,0,0,Y,1,no,X
RT-000929,ORD00013880,MED4CB3D8,전체반품,가품의심,상세사유_j03oss88,08-05-2023,2023.03.01,27/02/2024,승인,24789,계좌이체,거절,,agent_3,이메일,2,SKU00000707,1,Y,0,367.56,15.78,12.67,171.41,8.3,154.03,150.12,54.65,170.21,31.66,211.72,1.5,1907.26,204.15,587.95,False,0,True,False,0,0,N,1,yes,O
RT-000930,ORD00012760,MFE2EFF54,반품,성분불만,상세사유_5pm62afp,08-28-2025,2023.03.01,2025-05-13,부분승인,2435,포인트,처리중,04-25-2025,agent_6,이메일,,SKU00000091,3,N,0,131.92,0.62,11.71,231.37,836.12,60.05,623.32,61.99,597.96,196.07,69.81,124.43,140.85,432.76,12.05,True,1,True,True,1,1,Y,0,yes,X
RT-000931,ORD00006698,MEAC6177A,반품,알러지반응,상세사유_nupclfx4,01/08/2024,,,승인,2855,쿠폰발급,완료,,agent_22,이메일,3,SKU00000519,3,N,1,517.05,17.83,27.08,427.0,1287.61,119.61,11.6,132.38,48.66,285.4,117.6,149.19,1702.29,564.34,591.48,True,0,True,False,0,1,Y,0,no,O
RT-000932,ORD00007676,M7FF6024B,반품,피부트러블,상세사유_e4eu5ebk,07-20-2023,06-02-2025,25/10/2025,부분승인,26089,포인트,완료,08-29-2023,agent_2,게시판,,SKU00000814,2,N,0,439.49,42.33,12.93,401.85,97.65,90.85,58.81,257.55,432.61,160.49,251.33,668.63,357.84,203.5,683.81,False,1,False,False,1,0,N,1,yes,O
RT-000933,ORD00012783,M1BFD01E3,전체반품,변심,,20230313,,05/02/2024,승인,79444,원결제수단,거절,2024.06.30,agent_19,이메일,3,SKU00000905,1,N,0,705.91,102.79,26.02,378.14,1228.15,97.4,400.85,351.92,1578.57,583.74,42.52,277.69,38.91,189.32,1582.59,False,1,True,True,0,0,Y,1,yes,X
RT-000934,ORD00001706,M83EC6C31,부분반품,피부트러블,상세사유_z9odyf74,20240807,2024.06.17,,검수중,172666,계좌이체,거절,21/04/2023,agent_7,이메일,2,SKU00001953,1,Y,1,479.1,0.61,3.46,128.79,0.78,199.44,62.66,47.41,1153.86,143.61,198.78,150.4,867.88,496.45,1130.31,True,1,True,True,1,1,N,0,yes,X
RT-000935,ORD00007924,M9CBB60C2,부분반품,파손/불량,상세사유_7a4jyx8n,2024-01-19,2024.04.23,12-11-2024,승인,22436,쿠폰발급,완료,2025.12.23,agent_18,게시판,4,SKU00000289,3,Y,1,952.22,9.74,0.87,121.53,874.63,245.27,255.9,146.72,118.7,2.72,381.44,159.18,399.06,264.03,1011.1,False,0,True,True,0,1,Y,0,yes,X
RT-000936,ORD00007507,M1752EFED,반품,오배송,,29/12/2024,20240708,06/08/2023,부분승인,9232,계좌이체,완료,,agent_16,이메일,,SKU00001777,1,Y,0,1725.47,61.54,1.95,320.95,62.75,45.32,38.01,944.71,1249.73,407.78,1129.22,98.11,1079.46,462.43,867.9,True,1,False,True,0,1,Y,0,no,O
RT-000937,ORD00002629,M15195265,교환,성분불만,상세사유_4d619giy,09-14-2025,,20240205,승인,51865,계좌이체,완료,,agent_6,채팅,5,SKU00001152,2,N,0,631.91,55.75,20.39,765.83,58.63,315.9,6.8,260.3,366.16,127.23,15.19,717.31,1860.0,762.95,374.07,False,1,True,False,0,1,N,1,yes,X
RT-000938,ORD00001573,MB35D1691,반품,피부트러블,상세사유_l3fif3zy,04/09/2024,2024-05-05,08-08-2024,부분승인,37329,원결제수단,완료,30/05/2024,agent_26,카카오톡,3,SKU00001902,3,Y,0,855.73,40.93,1.15,31.73,967.02,129.64,382.98,604.66,64.43,491.08,247.01,227.61,92.26,66.6,3014.59,True,1,True,True,1,1,Y,0,yes,O
RT-000939,ORD00010077,M4B0CBC28,반품,용량부족,,2024.11.01,2024.10.07,20230425,검수중,17359,계좌이체,완료,,agent_25,전화,3,SKU00001565,3,N,0,46.95,38.82,9.98,321.37,2236.22,244.73,332.8,522.7,0.07,169.99,166.33,276.3,2414.83,6.73,550.88,True,1,True,True,0,0,N,1,no,X
RT-000940,ORD00009357,M05EA99E6,반품,향불만,상세사유_8w7dd584,20231104,,2024.10.27,거절,52255,원결제수단,완료,,agent_9,전화,5,SKU00001511,1,N,0,1167.55,25.25,0.01,206.77,599.0,16.48,1481.88,138.47,422.95,105.61,145.39,132.32,773.31,660.79,213.67,True,0,True,False,0,1,Y,1,no,O
RT-000941,ORD00011675,MFF1ABF02,부분반품,유통기한임박,상세사유_kze3isnr,2024.03.18,2024.12.10,,승인,64877,계좌이체,대기,20251124,agent_29,이메일,5,SKU00000124,3,N,0,123.58,48.58,3.88,221.23,3319.17,31.68,122.97,123.53,385.93,35.71,339.47,197.81,977.32,98.08,543.18,True,1,False,True,0,0,Y,0,yes,X
RT-000942,ORD00010903,M0452C92F,교환,색상불일치,,08-31-2024,11-17-2024,10-08-2023,거절,299,원결제수단,완료,10-22-2023,agent_24,게시판,2,SKU00001344,1,Y,0,1889.65,59.04,7.29,49.48,317.53,59.9,144.27,327.49,266.02,145.28,756.81,43.35,1608.8,211.96,232.94,False,1,True,False,0,1,Y,0,yes,O
RT-000943,ORD00001396,M10429BDD,전체반품,색상불일치,상세사유_lt9zvz85,2024.11.24,20241003,20230121,부분승인,7694,원결제수단,완료,,agent_23,이메일,4,SKU00001951,3,Y,0,755.6,56.49,16.87,130.76,74.04,66.08,217.31,12.16,495.93,14.6,61.89,137.21,2056.61,492.01,2256.39,True,1,True,False,0,1,N,0,no,O
RT-000944,ORD00008915,MF3ED7140,반품,피부트러블,,2025-08-11,2023-05-05,,승인,35003,원결제수단,대기,2025-11-07,agent_8,전화,5,SKU00000020,2,N,1,251.57,1.24,7.63,254.24,7.27,129.13,144.36,506.98,930.21,216.37,196.9,582.99,695.09,496.12,6879.87,True,1,False,True,1,0,Y,0,yes,X
RT-000945,ORD00002369,M6AAB91F3,반품,피부트러블,상세사유_vhg1vg3d,2025-01-23,,15/03/2024,검수중,17307,포인트,거절,,agent_5,전화,5,SKU00000297,1,N,0,270.78,17.45,9.58,34.65,1291.73,121.22,319.71,124.89,313.51,17.33,290.84,294.93,662.98,489.64,1824.58,False,1,False,False,0,1,N,1,yes,O
RT-000946,ORD00003855,M4E684C6A,반품,피부트러블,상세사유_097r5e2i,06-28-2024,20230920,,승인,969,포인트,처리중,06-27-2023,agent_21,이메일,4,SKU00000148,1,N,0,560.61,70.4,10.54,107.34,2606.91,596.5,186.42,112.61,868.8,97.17,137.83,110.81,457.56,284.59,267.12,True,1,True,True,1,1,Y,1,no,X
RT-000947,ORD00000057,MDC105656,반품,가품의심,,11-08-2025,,2023-06-30,승인,20417,원결제수단,완료,,agent_13,전화,3,SKU00000916,1,Y,0,829.03,26.42,13.24,116.25,174.28,101.7,413.82,201.12,416.72,6.48,476.78,149.76,1347.52,102.55,986.9,True,1,True,False,1,0,Y,1,yes,O
RT-000948,ORD00014989,M33D6802B,반품,용량부족,상세사유_hsv6csby,2025-04-21,2025.05.02,2025-05-20,승인,8420,원결제수단,완료,11-07-2023,agent_8,채팅,,SKU00001850,1,N,0,230.28,17.64,8.15,50.93,151.59,175.09,48.85,5.04,596.97,34.67,585.54,27.69,218.24,1117.59,806.05,True,1,False,False,1,0,N,1,yes,O
RT-000949,ORD00000617,M1B5D3D95,부분반품,알러지반응,상세사유_8pnzpbf8,2023.11.06,04-12-2023,,,10315,쿠폰발급,거절,,agent_5,게시판,,SKU00000069,1,N,0,321.91,29.63,6.31,429.1,81.97,160.47,111.04,75.16,95.92,83.34,521.82,8.86,540.1,20.57,1984.32,False,1,False,True,0,1,N,0,no,O
RT-000950,ORD00013556,M3722873A,교환,색상불일치,,2025.12.09,17/06/2023,01-30-2024,검수중,56660,원결제수단,완료,,agent_7,카카오톡,1,SKU00001378,1,Y,0,161.3,4.62,15.04,84.52,566.62,77.05,14.45,414.43,165.52,316.37,90.94,4.72,227.71,302.62,128.93,False,0,True,False,1,1,Y,1,no,O
RT-000951,ORD00003591,M42CBFAAD,부분반품,가품의심,,06/07/2024,,2025-09-04,부분승인,4685,포인트,대기,2023-09-13,agent_12,카카오톡,3,SKU00001220,1,N,0,1715.47,63.66,2.49,256.37,18.54,140.12,35.92,75.53,354.05,44.5,484.56,58.43,552.64,3593.01,32.93,True,1,True,False,1,1,N,0,yes,O
RT-000952,ORD00013054,M3722873A,전체반품,색상불일치,,2024.10.28,11-16-2024,,검수중,88346,쿠폰발급,완료,,agent_20,이메일,4,SKU00000953,1,Y,0,207.64,40.06,1.56,53.48,429.71,82.45,165.46,73.77,488.02,76.67,57.63,17.55,115.3,562.56,379.81,True,0,True,False,1,1,N,1,yes,X
RT-000953,ORD00005688,M7190AAC4,반품,색상불일치,상세사유_hb56uggw,05-28-2023,,20250926,승인,63024,계좌이체,대기,15/07/2024,agent_1,채팅,4,SKU00000099,3,N,1,865.72,45.23,9.8,105.79,95.98,205.47,430.61,157.37,87.04,95.61,88.49,20.34,763.85,2142.79,269.12,False,0,False,False,1,0,N,1,no,X
RT-000954,ORD00012107,M31B267B4,반품,향불만,,07-27-2025,,,승인,110358,계좌이체,완료,,agent_30,채팅,1,SKU00001864,1,Y,0,1521.67,14.34,38.24,311.3,6.71,135.51,495.17,413.89,58.21,425.69,1036.61,243.68,266.31,691.74,588.86,True,1,False,True,0,0,N,1,no,X
RT-000955,ORD00006007,M1B4A97AD,반품,성분불만,상세사유_3puxdjd5,2024.04.15,04/03/2024,20240130,,46237,계좌이체,거절,05-16-2024,agent_15,카카오톡,3,SKU00001725,1,N,0,358.17,26.72,29.26,143.72,1127.18,126.53,720.82,98.75,747.0,1132.57,870.11,1.76,156.4,2032.94,2293.13,True,0,False,False,0,1,Y,1,yes,X
RT-000956,ORD00005149,ME7927F62,반품,텍스처불만,상세사유_p6wi9a45,2023.12.19,2025.02.09,,거절,28132,계좌이체,처리중,20241225,agent_12,채팅,,SKU00000795,1,Y,0,191.35,7.27,71.15,116.78,1801.24,156.41,201.53,335.42,273.37,329.77,2294.72,14.39,1415.98,957.48,1495.06,True,1,False,False,1,1,Y,0,no,O
RT-000957,ORD00014363,M29EFA411,교환,사이즈맞지않음,상세사유_gwrf1wkg,16/01/2023,2025.03.20,,승인,2277,쿠폰발급,완료,,agent_22,전화,2,SKU00001674,2,N,0,59.49,43.2,11.33,151.25,1061.75,97.67,82.6,828.08,1450.54,53.57,126.81,305.99,1856.38,797.9,1144.83,False,1,False,False,0,1,N,1,yes,O
RT-000958,ORD00005903,M2445E3A6,전체반품,변심,,08-24-2023,20240530,,거절,15551,원결제수단,완료,,agent_9,카카오톡,1,SKU00000036,1,N,0,591.28,1.39,3.7,89.1,758.79,18.68,61.53,492.81,178.11,154.42,571.86,85.74,4093.52,920.49,477.85,True,0,True,False,1,1,N,1,yes,O
RT-000959,ORD00007578,M609CB4F7,전체반품,텍스처불만,,2025.10.26,15/11/2024,,,47990,포인트,대기,,agent_7,카카오톡,1,SKU00001779,3,Y,0,36.91,44.84,2.44,117.22,633.08,54.46,20.3,165.04,104.19,32.75,1573.58,114.66,2682.77,773.8,507.26,False,1,False,True,1,1,N,1,no,X
RT-000960,ORD00008078,M9AF67F37,반품,텍스처불만,,10/04/2024,09/09/2024,,거절,1317,포인트,완료,2024-04-10,agent_16,전화,3,SKU00000796,1,N,1,430.67,37.32,3.36,35.67,598.64,93.11,17.65,47.08,1070.56,88.8,87.91,33.65,677.38,535.76,222.28,False,1,True,False,1,1,Y,1,yes,O
RT-000961,ORD00012798,MCFD21368,반품,성분불만,상세사유_857qt9el,2024-10-17,2024-07-27,2024.09.02,거절,14770,원결제수단,처리중,26/10/2025,agent_20,채팅,3,SKU00001874,1,N,0,1487.55,29.53,8.41,150.46,1204.58,122.72,83.36,17.79,565.29,423.04,117.45,100.66,896.57,77.17,1589.11,True,0,True,False,0,0,Y,1,yes,X
RT-000962,ORD00008788,MC35D9BC4,부분반품,사이즈맞지않음,상세사유_whabsac1,2024.12.13,,2024-03-21,승인,474,계좌이체,완료,2023.03.10,agent_17,전화,2,SKU00000403,2,N,0,135.01,23.34,9.58,137.38,671.47,259.4,300.87,268.0,461.55,927.12,273.39,14.6,1593.63,861.63,692.03,False,1,True,True,1,0,Y,1,no,X
RT-000963,ORD00002940,MEDF0B781,전체반품,파손/불량,,2023.03.02,,,승인,60602,원결제수단,완료,,agent_16,전화,3,SKU00001378,1,N,0,100.44,24.69,1.77,57.09,1699.63,57.65,440.47,219.55,66.89,144.91,90.79,1.76,1159.35,1033.57,220.14,True,1,False,False,0,0,N,1,no,O
RT-000964,ORD00006057,M05D3465D,부분반품,사이즈맞지않음,상세사유_aqc75jgf,04/02/2023,2023.04.08,04-30-2024,승인,20406,포인트,대기,08/05/2023,agent_21,이메일,4,SKU00000898,1,Y,0,156.33,86.54,6.59,381.77,863.53,29.92,4.04,159.48,124.76,159.63,474.51,313.27,41.17,1363.75,2084.72,True,1,True,False,0,0,N,0,yes,O
RT-000965,ORD00007453,MF3A05B6A,반품,유통기한임박,상세사유_6ph7zymg,07/02/2024,10-31-2025,,승인,37025,쿠폰발급,완료,2025-11-06,agent_20,이메일,5,SKU00001416,1,N,0,130.36,68.61,22.57,254.61,1007.12,117.22,192.92,954.08,473.34,286.15,41.62,67.67,185.34,1267.89,296.47,True,1,False,True,0,1,N,1,yes,O
RT-000966,ORD00013161,MF5034B04,전체반품,변심,상세사유_yrgs5cqg,2023-11-11,20250423,2025-07-27,승인,120928,계좌이체,완료,2025.05.10,agent_19,전화,3,SKU00000265,3,Y,0,73.34,3.87,26.88,204.97,341.99,128.92,62.82,96.74,1567.04,45.54,280.24,82.24,1804.77,491.45,1256.56,False,0,False,False,0,0,Y,0,no,O
RT-000967,ORD00011839,MF70B5D96,반품,변심,상세사유_qmp20qb5,20230328,2023.11.26,18/06/2025,승인,131884,원결제수단,대기,06/02/2025,agent_21,카카오톡,1,SKU00001632,1,Y,0,383.13,106.41,5.35,155.1,218.91,641.11,43.18,652.96,11.29,81.3,54.34,20.46,324.84,135.96,705.61,True,1,True,False,0,0,Y,0,no,X
RT-000968,ORD00005486,MC481E26A,부분반품,알러지반응,상세사유_34t31bxs,19/03/2023,,,검수중,12059,계좌이체,처리중,,agent_27,전화,1,SKU00001213,1,Y,1,93.53,95.81,12.13,6.72,415.08,25.56,114.64,23.34,258.45,61.74,1048.36,238.66,554.19,577.4,953.93,False,0,True,False,0,1,Y,0,no,O
RT-000969,ORD00000205,M05F0D735,반품,가품의심,상세사유_x1dtjrw1,2023-07-07,2024-01-23,10/10/2023,승인,31953,계좌이체,대기,,agent_2,이메일,5,SKU00001682,1,N,0,1684.54,29.66,11.76,94.21,1512.01,178.41,323.04,674.31,246.87,119.14,124.99,41.39,67.22,3754.76,556.15,True,1,True,False,1,0,Y,1,yes,X
RT-000970,ORD00014039,M657F8660,반품,유통기한임박,,20250221,,,거절,3667,원결제수단,처리중,06-06-2025,agent_1,카카오톡,4,SKU00000713,1,N,1,1264.47,68.71,51.11,233.28,1502.07,82.19,53.12,93.66,2118.84,81.14,160.11,66.73,165.95,560.78,502.57,True,0,False,True,1,0,Y,0,no,O
RT-000971,ORD00009781,M8EA67696,교환,사이즈맞지않음,,07/03/2024,07-02-2024,2024-04-18,승인,23479,계좌이체,완료,2025-09-26,agent_11,카카오톡,,SKU00001199,1,N,0,21.0,2.86,11.4,7.49,3685.69,51.76,17.75,40.77,846.08,190.22,265.86,2.24,25.26,1679.5,1081.38,True,1,False,False,0,0,N,1,no,X
RT-000972,ORD00011494,M487CE3F0,전체반품,색상불일치,,2024-08-05,,20230523,거절,47533,포인트,처리중,,agent_21,게시판,,SKU00000168,3,N,0,517.77,0.8,11.05,48.07,309.05,100.22,17.38,481.16,263.16,147.0,576.47,261.53,21.25,3061.71,175.53,False,1,True,True,1,0,N,0,no,X
RT-000973,ORD00005342,MAA3DC802,교환,알러지반응,,20241010,12/05/2024,,승인,36842,쿠폰발급,완료,24/03/2025,agent_4,카카오톡,2,SKU00000500,1,N,0,3.13,21.15,9.65,184.13,555.63,98.97,39.07,614.46,188.78,1.43,89.38,77.7,35.07,492.2,3301.1,True,1,True,True,1,1,Y,1,yes,O
RT-000974,ORD00003213,M090E731F,반품,유통기한임박,,12-28-2025,20230127,20231123,부분승인,13213,쿠폰발급,완료,20231215,agent_9,이메일,2,SKU00000601,2,N,0,15.6,54.55,1.84,108.02,162.41,89.21,27.07,208.95,329.49,134.69,63.62,69.6,413.24,365.91,588.83,False,1,True,False,1,1,N,1,yes,O
RT-000975,ORD00008104,M360C49D0,반품,텍스처불만,상세사유_7q9ez8gm,20230722,20251220,2023.01.05,검수중,25589,쿠폰발급,완료,08/06/2025,agent_25,채팅,5,SKU00001686,2,Y,0,272.04,18.58,1.5,221.17,147.1,161.84,138.16,207.4,12.34,187.83,447.47,141.63,173.61,2982.19,140.97,True,0,False,True,0,0,N,0,no,O
