event_id,session_id,user_uid,event_type,event_timestamp,page_url,prd_no,search_query,referrer,platform,device,os,browser,screen_resolution,time_on_page_sec,scroll_depth_pct,cart_value_krw,ab_test_variant,analytics_metric_01,analytics_metric_02,analytics_metric_03,analytics_metric_04,analytics_metric_05,analytics_metric_06,analytics_metric_07,analytics_metric_08,analytics_metric_09,analytics_metric_10,analytics_metric_11,analytics_metric_12,analytics_metric_13,analytics_metric_14,analytics_metric_15,analytics_metric_16,analytics_metric_17,analytics_metric_18,analytics_metric_19,analytics_metric_20,analytics_flag_01,analytics_flag_02,analytics_flag_03,analytics_flag_04,analytics_flag_05,analytics_flag_06,analytics_flag_07,analytics_flag_08,analytics_flag_09,analytics_flag_10
EVT-00003325,sess_u4tbo4mf,uid_52d77e6af6aa,begin_checkout,1732548091,/cart/9ejn1xd6,PRD-01715,비타민C,naver,올리브영온라인,desktop,macOS,Samsung,1170x2532,23.4,11.6,0,B,3.66,25.61,1494.21,106.15,448.25,5.59,217.85,763.85,615.95,126.72,411.79,854.32,319.35,26.82,5.06,265.78,207.81,407.82,23.48,852.87,False,Y,1,yes,Y,Y,0,no,N,X
EVT-00003326,sess_qq2lucr6,uid_ea35baf57a59,page_view,1718093808,/event/61dkp9or,PRD-00840,토너,kakao,올리브영온라인,mobile,Windows,Chrome,1080x2400,34.6,59.5,25000,control,41.58,399.26,63.17,257.57,76.79,87.03,22.96,510.9,1197.04,1033.68,20.04,384.5,263.2,18.77,18.18,774.01,893.54,113.33,165.07,1906.83,False,N,0,yes,Y,N,0,yes,Y,O
EVT-00003327,sess_9l5if2p5,uid_2ee3077a3598,purchase,1765691030,/event/nufaxmi0,,,,Android앱,mobile,Android,Edge,1170x2532,9.8,1.4,15000,C,127.08,86.83,104.61,72.42,1014.78,42.0,126.94,115.1,97.61,127.97,195.03,114.62,687.33,0.85,581.12,259.13,650.34,2484.89,761.14,515.89,True,N,1,yes,Y,N,1,no,Y,O
EVT-00003328,sess_x9ve3bf8,uid_7412d711b9e9,product_view,1758562182,/checkout/u13au5gr,PRD-00454,클렌징,instagram,올리브영온라인,mobile,macOS,Chrome,1920x1080,19.0,20.6,52000,A,121.3,38.57,483.96,791.43,171.54,158.88,290.51,1119.43,1598.48,39.73,141.28,45.73,328.91,1.65,267.08,838.51,1201.6,763.52,303.0,759.88,True,N,0,no,Y,N,0,no,Y,X
EVT-00003329,sess_f034yv7k,uid_816931cf62d4,page_view,1758388831,/checkout/13lotyt1,,선크림,kakao,쿠팡,tablet,macOS,Safari,2560x1440,64.8,88.2,0,C,122.12,633.83,275.86,146.63,1313.81,88.9,161.44,1952.17,268.61,212.64,79.03,1862.48,116.21,9.99,27.93,511.07,1006.27,583.14,306.63,1337.69,False,Y,0,yes,Y,N,1,no,Y,O
EVT-00003330,sess_xbeoa0ka,uid_b87e275b676e,filter,1748717528,/brand/md440t9e,,레티놀,instagram,Android앱,desktop,iOS,Samsung,390x844,35.5,5.0,52000,A,20.29,145.36,563.76,159.84,252.11,173.02,417.86,410.88,173.99,589.44,199.1,724.24,12.13,5.07,69.1,597.46,131.61,141.87,329.45,528.71,False,N,1,yes,N,Y,1,no,Y,O
EVT-00003331,sess_q7v79z5n,uid_34ba595d8233,product_view,1746613394,/cart/5dtflmpt,,레티놀,youtube,카카오톡채널,mobile,iOS,Chrome,390x844,2.9,17.1,0,A,41.88,93.71,1172.02,255.24,48.95,83.47,302.29,912.04,174.97,330.7,117.82,204.11,19.81,8.54,186.51,3584.55,1056.5,745.9,271.67,1599.65,False,Y,1,no,Y,Y,1,yes,N,X
EVT-00003332,sess_rkjnqd3t,uid_3b486eab81a0,notification_click,1747022769,/mypage/svhggq7a,PRD-01395,,naver,PC웹,desktop,macOS,Whale,1080x2400,15.2,67.3,89000,C,65.35,20.85,620.29,27.32,968.66,208.49,66.65,1449.25,330.71,44.46,147.29,361.35,184.68,0.36,23.33,41.88,308.11,405.74,81.64,671.24,False,N,1,no,N,Y,1,yes,Y,X
EVT-00003333,sess_cxrr6afn,anon_deq71rl6,filter,1736714519,/brand/e4zm6v5a,PRD-01054,마스크팩,,카카오톡채널,desktop,Android,Chrome,1170x2532,28.7,26.3,52000,C,5.68,71.22,157.33,60.52,79.81,164.98,29.2,609.57,381.75,34.25,125.98,1264.01,679.04,3.63,39.17,116.53,381.41,1719.45,77.74,640.37,False,Y,1,no,N,Y,1,yes,N,O
EVT-00003334,sess_f8u19ij0,uid_3b7afdb2231c,product_view,1745783404,/brand/zm5y7nw5,PRD-01404,선크림,kakao,네이버스마트스토어,desktop,iOS,Samsung,1170x2532,6.2,46.8,0,C,195.37,73.97,34.74,74.6,466.06,96.01,180.03,826.79,306.69,108.06,12.76,474.05,167.3,0.55,419.04,644.33,835.5,385.67,35.0,166.95,True,Y,0,no,N,N,0,yes,Y,X
EVT-00003335,sess_mimytpgy,anon_dq5bnord,page_view,1760744021,/mypage/3xql5udl,,,google,카카오톡채널,tablet,iOS,Samsung,390x844,11.2,5.8,15000,B,38.75,445.2,842.66,762.13,353.11,186.47,153.12,519.31,76.89,140.81,70.1,220.23,22.75,22.13,68.19,307.6,72.64,759.57,575.08,115.46,False,N,0,no,Y,Y,1,no,N,X
EVT-00003336,sess_o5rr04r6,uid_dc271f249a5b,page_view,1753596455,/search/ejkm8phd,PRD-00910,,,네이버스마트스토어,mobile,Windows,Chrome,1170x2532,18.5,98.3,15000,,13.14,98.98,77.6,281.57,322.94,33.45,168.43,1320.21,576.76,7.86,223.74,153.9,110.18,21.33,151.51,32.73,2024.85,1194.78,156.01,276.13,True,Y,0,no,Y,Y,1,yes,N,O
EVT-00003337,sess_4c7jan4e,anon_tnmvcw7h,add_to_cart,1750724306,/event/lwlvcmkp,PRD-01130,,direct,카카오톡채널,mobile,Android,Safari,1170x2532,6.1,31.2,25000,A,28.99,153.57,377.75,59.36,213.79,84.37,10.98,1364.62,75.54,615.35,182.39,38.43,28.37,1.0,335.63,1527.44,1505.34,1188.53,325.17,2431.68,False,Y,0,yes,Y,N,1,no,N,O
EVT-00003338,sess_l0uh2y71,uid_3d275659f57d,add_to_cart,1722649475,/checkout/2uaq9wee,PRD-00031,,kakao,무신사,desktop,iOS,Chrome,2560x1440,56.7,44.3,0,control,85.05,341.87,174.8,140.12,81.56,104.56,84.74,901.6,53.46,2079.08,1.0,608.03,468.04,1.68,29.98,135.11,435.64,24.55,569.44,522.0,True,N,0,no,N,Y,1,yes,Y,O
EVT-00003339,sess_4dvy1ts9,uid_069b09065824,page_view,1734155515,/event/9filgifk,PRD-01850,,instagram,PC웹,mobile,iOS,Chrome,1080x2400,26.2,12.2,89000,,123.22,119.9,214.14,158.35,254.69,20.67,590.12,253.42,163.71,1123.89,168.76,354.04,82.18,24.8,125.29,238.53,1864.77,1651.66,128.49,1163.53,True,N,0,yes,Y,N,1,no,N,X
EVT-00003340,sess_ii2ycv5c,uid_ce45b708d72e,product_view,1745720001,/brand/vtdjd8v8,,,youtube,올리브영온라인,mobile,Android,Whale,390x844,36.7,20.3,15000,B,99.11,116.62,621.52,364.74,427.84,162.02,79.97,286.53,134.45,1111.41,126.14,71.02,2082.88,6.22,48.6,3131.88,574.53,21.72,634.25,600.75,True,Y,0,no,Y,N,0,no,Y,O
EVT-00003341,sess_ghq723dl,uid_6faea52208c5,product_view,1728961652,/brand/j014ir9v,,레티놀,youtube,Android앱,mobile,Windows,Safari,1080x2400,67.0,97.8,38000,A,311.21,46.85,23.81,263.91,119.77,41.88,84.27,240.56,195.24,305.36,23.56,540.77,348.09,9.37,255.54,5572.66,507.37,694.04,45.82,175.58,True,Y,0,yes,N,N,1,yes,Y,O
EVT-00003342,sess_wtjslipn,anon_4ffyfvq0,begin_checkout,1718719867,/category/g1wvj30g,,토너,kakao,카카오톡채널,desktop,iOS,Whale,1920x1080,76.9,34.8,89000,control,32.3,356.24,392.41,53.5,423.26,76.38,392.35,253.22,118.95,582.17,299.25,339.55,8.22,23.85,41.63,1295.48,744.59,183.14,10.83,2637.69,True,Y,1,no,Y,Y,0,no,Y,X
EVT-00003343,sess_u1r3d4n3,uid_68d335d23822,product_view,1726997120,/checkout/7bl2oi82,PRD-00434,클렌징,naver,Android앱,mobile,macOS,Chrome,390x844,14.2,37.5,25000,B,85.31,340.12,369.96,355.57,216.35,68.92,72.02,611.43,161.42,15.29,187.1,85.13,2.8,5.07,84.15,334.02,494.62,693.44,29.03,1159.48,False,Y,1,yes,Y,N,1,no,Y,X
EVT-00003344,sess_88ju9njs,uid_cc92de444a1d,product_view,1717989938,/mypage/zhd94ve0,PRD-01324,,kakao,카카오톡채널,mobile,Android,Whale,1080x2400,58.8,2.9,52000,B,77.62,316.19,517.93,161.58,253.01,100.33,2.16,103.9,193.46,33.63,174.54,1489.25,145.13,3.79,125.43,1766.25,1908.13,2052.99,195.07,581.94,False,Y,0,yes,Y,Y,0,yes,N,O
EVT-00003345,sess_828k0ik1,uid_8c046c130c77,notification_click,1734928284,/product/0pyvvs8g,,,direct,Android앱,mobile,macOS,Safari,390x844,32.7,11.5,25000,A,23.25,50.0,42.3,85.19,263.89,32.29,130.07,2115.44,438.82,450.21,169.75,1040.18,26.06,42.04,322.54,1508.22,247.62,613.5,297.73,597.07,False,N,1,no,Y,N,0,no,N,O
EVT-00003346,sess_gpmadvrj,uid_e5799bc187ef,product_view,1753231412,/event/b6aruwg5,PRD-00784,레티놀,google,Android앱,desktop,Android,Whale,1170x2532,1.8,0.4,0,,101.06,615.71,779.1,223.2,806.49,422.84,107.76,1140.08,1091.14,429.27,161.05,551.85,212.93,6.06,8.45,1721.23,1980.7,359.93,212.77,200.47,True,Y,0,no,Y,Y,0,no,N,O
EVT-00003347,sess_dhec43cl,anon_zqywu76q,product_view,1722205088,/search/260ruemb,,,youtube,PC웹,mobile,Android,Edge,2560x1440,10.0,27.0,0,B,130.61,57.22,273.73,127.38,70.38,99.97,130.03,601.15,316.55,858.58,175.92,1521.2,12.54,3.6,183.42,438.17,238.63,900.05,1794.51,4541.58,True,N,1,no,Y,Y,0,yes,N,X
EVT-00003348,sess_bhzptt1a,anon_0lvfzlca,filter,1744225290,/checkout/4l4z19ys,PRD-00305,,naver,무신사,mobile,Windows,Chrome,1170x2532,14.3,88.8,25000,B,47.7,177.87,298.46,236.98,114.34,99.68,126.48,48.88,401.78,1294.3,388.13,128.84,245.42,1.36,91.62,196.8,2355.79,132.7,313.48,418.25,False,N,0,no,N,N,1,yes,N,O
EVT-00003349,sess_zsxiipk1,uid_44726ec9e28f,begin_checkout,1721930161,/cart/k6w32nlr,PRD-01407,수분크림,affiliate,카카오톡채널,mobile,Android,Safari,1170x2532,76.8,99.4,38000,,71.87,237.19,94.05,965.49,83.81,202.23,170.88,674.0,105.45,1343.01,196.83,169.79,162.38,23.84,113.45,332.49,138.16,223.69,878.28,1050.04,True,Y,1,no,N,Y,0,no,N,X
EVT-00003350,sess_qihwh31b,uid_69b340bb3d5a,product_view,1757332111,/category/42ws1msx,PRD-00419,마스크팩,,올리브영온라인,mobile,Windows,Samsung,1920x1080,18.4,27.7,15000,,0.14,112.28,106.77,507.31,446.06,149.91,67.14,55.36,355.99,106.58,209.08,127.29,837.6,16.28,27.44,251.3,1867.98,276.33,138.35,135.93,False,Y,0,no,N,Y,1,no,Y,O
EVT-00003351,sess_54rzm8wb,anon_ish05ynn,search,1737855758,/event/ox8xpy3p,,쿠션,direct,PC웹,mobile,macOS,Whale,1920x1080,16.9,69.5,52000,B,175.93,193.22,150.33,1.26,483.07,79.79,255.65,446.34,163.62,354.06,107.36,564.44,363.72,28.4,163.42,2137.97,344.69,112.85,66.15,1385.96,True,Y,1,no,N,N,0,yes,Y,O
EVT-00003352,sess_aeac4va6,uid_96bbb3d1e10c,page_view,1755186773,/brand/mulin8z4,PRD-01418,쿠션,instagram,네이버스마트스토어,desktop,Android,Edge,1080x2400,21.1,82.9,25000,B,13.95,1212.11,242.78,358.18,171.38,675.09,107.99,715.55,873.9,594.16,61.45,592.91,450.64,1.35,185.13,1503.87,178.12,488.22,311.21,80.11,True,Y,0,no,Y,Y,1,yes,N,X
EVT-00003353,sess_0jdjiwym,uid_2c8044aae302,filter,1717828302,/event/jfgrn6tp,PRD-01199,수분크림,instagram,올리브영온라인,desktop,Android,Edge,1920x1080,43.3,64.0,0,B,52.82,2.14,975.99,38.73,820.7,134.43,239.73,176.65,179.61,647.58,96.0,7.42,139.26,13.14,19.35,1891.33,705.21,203.25,569.08,772.96,True,Y,0,yes,N,N,1,yes,Y,X
EVT-00003354,sess_rfmk18j9,uid_14c3cd625713,product_view,1721118467,/cart/688jywbw,PRD-00189,세럼,affiliate,올리브영온라인,desktop,Android,Edge,1080x2400,17.0,17.3,38000,control,200.75,163.68,605.45,139.41,42.51,98.33,8.29,741.7,154.13,899.16,27.83,150.52,685.14,0.44,186.52,406.52,171.06,1207.88,727.81,561.59,True,Y,1,yes,Y,Y,1,yes,Y,X
EVT-00003355,sess_0y47lz4a,anon_4cipy31s,page_view,1737008932,/event/nwbar38n,PRD-01218,비타민C,affiliate,모바일웹,mobile,Windows,Chrome,1170x2532,3.6,50.3,0,C,59.3,116.13,182.7,227.8,113.22,38.74,613.05,182.43,190.72,0.57,323.91,2267.88,172.27,6.9,70.75,448.4,959.86,35.48,121.43,467.2,False,N,0,no,Y,Y,1,yes,N,X
EVT-00003356,sess_jeoej68c,uid_6ec6ab5fe81f,page_view,1738372195,/checkout/a3169iaw,,선크림,naver,Android앱,mobile,iOS,Samsung,2560x1440,2.6,12.1,0,C,61.32,64.44,560.87,222.1,357.76,172.91,592.36,1313.7,637.17,926.26,49.29,2834.23,437.08,16.37,750.05,51.01,250.96,545.14,70.04,1161.62,True,Y,0,no,Y,Y,0,yes,N,X
EVT-00003357,sess_sa35md5k,anon_1f69lyb2,add_to_cart,1734071322,/event/eu39fbjq,PRD-01551,세럼,youtube,올리브영온라인,mobile,iOS,Chrome,1170x2532,81.5,30.7,0,control,0.06,39.62,479.87,264.06,180.95,51.29,26.65,632.04,276.32,37.82,304.49,161.15,16.86,0.74,440.09,1556.63,473.84,604.31,70.15,1170.36,False,Y,0,no,N,Y,0,yes,N,O
EVT-00003358,sess_cv5s6xdi,anon_tmn54hrl,wishlist_add,1733187978,/brand/z1qqtvz6,,토너,kakao,PC웹,mobile,macOS,Edge,390x844,3.4,76.3,0,,24.21,133.03,834.9,65.4,226.41,124.0,3.3,912.82,495.0,973.46,139.25,626.6,530.16,14.3,233.68,689.55,18.12,999.04,137.28,253.39,True,Y,1,no,N,N,1,yes,N,X
EVT-00003359,sess_bqv4swwa,uid_645758154a46,add_to_cart,1736774060,/checkout/me70ndqz,PRD-01115,수분크림,instagram,모바일웹,desktop,Android,Chrome,2560x1440,22.8,78.7,0,,86.63,177.25,8.07,568.33,179.46,10.22,332.85,103.48,215.73,294.15,136.34,164.9,107.49,3.77,1061.28,198.03,515.28,1089.75,147.58,2717.43,False,Y,0,yes,Y,Y,0,no,N,O
EVT-00003360,sess_sjyyway5,uid_39af065ad40b,search,1757054968,/cart/kde47t8e,PRD-01122,토너,affiliate,Android앱,mobile,Windows,Safari,1170x2532,9.8,94.1,52000,A,116.51,50.68,1318.48,172.74,588.68,46.67,748.06,120.03,2176.53,171.89,380.68,112.3,29.8,3.18,344.76,1024.27,289.93,90.55,721.55,379.82,True,N,0,no,N,Y,0,no,Y,X
EVT-00003361,sess_lg9bu9yy,uid_c07775d822e3,search,1730576889,/cart/dk6b08o9,,,youtube,무신사,tablet,Android,Chrome,1170x2532,31.1,9.1,52000,C,105.79,37.38,33.87,107.99,120.11,93.64,90.11,1335.29,479.42,477.95,119.38,2370.64,181.4,3.99,158.57,429.79,109.48,415.61,242.33,1116.47,True,N,1,no,N,Y,0,no,Y,X
EVT-00003362,sess_aejfa7ke,uid_8f1f2d294fba,filter,1747276701,/event/wxzm7035,PRD-01320,,youtube,모바일웹,desktop,iOS,Whale,1920x1080,20.8,49.4,0,C,41.56,4.28,84.91,100.61,221.39,169.21,273.27,334.17,643.51,34.65,74.51,184.97,66.42,11.37,66.52,55.2,2391.28,57.9,18.04,179.65,False,N,0,no,N,N,0,no,N,X
EVT-00003363,sess_7j5dwnft,uid_ce74b5cc883a,product_view,1719288330,/product/n4312w14,PRD-01263,,naver,Android앱,mobile,macOS,Whale,390x844,5.0,32.5,0,A,83.1,69.47,49.72,179.84,823.02,53.96,170.15,282.43,51.9,505.21,302.28,1236.26,114.29,14.89,90.6,2332.99,1480.27,1745.17,427.88,467.32,True,N,1,yes,Y,Y,1,no,N,X
EVT-00003364,sess_h9aq9jfj,anon_9fhgxfot,page_view,1729951888,/checkout/nswgrqla,,클렌징,direct,Android앱,desktop,macOS,Edge,2560x1440,33.8,28.0,25000,C,23.81,88.92,201.09,66.48,1346.86,16.53,72.46,298.7,737.49,962.74,17.91,27.63,50.44,33.54,409.82,653.98,551.87,534.59,195.8,1470.55,True,N,1,yes,Y,N,0,yes,N,X
EVT-00003365,sess_etskg5id,uid_bd4eb4f84097,product_view,1720527172,/cart/c8hyfpmp,,쿠션,instagram,카카오톡채널,desktop,Windows,Chrome,390x844,19.0,73.0,52000,control,231.12,71.42,13.26,105.01,286.21,86.05,183.63,358.6,496.54,2.41,105.84,15.46,99.51,0.82,74.57,132.7,1128.27,1252.46,90.11,93.06,False,Y,1,no,N,Y,0,no,N,X
EVT-00003366,sess_lazp7ush,uid_8718b2d50a1e,compare,1726069516,/cart/8nppnp0x,,,,카카오톡채널,mobile,macOS,Safari,1170x2532,44.3,22.9,38000,B,87.18,334.66,80.71,875.91,447.63,0.15,21.73,41.15,474.86,880.92,64.76,2729.84,567.8,45.41,574.27,1041.47,566.05,343.18,209.73,8.88,True,N,1,yes,N,Y,1,yes,N,O
EVT-00003367,sess_of6z3jdi,uid_a737d5fa2427,page_view,1729543139,/cart/e5tabz8i,PRD-01845,레티놀,instagram,카카오톡채널,mobile,iOS,Samsung,390x844,66.1,20.9,25000,A,5.07,422.09,255.76,173.83,183.43,467.8,111.35,25.25,91.42,869.87,288.53,639.76,139.49,7.86,193.53,1194.33,2686.17,93.42,256.25,136.0,True,Y,0,yes,Y,Y,0,no,N,X
EVT-00003368,sess_9xatpgny,uid_b78ec75f3a1b,page_view,1736342644,/category/zg1zvvo8,PRD-00129,,naver,카카오톡채널,mobile,iOS,Edge,2560x1440,38.3,52.8,89000,,5.68,631.65,238.23,49.15,265.24,534.31,183.83,331.72,82.74,422.22,463.0,2104.4,44.98,9.4,463.59,345.66,1152.93,290.1,241.7,1091.22,False,Y,1,no,Y,Y,0,yes,N,X
EVT-00003369,sess_ifa2v9tk,anon_nlqfmb6a,share,1718757917,/brand/kxf4xkfn,,선크림,kakao,iOS앱,mobile,iOS,Samsung,1920x1080,79.7,63.9,15000,control,134.38,20.17,129.31,526.82,87.65,240.32,757.1,883.45,605.42,55.24,140.71,536.62,430.45,28.04,131.75,854.93,153.27,582.68,370.24,225.82,True,Y,1,no,N,N,1,no,N,X
EVT-00003370,sess_fostg3ia,uid_f0cd60e6d92d,page_view,1739405885,/event/dj66qgra,PRD-00087,,,네이버스마트스토어,mobile,Android,Edge,1170x2532,18.7,31.4,0,C,5.12,248.95,571.64,60.23,569.31,84.3,448.34,962.43,67.8,541.63,429.97,72.67,201.1,7.01,182.34,579.75,3070.8,262.38,601.28,765.53,False,Y,0,no,Y,N,0,no,N,O
EVT-00003371,sess_p6c7k3kw,uid_8b7a0d538243,page_view,1763037088,/checkout/t46tlljv,PRD-00454,비타민C,youtube,모바일웹,desktop,iOS,Whale,1170x2532,27.4,58.3,15000,control,56.51,254.76,126.35,111.68,173.29,57.7,45.2,1778.25,975.46,396.89,107.87,371.0,346.39,32.98,131.85,634.07,2049.66,1365.02,315.85,123.84,False,Y,0,yes,N,Y,1,no,Y,X
EVT-00003372,sess_ooxqn1oa,anon_yfl0rujg,filter,1747790794,/event/h8nq960b,,쿠션,,PC웹,mobile,Android,Samsung,390x844,2.7,15.1,0,control,16.04,320.5,271.6,83.06,108.2,221.7,89.71,168.21,306.4,133.77,155.27,1377.77,20.43,2.39,7.54,1056.52,215.48,73.73,140.71,1109.38,False,N,1,yes,Y,N,1,yes,N,O
EVT-00003373,sess_0ck378nj,uid_9257b188c45a,purchase,1747839081,/category/gqtpy048,,선크림,youtube,올리브영온라인,tablet,iOS,Chrome,1920x1080,40.9,77.4,89000,control,136.76,126.4,1367.41,570.29,48.73,10.54,137.37,337.69,77.84,105.4,17.0,3861.76,308.35,15.46,170.3,371.8,237.46,484.18,60.77,548.56,True,Y,1,yes,N,N,0,yes,N,X
EVT-00003374,sess_jln4gzux,uid_e74f60884568,begin_checkout,1760638698,/search/5t53u1eg,,토너,google,모바일웹,desktop,iOS,Whale,1170x2532,96.7,21.1,52000,A,97.8,201.86,422.76,31.75,488.78,711.08,3.04,2365.77,141.68,28.57,221.14,726.79,8.1,8.43,4.81,1348.68,168.59,1727.26,158.44,1202.93,False,N,1,yes,Y,Y,1,yes,Y,X
EVT-00003375,sess_6jtyb2vb,uid_9843d4a9eb3a,product_view,1720283814,/product/9drp9g0f,,,,Android앱,mobile,iOS,Samsung,390x844,43.6,33.7,52000,C,129.33,157.39,115.38,131.63,428.34,197.56,51.08,779.11,517.19,676.15,527.45,297.03,202.53,10.05,370.27,95.5,438.38,823.23,114.63,2771.42,True,Y,1,no,N,Y,1,yes,Y,O
EVT-00003376,sess_1ulil2f6,uid_95dc40d5adf9,product_view,1718533747,/cart/j6fegreo,PRD-01501,,youtube,올리브영온라인,tablet,iOS,Edge,2560x1440,0.6,54.1,89000,,63.19,160.92,128.44,321.89,890.07,18.17,180.01,154.58,1232.93,1122.32,394.52,375.12,15.94,16.92,162.34,1220.46,242.2,749.71,305.72,807.04,True,N,0,yes,N,N,1,no,Y,X
EVT-00003377,sess_j3vssj3w,uid_bb458cb021a2,remove_cart,1727023842,/brand/j2w3ct8q,PRD-00199,레티놀,direct,카카오톡채널,mobile,iOS,Safari,1170x2532,33.2,89.2,38000,C,76.06,114.91,515.1,43.68,316.91,104.54,415.22,28.25,45.09,144.92,143.7,73.56,290.91,18.93,510.16,345.41,1680.3,726.83,2.94,98.76,False,N,1,yes,N,Y,0,yes,Y,X
EVT-00003378,sess_u8tf8659,uid_f7d82adec020,add_to_cart,1736831751,/cart/chtz94nl,PRD-01152,토너,affiliate,네이버스마트스토어,mobile,Windows,Samsung,1170x2532,0.5,93.6,25000,B,75.66,358.19,168.31,120.13,23.42,345.95,602.3,13.77,873.29,725.78,158.37,120.91,587.92,2.18,177.55,67.45,1807.91,313.67,348.46,667.34,False,N,0,yes,N,N,1,yes,Y,O
EVT-00003379,sess_kfav7twu,anon_a2xfii53,product_view,1724640085,/mypage/k8x43yfb,PRD-00332,토너,direct,올리브영온라인,tablet,Android,Edge,1170x2532,55.8,46.0,0,C,65.7,426.76,54.43,468.12,296.87,19.05,61.96,671.12,789.09,25.8,150.61,1149.03,822.71,8.4,541.28,1730.18,285.75,43.66,336.19,407.88,False,N,0,yes,Y,N,0,no,N,O
EVT-00003380,sess_juifzo3b,anon_qox0uyno,product_view,1758291748,/checkout/6qgcp14n,PRD-00067,쿠션,youtube,iOS앱,desktop,iOS,Safari,1080x2400,11.1,21.0,0,C,120.78,269.51,857.73,213.66,48.64,140.63,684.95,4588.42,77.21,108.05,167.69,1551.72,788.57,9.21,38.95,975.28,196.29,580.52,162.71,722.22,False,N,1,no,Y,Y,1,yes,N,O
EVT-00003381,sess_jp8ighlz,uid_db74472b8e06,search,1743734882,/category/iquoe7hw,PRD-01424,비타민C,kakao,Android앱,desktop,Windows,Chrome,2560x1440,9.5,50.1,0,B,39.71,70.4,783.42,115.72,265.34,206.38,469.28,367.14,751.47,38.3,72.9,88.6,216.52,5.58,323.88,767.48,1633.01,391.43,1087.93,255.17,True,N,1,yes,Y,Y,1,no,Y,X
EVT-00003382,sess_dufjf6i8,anon_ep4dq7nc,product_view,1727022173,/search/9qutw01o,,,google,Android앱,tablet,iOS,Whale,1080x2400,68.9,46.4,89000,,12.88,548.51,109.5,216.58,417.97,33.9,456.65,11.86,43.52,209.0,22.43,26.89,117.0,13.42,40.82,2108.14,831.2,1709.34,1056.08,475.46,False,Y,0,yes,Y,N,0,no,Y,O
EVT-00003383,sess_5ozngqkw,uid_700a391b1fab,wishlist_add,1761907457,/product/mrg8z22p,,토너,direct,iOS앱,mobile,iOS,Safari,1170x2532,39.9,70.3,0,A,201.01,105.6,755.02,0.55,102.27,20.7,386.9,1260.57,565.46,90.51,100.69,230.66,48.54,0.2,334.9,183.81,1225.58,2322.69,250.56,1456.02,False,Y,0,yes,Y,Y,0,yes,N,O
EVT-00003384,sess_jrvtipei,uid_c12473b42387,page_view,1760712855,/category/ru3jhoc1,PRD-01414,비타민C,youtube,무신사,mobile,macOS,Whale,1170x2532,50.6,10.9,0,A,3.91,151.58,524.71,74.88,114.4,140.21,19.17,1054.74,97.45,229.7,65.92,1127.98,118.9,3.68,310.42,1510.8,1083.54,197.13,797.39,116.58,False,Y,1,yes,N,Y,0,yes,N,O
EVT-00003385,sess_kr7ib9gn,anon_ts5o35hx,remove_cart,1764831989,/search/fcjo3ywk,PRD-01284,클렌징,instagram,PC웹,mobile,Android,Chrome,1170x2532,8.5,20.9,52000,,87.19,122.41,53.05,19.75,123.78,418.51,162.07,600.11,37.49,43.28,434.05,235.11,37.59,21.47,305.48,26.68,2240.68,137.66,1.19,1964.45,False,N,0,yes,Y,N,0,yes,Y,O
EVT-00003386,sess_ym8fny6e,anon_zth28olx,search,1728926706,/brand/s4ua07ky,PRD-00409,세럼,youtube,쿠팡,mobile,macOS,Chrome,1170x2532,1.7,87.3,0,A,18.85,84.2,434.23,175.05,145.32,45.24,21.67,567.74,219.55,942.5,182.46,908.59,231.94,6.94,697.43,357.01,2093.69,188.26,728.53,105.8,True,N,0,yes,N,Y,0,yes,N,X
EVT-00003387,sess_f4zsvy4q,anon_7ztuixkl,product_view,1719621999,/mypage/24akw3cm,PRD-00596,비타민C,google,올리브영온라인,tablet,iOS,Edge,2560x1440,26.1,63.5,15000,A,127.82,90.53,868.3,230.12,139.51,79.48,75.37,519.84,167.73,285.03,19.92,891.91,479.01,3.42,186.24,313.76,819.6,147.31,462.95,130.85,True,N,0,no,N,N,0,no,N,O
EVT-00003388,sess_2zx07bdp,anon_n7q4q9rc,review_click,1733136470,/product/zsyf5hzv,,수분크림,google,PC웹,tablet,macOS,Chrome,1920x1080,31.9,55.2,0,C,15.68,89.14,228.26,76.68,14.78,199.4,460.76,249.07,187.63,371.61,232.16,500.45,111.08,30.57,30.47,125.86,2772.67,3183.82,502.0,75.81,True,N,1,yes,Y,N,1,no,Y,O
EVT-00003389,sess_34vlxyni,uid_b1da697002e2,search,1744525556,/checkout/qqz3vxzl,PRD-01203,쿠션,affiliate,Android앱,mobile,iOS,Chrome,390x844,51.9,99.4,38000,A,8.64,324.41,815.32,22.51,407.25,46.79,2.73,417.75,461.64,31.94,203.53,1166.69,29.53,7.54,120.38,329.95,98.03,313.02,545.7,1019.17,True,N,0,yes,N,N,1,no,N,X
EVT-00003390,sess_8e1fg0jw,uid_946864e0e237,page_view,1758682674,/cart/mlg8ohc2,,선크림,google,무신사,desktop,Android,Edge,1170x2532,32.2,52.3,0,control,62.99,44.21,188.31,64.58,261.13,108.8,371.33,1235.12,1300.04,66.04,117.06,12.24,1340.22,30.98,39.57,135.78,1892.8,577.99,49.18,61.42,False,Y,0,yes,N,Y,0,no,N,O
