promo_id,promo_name,promo_type,discount_type,discount_value,min_purchase_amount,max_discount_cap,start_date,end_date,status,target_segment,target_products,target_categories,target_brands,channel,budget_krw,used_budget_krw,redemption_count,coupon_codes,stacking_allowed,created_by,promo_metric_01,promo_metric_02,promo_metric_03,promo_metric_04,promo_metric_05,promo_metric_06,promo_metric_07,promo_metric_08,promo_metric_09,promo_metric_10,promo_metric_11,promo_metric_12,promo_metric_13,promo_metric_14,promo_metric_15,promo_flag_01,promo_flag_02,promo_flag_03,promo_flag_04,promo_flag_05,promo_flag_06,promo_flag_07,promo_flag_08,promo_flag_09,promo_flag_10
PM-0158,봄세일_n49z,1+1,fixed,10000,20000,0,20241105,04/01/2025,일시중지,VVIP|첫구매|재구매,PRD-00062|PRD-01633|PRD-00540|PRD-01059|PRD-01882|PRD-01918|PRD-01072|PRD-00806|PRD-01212|PRD-01392|PRD-00479|PRD-00362|PRD-00118|PRD-01422|PRD-00686|PRD-01598|PRD-00759|PRD-01593|PRD-00482|PRD-00532|PRD-00013|PRD-00711|PRD-01615|PRD-00053|PRD-01408|PRD-01075|PRD-01933|PRD-01709|PRD-01237|PRD-01582|PRD-00297|PRD-00972|PRD-00410|PRD-01184|PRD-00857|PRD-01521|PRD-00172|PRD-01960|PRD-01854|PRD-00671|PRD-01221|PRD-01749|PRD-00921|PRD-00879|PRD-01949|PRD-00528|PRD-01591|PRD-00019|PRD-00644,네일|메이크업|스킨케어|헤어케어,조선미녀,쿠팡,10000000,1712573,194,BEAUTYB1AJO0|BEAUTYT9MOGE|BEAUTY30ME8F,Y,admin_8,11.49,23.98,353.18,241.43,741.08,1643.55,106.91,463.32,183.05,749.7,254.86,165.65,136.42,105.92,1708.76,X,N,0,Y,True,no,N,False,X,True
PM-0159,브랜드위크_wsue,첫구매,bogo,20,50000,10000,04-28-2024,05-31-2024,종료,신규,PRD-01397|PRD-01344|PRD-01512|PRD-00659|PRD-00843|PRD-00923|PRD-00119|PRD-01509|PRD-00971|PRD-01025|PRD-01220|PRD-01806|PRD-00949|PRD-01024|PRD-01456|PRD-00695|PRD-00706,남성,아비브,쿠팡|카카오톡채널,500000,1213676,191,BEAUTYJZA7TZ|BEAUTYUBODS1|BEAUTY4JTGXN,N,admin_9,138.61,509.17,128.92,236.21,213.08,105.3,192.41,333.37,90.57,220.97,16.64,1929.18,807.21,164.14,230.73,O,Y,0,N,True,yes,Y,False,O,False
PM-0160,회원감사_f5ga,할인율,bogo,1000,50000,10000,10-14-2024,25/10/2024,종료,재구매|신규,PRD-00326|PRD-00894|PRD-01742|PRD-00158|PRD-01202|PRD-01443|PRD-01767|PRD-00057|PRD-00495|PRD-01703|PRD-01601|PRD-01080|PRD-00532|PRD-00302|PRD-01731|PRD-00371|PRD-00977|PRD-00431|PRD-01762|PRD-00825|PRD-01536,클렌징|바디케어|네일,이니스프리|토니모리|어반디케이,쿠팡|iOS앱|모바일웹,500000,9347588,194,BEAUTY1B0Z3N|BEAUTY2MAIET|BEAUTYNRVBJF|BEAUTYVWVM4W,N,admin_2,104.63,52.91,388.21,87.68,1290.15,151.12,126.32,2136.04,393.96,99.75,108.22,1002.03,133.98,316.67,288.23,X,Y,1,N,False,no,N,True,O,False
PM-0161,신상런칭_hs3l,재구매,percent,40,30000,50000,2025.06.30,20250730,예정,생일고객|전체,PRD-00933|PRD-01493|PRD-00423|PRD-00370|PRD-00123|PRD-01447|PRD-00361|PRD-00360|PRD-01933|PRD-01318|PRD-00302|PRD-00988|PRD-00212,바디케어|향수|남성|더마,달바|토니모리|라로슈포제|넘버즈,모바일웹|네이버스마트스토어,3000000,3640841,203,BEAUTYL2W37D|BEAUTYG2GZR7,N,admin_16,119.6,225.7,55.69,111.51,89.17,655.67,689.18,15.05,162.43,207.37,48.46,311.56,52.85,41.8,1118.16,O,N,1,Y,True,no,N,True,X,False
PM-0162,여름특가_nyi3,세트할인,bogo,15,50000,10000,2023-06-25,07-28-2023,일시중지,첫구매|전체,PRD-01560|PRD-00154|PRD-01712|PRD-00952|PRD-01701|PRD-00760|PRD-01334|PRD-01817|PRD-01004|PRD-00873|PRD-01243,클렌징|남성,넘버즈|라운드랩|라네즈,무신사|Android앱,1000000,2875960,202,BEAUTYZPKY32|BEAUTYTMOFMM|BEAUTYVBGR8W|BEAUTYTHY25M|BEAUTY4JTGXN,N,admin_10,91.82,259.02,635.65,5.61,572.95,2771.6,323.89,92.43,221.32,32.5,78.47,222.86,186.86,629.28,228.55,O,Y,1,N,False,no,N,False,X,False
PM-0163,가을감사_r5o4,첫구매,percent,3000,20000,0,07/04/2025,2025-04-13,진행중,신규|생일고객|이탈방지,PRD-01984|PRD-01008|PRD-00219|PRD-00867|PRD-00337|PRD-00118|PRD-01597|PRD-00604|PRD-00323|PRD-01264|PRD-01809|PRD-01113,메이크업|스킨케어|바디케어|선케어,아모레퍼시픽,네이버스마트스토어|쿠팡,1000000,101491,205,BEAUTY8C1CQG|BEAUTYFM8ZOV,N,admin_5,63.84,144.47,87.86,790.95,1275.88,504.51,307.83,165.29,578.85,541.1,41.69,508.1,40.75,624.81,368.55,X,Y,1,N,True,no,N,True,X,False
PM-0164,더블적립_hlr5,생일,bogo,50,100000,0,2024-05-20,20240616,종료,재구매,PRD-00234|PRD-00592|PRD-00550|PRD-01715|PRD-01132|PRD-00828|PRD-01182|PRD-01134|PRD-00477|PRD-00067|PRD-00768|PRD-00360|PRD-01926|PRD-00213|PRD-01712|PRD-00871|PRD-01957|PRD-01185|PRD-00017|PRD-00425|PRD-01198|PRD-01755|PRD-01652|PRD-00367|PRD-00384|PRD-00061|PRD-01841|PRD-00370,네일|헤어케어,라로슈포제,PC웹|네이버스마트스토어,50000000,474898,195,BEAUTYEKKBP2,N,admin_19,2.78,261.53,151.06,144.7,680.57,227.37,303.01,246.85,793.31,116.46,29.75,1470.78,220.16,604.43,197.16,O,N,0,N,True,yes,Y,True,O,False
PM-0165,블프_0x93,적립금,percent,2000,10000,20000,20240130,2024.02.04,종료,첫구매,PRD-01969|PRD-01165|PRD-01628|PRD-01126|PRD-00029|PRD-00196|PRD-01824|PRD-00546|PRD-00378|PRD-01390|PRD-00815|PRD-00551|PRD-01015|PRD-01698|PRD-00159|PRD-00125|PRD-00865|PRD-01119|PRD-00052|PRD-01779|PRD-00147|PRD-00923|PRD-00952|PRD-01810|PRD-01817|PRD-01556|PRD-00040|PRD-01888|PRD-00443|PRD-01652|PRD-00165,선케어|클렌징|네일|스킨케어,에스쁘아|아모레퍼시픽|메디힐|라로슈포제|VDL,무신사|Android앱|올리브영온라인,500000,2012466,202,BEAUTY9MEUSW|BEAUTYY1O4IZ,N,admin_19,3.14,97.22,12.81,511.39,361.76,89.25,665.07,226.67,263.77,14.24,2.23,2939.43,96.65,378.06,26.54,O,Y,0,Y,False,no,Y,True,O,True
PM-0166,블프_9moy,적립금,percent,25,20000,20000,2025-01-02,22/01/2025,진행중,VVIP|VIP,PRD-01893|PRD-00398|PRD-00913|PRD-01817|PRD-01595|PRD-00081|PRD-01819|PRD-00702|PRD-01404|PRD-00023|PRD-01928|PRD-00068|PRD-00597|PRD-01195|PRD-00407|PRD-00428|PRD-00379|PRD-00847|PRD-01711|PRD-00940|PRD-00376|PRD-00520|PRD-01878|PRD-00573|PRD-00772|PRD-01183|PRD-00459|PRD-01747|PRD-00232|PRD-01768,클렌징,랑콤|바닐라코|설화수,네이버스마트스토어|PC웹,500000,1341469,202,BEAUTY5LXO6Q,N,admin_5,33.9,151.45,542.88,335.65,928.44,130.72,211.09,69.63,222.45,98.9,61.26,1845.02,50.36,23.56,140.13,O,N,0,N,False,yes,Y,True,O,False
PM-0167,앵콜특가_yk7e,생일,gift,2000,20000,50000,26/04/2024,12/06/2024,진행중,재구매|첫구매,PRD-00328|PRD-01154|PRD-00571|PRD-01603|PRD-00909|PRD-00888|PRD-00495|PRD-01876|PRD-01138|PRD-00011|PRD-01106|PRD-00456|PRD-01962|PRD-01153|PRD-00067|PRD-01519|PRD-00815|PRD-01549|PRD-01904|PRD-00666|PRD-00533|PRD-00125|PRD-00321|PRD-01805|PRD-00717|PRD-01262|PRD-01493|PRD-01255|PRD-01675|PRD-01127|PRD-00223|PRD-01432|PRD-01237,향수|바디케어|더마|남성,에스티로더|아모레퍼시픽|바닐라코|넘버즈|바비브라운,네이버스마트스토어|카카오톡채널,500000,1738866,189,BEAUTY6GVWRD|BEAUTYC2NNUV,Y,admin_9,3.31,330.92,140.31,106.02,206.26,2.03,401.6,9.0,135.21,664.53,182.53,213.37,141.03,2305.38,2001.42,O,Y,1,Y,True,no,Y,True,O,False
PM-0168,회원감사_oq5x,정액할인,gift,10,10000,50000,2024.08.06,2024-09-29,일시중지,VVIP|신규,PRD-01512|PRD-01239|PRD-00461|PRD-00261|PRD-00947|PRD-01436|PRD-00324|PRD-01553|PRD-01011|PRD-00370|PRD-01108|PRD-01764|PRD-00179|PRD-00328|PRD-01833|PRD-01173|PRD-00242|PRD-01684|PRD-00794,선케어|헤어케어|향수,롬앤|에스쁘아|랑콤|LG생건|무신사뷰티,iOS앱|PC웹,500000,1071979,211,BEAUTYF6XDN8|BEAUTYSOYG9Z|BEAUTYT0CVS4,N,admin_17,22.76,57.37,153.24,41.83,86.7,195.41,6.61,114.38,141.15,20.43,237.08,783.71,253.7,739.67,439.91,O,Y,0,N,False,no,N,True,X,False
PM-0169,회원감사_tyts,정액할인,percent,5,20000,10000,08-21-2025,2025-08-25,종료,신규|첫구매|재구매,PRD-00713|PRD-01336|PRD-00098|PRD-00612|PRD-01997|PRD-01582|PRD-01154|PRD-01674|PRD-00880|PRD-00122|PRD-00257|PRD-01701|PRD-00882|PRD-01472|PRD-00860|PRD-00927|PRD-00810|PRD-01323|PRD-00679,클렌징|네일|남성|스킨케어,아누아|VDL|스킨푸드|바닐라코,무신사,5000000,691828,191,BEAUTYJODCK8|BEAUTY0ODWMQ|BEAUTYSWEBNV,N,admin_4,90.38,303.66,830.41,3.15,1120.48,226.73,221.85,532.03,120.6,150.08,70.63,655.64,77.46,445.13,175.51,X,N,0,Y,True,no,Y,True,X,False
PM-0170,신상런칭_ju7u,재구매,percent,1000,50000,20000,28/09/2025,2025.11.08,일시중지,재구매|전체|생일고객,PRD-00930|PRD-01768|PRD-00341|PRD-01133|PRD-01320|PRD-00623|PRD-00729|PRD-00421|PRD-01205|PRD-01002|PRD-00543|PRD-01277|PRD-01534|PRD-01284|PRD-01201,더마|바디케어,스킨푸드|아모레퍼시픽|어반디케이|무신사뷰티|조선미녀,무신사,3000000,1460009,238,BEAUTY983EP9|BEAUTY04X0QZ|BEAUTYCMRSEZ|BEAUTYL2LJK4,N,admin_13,325.99,75.35,522.92,1121.08,332.85,760.68,589.6,260.82,300.73,213.96,363.59,633.51,281.52,6.55,1778.74,O,N,0,N,True,no,Y,False,O,False
PM-0171,타임딜_5j6u,무료배송,gift,2000,0,20000,07-06-2024,08-09-2024,종료,재구매|전체|VIP,PRD-00048|PRD-00928|PRD-01481|PRD-00002|PRD-01036|PRD-01760|PRD-01119|PRD-00891|PRD-00618|PRD-01672|PRD-00006|PRD-00858|PRD-01533|PRD-01015|PRD-00745|PRD-01544|PRD-00846|PRD-01734|PRD-01784|PRD-00045|PRD-00348|PRD-00092|PRD-01118|PRD-00021|PRD-01363|PRD-01465|PRD-01890|PRD-00212,메이크업|남성|스킨케어,구달,카카오톡채널|올리브영온라인,500000,2810485,200,BEAUTY0Y9DOM,Y,admin_16,13.04,24.88,115.36,45.56,3.59,2410.67,1700.58,143.89,3.28,130.62,24.88,75.26,205.77,588.39,31.06,O,N,1,N,False,no,N,True,O,False
PM-0172,겨울빅세일_tz46,적립금,gift,5000,10000,100000,2025.03.15,2025-04-24,종료,VIP|VVIP|생일고객,PRD-01966|PRD-01726|PRD-01730|PRD-00352|PRD-01219|PRD-00096|PRD-00340|PRD-00382|PRD-01581|PRD-00160|PRD-01852|PRD-00761|PRD-01591|PRD-01691|PRD-01935|PRD-00613|PRD-01807|PRD-01667|PRD-00488|PRD-01270|PRD-00067|PRD-00573|PRD-00531|PRD-01111|PRD-01173|PRD-01872|PRD-00071|PRD-01198|PRD-00462|PRD-00356|PRD-01841|PRD-00322|PRD-00714|PRD-01961|PRD-00395|PRD-00507|PRD-00423|PRD-00355|PRD-00014|PRD-00344|PRD-00502,더마,파파레시피|무신사뷰티|아모레퍼시픽|조선미녀,PC웹|쿠팡|모바일웹,10000000,249182,206,BEAUTYF8S2ZG,Y,admin_9,30.16,187.64,20.15,376.55,223.42,18.99,53.2,165.07,207.82,84.5,628.27,1618.58,673.49,181.98,67.91,O,Y,1,Y,True,no,N,True,X,True
PM-0173,여름특가_dnxh,할인율,fixed,50,10000,0,10-19-2024,11-15-2024,진행중,재구매,PRD-00138|PRD-00084|PRD-00316|PRD-01659|PRD-00767|PRD-01856|PRD-01336|PRD-01650|PRD-00679|PRD-00705|PRD-01748|PRD-01994|PRD-00122|PRD-00233|PRD-01267|PRD-01812|PRD-01494|PRD-00464|PRD-00692|PRD-00581|PRD-00673|PRD-01631|PRD-01471|PRD-01399|PRD-01839|PRD-00069|PRD-00463,네일|클렌징,VDL|설화수|넘버즈,올리브영온라인,5000000,1496696,198,BEAUTYYHXSO7|BEAUTYSOTN9U|BEAUTYOIQ2Q4|BEAUTYFYO175,N,admin_3,159.09,117.89,77.11,34.95,416.51,118.13,1095.71,38.24,147.65,1290.19,0.19,249.5,183.7,282.14,2043.01,O,Y,1,Y,True,no,N,False,O,False
PM-0174,더블적립_rsbw,무료배송,gift,10,0,0,23/07/2023,2023.09.12,종료,VVIP|재구매,PRD-01190|PRD-01033|PRD-01666|PRD-01136|PRD-01656|PRD-01148|PRD-00584|PRD-01424|PRD-01605|PRD-00427|PRD-01278|PRD-00397|PRD-01547|PRD-01589|PRD-00503|PRD-00395|PRD-01793|PRD-00333|PRD-00604|PRD-01741|PRD-00505|PRD-00808|PRD-01883|PRD-00335|PRD-01213|PRD-00874|PRD-00271|PRD-00015|PRD-01663|PRD-01101,메이크업|스킨케어|헤어케어,바닐라코|조선미녀,Android앱|카카오톡채널|PC웹,10000000,1097538,213,BEAUTYAQVKIZ|BEAUTYDW2PCN|BEAUTY59M6MG|BEAUTYY620N8,N,admin_19,90.34,157.17,235.55,270.17,600.84,433.72,25.25,92.26,134.77,98.29,86.44,2452.99,157.34,394.92,76.06,O,Y,0,Y,False,yes,N,True,X,True
PM-0175,더블적립_dq44,재구매,bogo,25,50000,5000,2024.09.12,09-24-2024,진행중,전체|생일고객,PRD-00711|PRD-01156|PRD-01530|PRD-01517|PRD-01103|PRD-01322,선케어|메이크업,헤라|더페이스샵,모바일웹,50000000,2078945,207,BEAUTY6G5G79|BEAUTYT939AY,Y,admin_20,266.53,131.22,213.21,907.91,839.15,960.12,438.53,295.43,230.22,179.54,53.61,1261.81,160.97,720.43,2449.76,O,Y,0,Y,False,no,N,False,O,False
PM-0176,앵콜특가_uix6,증정,bogo,40,30000,20000,11-04-2024,2024.12.31,진행중,재구매|생일고객,PRD-00251|PRD-00259|PRD-01704|PRD-01979|PRD-01616|PRD-00552|PRD-01542|PRD-00554|PRD-00186|PRD-00332|PRD-01802|PRD-01188|PRD-00118|PRD-00910|PRD-01598|PRD-00683|PRD-01539|PRD-01226|PRD-00805,바디케어|헤어케어|선케어|스킨케어,코스알엑스|아모레퍼시픽|아이오페,올리브영온라인|iOS앱|Android앱,500000,2120698,182,BEAUTYBYGHGK,N,admin_18,368.37,233.13,1156.72,139.65,1023.44,212.98,378.56,360.72,467.92,400.52,5.0,1458.26,102.56,592.53,601.78,X,N,0,Y,False,yes,Y,True,X,True
PM-0177,앵콜특가_iv86,증정,fixed,5000,20000,50000,2025.10.17,20251122,예정,이탈방지|생일고객|전체,PRD-01859|PRD-01792|PRD-01253|PRD-01232|PRD-01260|PRD-00275|PRD-01949|PRD-00116|PRD-00242|PRD-00293|PRD-00498|PRD-01981|PRD-01017|PRD-00823|PRD-00406|PRD-00155|PRD-00986|PRD-00942|PRD-00633|PRD-01205|PRD-00762|PRD-00570|PRD-00328|PRD-00135|PRD-01857,네일,코스알엑스|구달|이니스프리,네이버스마트스토어|PC웹,500000,1103475,185,BEAUTYEKGYSP|BEAUTYEJGUBL|BEAUTYD3GO8J|BEAUTY67J2DG|BEAUTYRRPZLK,N,admin_20,77.2,17.66,519.61,781.52,491.07,718.1,921.88,145.11,815.09,926.13,317.12,179.52,138.33,646.18,575.67,X,Y,1,Y,False,yes,N,True,O,True
PM-0178,타임딜_ko0s,1+1,bogo,15,0,100000,2024.05.13,20240525,종료,신규|생일고객|VVIP,PRD-00787|PRD-00374|PRD-01220|PRD-01587|PRD-01776,바디케어|클렌징|남성|스킨케어,라네즈|롬앤|닥터자르트,네이버스마트스토어|iOS앱,3000000,2893782,214,BEAUTYH55HEW|BEAUTY13CD5G|BEAUTYWWJWGA,N,admin_4,14.22,39.19,42.54,271.68,246.08,1881.28,226.92,501.63,132.36,36.57,74.37,427.81,360.43,284.01,57.51,O,Y,0,Y,True,no,N,False,X,False
PM-0179,브랜드위크_9xm0,세트할인,percent,10000,10000,0,2025-04-17,06-13-2025,예정,전체|첫구매|이탈방지,PRD-01313|PRD-00191|PRD-01160|PRD-00417|PRD-01847|PRD-00918|PRD-00701|PRD-01275|PRD-01632|PRD-00201|PRD-01201|PRD-00272|PRD-00371|PRD-00811|PRD-00915|PRD-00156|PRD-01440|PRD-00470|PRD-00205|PRD-00987|PRD-00763|PRD-00476,스킨케어|메이크업|더마|남성,닥터자르트|일리윤|에스티로더|애경,네이버스마트스토어|무신사,5000000,377785,189,BEAUTYPUXQPH|BEAUTYGBIAF9,N,admin_7,18.19,468.21,150.71,384.3,134.33,104.68,513.55,540.17,427.96,321.13,9.65,44.89,31.12,330.6,14.66,O,N,0,N,True,no,Y,True,O,False
PM-0180,봄세일_9x81,생일,percent,3000,10000,20000,20240429,2024-05-14,진행중,신규,PRD-00263|PRD-01934|PRD-00868|PRD-01751|PRD-01948|PRD-00562|PRD-00970|PRD-00653|PRD-00310|PRD-01368|PRD-01748|PRD-01042|PRD-01290|PRD-01880|PRD-00817|PRD-00516|PRD-00785|PRD-00211|PRD-01838|PRD-01855|PRD-00291|PRD-01437|PRD-00053|PRD-01824|PRD-01272|PRD-00872|PRD-00247|PRD-00919|PRD-01657|PRD-01570,남성|스킨케어|메이크업,아비브|토리든|홀리카홀리카|올리브영PB|토니모리,iOS앱|Android앱,500000,555619,208,BEAUTYD3GO8J|BEAUTYFM8ZOV|BEAUTY6DPBHS|BEAUTYY1O4IZ,N,admin_10,103.67,616.56,101.08,435.61,541.25,206.0,68.94,1524.88,63.26,183.69,91.43,90.86,99.19,299.8,610.99,X,Y,1,N,False,no,Y,False,O,True
PM-0181,여름특가_qdi4,무료배송,fixed,10000,10000,0,29/12/2024,20250114,예정,VIP|전체|재구매,PRD-00055|PRD-00010|PRD-01170|PRD-01215|PRD-00325|PRD-01352|PRD-01520|PRD-01801|PRD-01092|PRD-01849|PRD-00551|PRD-00646|PRD-01792|PRD-00282|PRD-00554|PRD-00126|PRD-00392|PRD-00341|PRD-01445,스킨케어|남성|네일|메이크업,닥터자르트|아모레퍼시픽|바닐라코|넘버즈|네이처리퍼블릭,카카오톡채널|무신사|네이버스마트스토어,10000000,335810,186,BEAUTY5IGQPK|BEAUTYE2ATN2|BEAUTYOUHYLU|BEAUTYDHGZZ0|BEAUTYPHJ3MU,N,admin_4,42.44,12.26,453.58,999.57,65.38,287.34,195.17,690.97,87.52,742.93,28.94,988.1,422.84,1282.21,320.01,O,Y,0,Y,False,no,Y,False,X,False
PM-0182,회원감사_qpex,증정,bogo,2000,100000,100000,2025-02-03,2025-02-26,종료,이탈방지|재구매|생일고객,PRD-00129|PRD-00725|PRD-01416|PRD-00472|PRD-01762|PRD-00680|PRD-00727|PRD-00021|PRD-00651|PRD-00193|PRD-00555,네일|선케어,클리오|닥터자르트|VDL,쿠팡,1000000,1092537,204,BEAUTY82795E,N,admin_9,29.21,269.83,146.84,60.02,1070.46,238.74,47.3,32.07,785.62,215.45,10.41,736.61,132.97,258.41,237.1,O,N,0,Y,False,no,N,True,X,False
PM-0183,가을감사_f1u4,증정,percent,3000,50000,10000,11/08/2023,2023-10-01,종료,VVIP|생일고객,PRD-01475|PRD-01581|PRD-00286|PRD-00206|PRD-01192|PRD-01311|PRD-00216|PRD-00614|PRD-00487|PRD-01365|PRD-01724|PRD-00102|PRD-01060|PRD-01744|PRD-00905|PRD-00994|PRD-01879|PRD-01211,남성|향수,메디힐|네이처리퍼블릭,모바일웹,1000000,1353312,199,BEAUTY0CV3TL|BEAUTY9EL8HL|BEAUTYYHXSO7,N,admin_16,119.21,102.46,511.72,1421.78,460.13,190.27,275.63,210.38,165.04,116.61,254.75,277.15,185.41,764.16,47.97,O,N,0,N,False,yes,Y,False,X,True
PM-0184,타임딜_qf7j,재구매,gift,5000,20000,0,29/11/2024,20241217,종료,재구매|첫구매,PRD-01307|PRD-00287|PRD-00535|PRD-00955|PRD-01240|PRD-01995|PRD-00260|PRD-00767|PRD-01419|PRD-01519|PRD-00515|PRD-01762|PRD-00269|PRD-00315|PRD-01989|PRD-00192|PRD-01028|PRD-01117|PRD-00484|PRD-01451|PRD-01677|PRD-00521|PRD-01287|PRD-01635|PRD-01384|PRD-00659|PRD-01435|PRD-01909|PRD-01106|PRD-01621|PRD-00225|PRD-01210|PRD-00370|PRD-01508,네일,아이오페,iOS앱|카카오톡채널,3000000,414466,192,BEAUTYJX5TD4,N,admin_5,50.56,392.07,1297.97,748.39,315.48,724.19,206.53,1821.74,193.08,79.29,33.48,1165.3,67.49,1124.56,731.8,O,Y,0,Y,True,no,N,True,O,False
PM-0185,브랜드위크_vd92,정액할인,fixed,40,30000,0,2024-02-23,2024.03.31,진행중,VVIP,PRD-00620|PRD-01581|PRD-01112|PRD-00990|PRD-01009,향수|바디케어|더마,바닐라코,네이버스마트스토어,3000000,5115286,208,BEAUTYAFEYUH|BEAUTY6YS445|BEAUTY4D0GJY|BEAUTY30O30U|BEAUTYKGEUID,N,admin_5,110.62,152.79,37.88,228.37,212.62,303.42,666.98,212.89,84.51,366.41,21.9,1379.71,42.86,454.41,61.47,O,Y,0,N,True,yes,Y,True,O,False
PM-0186,가을감사_ddzz,정액할인,fixed,15,30000,50000,2025.09.22,2025.11.19,종료,이탈방지|재구매|VIP,PRD-00884|PRD-01010|PRD-01299|PRD-00783|PRD-01699|PRD-01177|PRD-00407,네일|헤어케어|메이크업|더마,파파레시피|넘버즈,iOS앱|무신사|쿠팡,10000000,448944,168,BEAUTY0KB68R|BEAUTY0HPMNZ|BEAUTYSEHUDS,N,admin_18,26.15,435.98,1336.0,77.1,443.41,617.72,7.82,1380.21,696.08,73.95,146.93,1741.6,73.37,744.82,912.79,X,N,1,N,True,no,Y,True,O,True
PM-0187,가을감사_rfad,정액할인,fixed,1000,0,100000,20241210,20250111,종료,생일고객,PRD-01804|PRD-00481|PRD-01552|PRD-00349|PRD-01207|PRD-01208|PRD-01144|PRD-00881|PRD-00726|PRD-00196|PRD-00734|PRD-01788|PRD-01265|PRD-01931|PRD-00118|PRD-00340|PRD-00697|PRD-00957,스킨케어|네일,아누아|클리오|라운드랩,무신사|PC웹|네이버스마트스토어,10000000,325633,187,BEAUTYR821UZ,Y,admin_12,56.55,267.84,36.55,191.48,239.92,217.26,276.44,108.49,403.27,39.91,52.49,518.48,187.82,133.94,514.7,X,N,0,N,False,no,N,True,X,False
PM-0188,여름특가_x00t,1+1,percent,10,100000,5000,2024.03.03,2024-03-24,예정,이탈방지,PRD-01112|PRD-01363|PRD-00594|PRD-01967|PRD-00888|PRD-00564|PRD-00118|PRD-01810|PRD-01065|PRD-00684|PRD-01304|PRD-01032|PRD-01609|PRD-01607|PRD-00736|PRD-01506|PRD-01080|PRD-01087|PRD-00394|PRD-01699|PRD-01514|PRD-01109|PRD-00352|PRD-01993|PRD-01587|PRD-00657|PRD-01433|PRD-00896|PRD-01456|PRD-01626|PRD-00979|PRD-00277|PRD-00829|PRD-01615|PRD-00353|PRD-00037|PRD-01515|PRD-01041|PRD-00546|PRD-00815|PRD-00988|PRD-00257|PRD-01349|PRD-01198|PRD-01596|PRD-00345|PRD-00743|PRD-00625|PRD-01893|PRD-00444,선케어|남성|네일|바디케어,아모레퍼시픽|아이오페|설화수,PC웹|올리브영온라인,10000000,879129,182,BEAUTY25LZSE|BEAUTYAHTHSJ|BEAUTYQD6VAS|BEAUTY3SFLSE,Y,admin_12,34.04,234.01,1356.04,62.55,210.28,305.02,384.83,146.1,154.25,232.01,125.93,1382.76,214.7,215.7,129.33,X,Y,0,Y,False,yes,Y,False,X,True
PM-0189,1+1_b70g,증정,percent,10,100000,0,09-15-2024,11-14-2024,예정,VIP,PRD-01792|PRD-00654|PRD-01510|PRD-00765|PRD-00165|PRD-01610|PRD-01200|PRD-00803|PRD-00346|PRD-01138|PRD-00326|PRD-00354|PRD-00376|PRD-01781|PRD-00718|PRD-00018|PRD-01547|PRD-00218|PRD-01093|PRD-00723|PRD-01494|PRD-01630|PRD-01360|PRD-01913|PRD-01302|PRD-00831|PRD-00345|PRD-01551|PRD-01809|PRD-00615|PRD-00916|PRD-00353|PRD-01132|PRD-00843|PRD-00387|PRD-01207|PRD-01558|PRD-00516|PRD-01804|PRD-00370|PRD-01324|PRD-00027|PRD-00186|PRD-01744|PRD-01937,바디케어|메이크업|향수|남성,메디힐|라로슈포제|올리브영PB,PC웹|무신사|iOS앱,3000000,898489,206,BEAUTYF1HX6Z|BEAUTYRFZWKX|BEAUTYMQG1VE|BEAUTY43D8W3|BEAUTYQKE2GJ,N,admin_15,47.27,268.46,407.25,597.83,7.87,127.63,133.39,164.75,77.09,64.55,59.73,288.96,65.01,1108.2,152.56,X,Y,1,N,True,no,Y,False,X,False
PM-0190,블프_mngz,재구매,bogo,5000,10000,0,2024.03.27,20240509,종료,재구매|생일고객,PRD-01624|PRD-00333|PRD-00504|PRD-01889|PRD-00561|PRD-00179|PRD-00589|PRD-01167|PRD-01175|PRD-00359|PRD-01217|PRD-00024|PRD-01614|PRD-00028|PRD-01241,헤어케어,구달|아모레퍼시픽|파파레시피,무신사|PC웹,5000000,4660191,197,BEAUTYFLN4RX|BEAUTYR2DHYL,Y,admin_10,185.55,30.84,174.59,4.52,440.99,852.09,405.47,845.24,1204.99,126.14,711.6,1476.31,152.46,1316.58,1025.78,X,N,0,Y,True,no,N,False,O,False
PM-0191,봄세일_6gmr,1+1,gift,15,50000,50000,27/09/2023,20231008,진행중,VVIP|재구매|첫구매,PRD-01342|PRD-00856|PRD-00808|PRD-00349|PRD-01703|PRD-01421|PRD-00909|PRD-00082|PRD-00276|PRD-00840|PRD-00817|PRD-00001|PRD-00538|PRD-01882|PRD-01702|PRD-01827|PRD-00702|PRD-01696|PRD-01719|PRD-00108|PRD-01972|PRD-01190|PRD-00740|PRD-00882|PRD-00398|PRD-00380|PRD-00137|PRD-00978|PRD-01713|PRD-00584|PRD-01326|PRD-00081|PRD-00039|PRD-01469|PRD-00475|PRD-01259|PRD-00154|PRD-00103|PRD-01511|PRD-01558|PRD-00173|PRD-01178|PRD-00450|PRD-00504|PRD-00760|PRD-01563|PRD-00412|PRD-01104|PRD-01269,선케어|남성,롬앤|클리오|더페이스샵,iOS앱|쿠팡|카카오톡채널,5000000,96308,200,BEAUTYMGVU4I|BEAUTYTRP0J4|BEAUTYFLN4RX|BEAUTYWJTIQW|BEAUTYY8N1UT,N,admin_14,7.43,216.93,87.85,35.18,955.47,164.79,1174.02,572.41,83.6,161.89,97.12,1103.39,111.75,234.17,1957.88,O,N,0,N,False,yes,Y,True,X,False
