supplier_id,supplier_name,business_reg_no,contact_person,contact_email,inbound_id,po_number,sku,brand_id,inbound_qty,unit_cost_krw,total_cost_krw,inbound_date,expected_date,warehouse_dest,quality_check,defect_rate_pct,lead_time_days,payment_terms,currency,origin_country,scm_metric_01,scm_metric_02,scm_metric_03,scm_metric_04,scm_metric_05,scm_metric_06,scm_metric_07,scm_metric_08,scm_metric_09,scm_metric_10,scm_metric_11,scm_metric_12,scm_metric_13,scm_metric_14,scm_metric_15,scm_flag_01,scm_flag_02,scm_flag_03,scm_flag_04,scm_flag_05,scm_flag_06,scm_flag_07,scm_flag_08
SUP-017,유한회사 미샤코스메틱,277-27-21097,정담당자,contact_6c6sxi73@cosme.kr,INB-7TUZCY8K,PO-20245391,SKU00000554,BR-011,200,59719,43084723,06-21-2025,2025.06.22,WH-02,부분합격,4.2,24,위탁,KRW,독일,165.24,257.91,4724.25,32.92,14.13,528.03,132.37,1573.69,62.2,441.84,62.41,1697.88,421.01,7.73,308.31,no,False,yes,0,N,False,yes,X
SUP-017,주식회사 구달코스메틱,805-20-70728,박담당자,contact_jsvgrp3q@beauty.com,INB-DT4JZDJB,PO-20247503,SKU00000766,BR-077,300,69365,22066485,2023.09.28,09-29-2023,WH-05,불합격,3.26,20,위탁,USD,프랑스,216.06,551.69,4154.72,20.17,153.78,201.25,690.98,773.7,1190.39,391.1,171.2,162.81,34.15,61.66,195.79,yes,False,yes,0,N,False,no,O
SUP-017,,456-20-16542,최담당자,contact_aj1levaf@supplier.co.kr,INB-DFN2V5L8,PO-20254394,SKU00001544,BR-043,300,60553,22693714,10-24-2023,2023-10-21,WH-02,부분합격,1.38,42,60일,KRW,미국,787.74,1823.62,663.75,46.36,90.03,153.56,106.02,5360.01,484.49,155.56,95.7,1156.7,296.29,57.34,486.34,yes,True,yes,0,N,False,no,O
SUP-017,유한회사 페리페라코스메틱,222-45-78897,정담당자,contact_t24hgv19@cosme.kr,INB-V5EU7MJS,PO-20238056,SKU00001718,BR-007,50,13396,22963507,20240710,11/07/2024,WH-03,합격,1.47,32,선불,EUR,중국,1461.38,312.13,565.27,111.38,5.92,1296.36,779.04,1222.67,130.07,909.82,215.03,933.73,258.47,41.28,2209.54,no,False,yes,0,Y,False,yes,O
SUP-017,유한회사 라로슈포제코스메틱,648-40-84466,최담당자,contact_a8akfiel@beauty.com,INB-XJTOUIE6,PO-20243226,SKU00001544,BR-043,200,13779,46069841,2024-12-17,2024.12.22,WH-02,합격,3.82,40,90일,KRW,미국,307.48,279.16,167.36,15.48,3.2,64.75,101.04,313.51,67.34,137.48,373.07,65.6,709.11,89.7,1014.73,yes,True,yes,0,Y,True,no,X
SUP-017,(주) LG생건코스메틱,720-83-84390,이담당자,contact_unq5v9kl@cosme.kr,INB-QZL6EKHI,PO-20236102,SKU00001376,BR-068,2000,79570,28774221,06-18-2025,2025-06-22,WH-05,부분합격,0.91,27,선불,KRW,독일,211.57,1403.18,2673.28,20.04,39.98,429.83,333.48,742.99,617.96,373.05,232.88,1134.07,923.08,118.99,1049.49,yes,True,no,0,Y,True,no,O
SUP-017,(주) 어반디케이코스메틱,888-39-56017,최담당자,contact_l22jruu3@beauty.com,INB-H5JMMZMN,PO-20238754,SKU00000554,BR-011,100,19864,47889544,2023.02.02,20230205,WH-03,합격,0.55,6,90일,USD,한국,251.36,1881.37,179.6,12.8,23.28,42.67,221.91,15.86,384.26,1302.37,105.08,5015.8,228.43,129.75,1230.82,yes,False,no,1,Y,True,yes,O
SUP-017,유한회사 아누아코스메틱,673-48-88683,최담당자,contact_isbmq8di@supplier.co.kr,INB-IHK98H7Q,PO-20250173,SKU00001718,BR-007,100,24711,3037840,20250528,29/05/2025,WH-03,검사중,0.97,29,60일,KRW,한국,318.84,82.08,770.17,10.37,8.84,234.02,52.11,697.16,433.45,33.54,453.37,2307.89,4.22,140.9,14.65,no,True,no,0,N,False,yes,X
SUP-017,주식회사 세타필코스메틱,682-64-48087,김담당자,contact_y7ohkb16@cosme.kr,INB-JXZOFAB4,PO-20248045,SKU00000554,BR-011,1000,72868,21850879,02-26-2024,02-28-2024,WH-01,부분합격,4.9,18,선불,JPY,중국,68.45,74.46,1232.36,0.68,134.95,92.11,966.27,3589.78,1081.8,1162.09,200.36,770.99,0.27,60.7,658.67,no,True,no,1,Y,False,yes,O
SUP-017,유한회사 넘버즈코스메틱,984-11-59931,정담당자,contact_7we6umgj@cosme.kr,INB-Q7A8NDBQ,PO-20230214,SKU00001718,BR-007,2000,56976,33077035,2025-11-07,20251107,WH-03,부분합격,0.42,16,위탁,JPY,한국,0.65,1253.57,2634.63,33.8,206.82,159.43,1548.12,2366.97,1136.56,426.21,90.53,797.82,120.58,87.39,499.54,yes,True,yes,1,N,False,yes,X
SUP-017,유한회사 이니스프리코스메틱,850-43-57537,박담당자,contact_a273blpv@cosme.kr,INB-IRWAEWNS,PO-20237468,SKU00001544,BR-043,200,65951,34465017,20250408,2025-04-09,WH-03,합격,3.83,22,선불,KRW,미국,265.88,860.78,5059.26,41.62,21.71,158.96,726.62,1353.55,6.27,1393.8,1609.88,49.22,223.93,17.23,712.61,no,True,yes,0,Y,False,yes,O
SUP-017,유한회사 홀리카홀리카코스메틱,945-27-93744,김담당자,contact_dovj4qw1@supplier.co.kr,INB-M1FN12LB,PO-20231540,SKU00000766,BR-077,500,72787,891245,2025.10.11,14/10/2025,WH-04,합격,4.1,27,30일,KRW,한국,101.63,262.76,497.94,19.55,225.16,159.45,467.7,689.6,871.28,508.56,1330.17,202.17,672.83,112.71,999.79,yes,False,no,1,Y,True,no,O
SUP-017,(주) 데이지크코스메틱,360-72-23574,박담당자,contact_3bxh892j@cosme.kr,INB-GAZQPVLX,PO-20233540,SKU00001376,BR-068,100,60581,24915441,12-12-2025,12-13-2025,WH-03,합격,1.93,44,선불,KRW,프랑스,416.35,396.25,189.17,114.14,16.01,112.06,570.76,812.42,226.34,645.72,17.06,527.67,601.99,158.26,503.08,yes,False,no,1,N,False,no,X
SUP-017,,150-41-80455,박담당자,contact_oyqdma34@cosme.kr,INB-HWRR172V,PO-20231456,SKU00001544,BR-043,200,66311,40738862,2025.01.23,01-22-2025,WH-05,합격,1.97,15,90일,KRW,독일,100.42,3527.26,2436.25,2.36,155.36,90.26,149.3,693.55,382.23,176.26,241.26,623.04,543.92,51.94,121.82,no,True,no,0,N,False,yes,X
SUP-017,(주) 올리브영PB코스메틱,675-20-62351,김담당자,contact_9r2dowwd@supplier.co.kr,INB-VEXJH7CL,PO-20238858,SKU00000554,BR-011,100,66195,4463597,14/08/2023,2023-08-18,WH-05,부분합격,4.82,9,위탁,KRW,미국,1359.97,240.71,1128.86,34.84,107.43,397.35,68.79,144.92,1440.56,795.52,92.21,1244.7,558.52,94.35,693.69,no,True,no,0,N,True,no,X
SUP-017,(주) 데이지크코스메틱,133-59-32408,정담당자,contact_gxcwvalf@beauty.com,INB-WMWO446V,PO-20245493,SKU00001376,BR-068,50,74681,35919809,2025-03-19,2025.03.15,WH-03,합격,4.69,35,위탁,JPY,한국,179.39,44.4,1163.12,0.31,60.69,321.61,48.9,19.13,19.34,933.19,0.35,537.3,469.09,7.6,761.58,no,False,no,1,Y,False,no,O
SUP-018,주식회사 LG생건코스메틱,339-65-15730,김담당자,contact_58vquhwc@cosme.kr,INB-A83FNZ9T,PO-20236168,SKU00000573,BR-031,100,67541,35316928,03-30-2024,03-29-2024,WH-02,검사중,0.67,40,60일,KRW,프랑스,66.25,1670.23,883.84,3.73,52.61,411.83,139.88,504.83,995.04,267.29,598.05,175.82,127.72,24.98,156.41,no,True,yes,0,Y,True,yes,X
SUP-018,주식회사 아이오페코스메틱,346-60-95436,이담당자,contact_e34xqddf@cosme.kr,INB-ONDAZ2MO,PO-20240935,SKU00001102,BR-031,500,11269,4724266,20231111,11/11/2023,WH-03,합격,2.54,25,30일,USD,일본,104.87,800.91,317.26,8.83,41.66,816.16,278.47,29.11,864.92,214.62,1444.22,2.65,147.25,1.61,115.96,yes,True,no,1,Y,True,yes,X
SUP-018,(주) 라로슈포제코스메틱,126-95-82825,이담당자,contact_4ujziszx@beauty.com,INB-41MSWBF4,PO-20258602,SKU00000515,BR-031,200,34145,36371832,10-19-2024,20241020,WH-01,불합격,2.97,45,30일,USD,일본,114.3,1432.52,288.29,25.18,19.81,357.28,13.22,524.29,63.5,438.58,716.01,1266.86,341.94,96.01,1192.78,no,False,yes,1,N,True,yes,X
SUP-018,주식회사 클리오코스메틱,649-18-23772,박담당자,contact_f9rdqy5q@beauty.com,INB-WSTYB2GY,PO-20245827,SKU00000605,BR-031,300,47749,45550471,06-12-2024,06-11-2024,WH-05,합격,2.58,7,30일,KRW,프랑스,37.33,22.64,194.29,6.71,131.89,1830.44,137.44,1251.78,293.83,847.75,178.94,656.02,563.03,125.68,178.49,yes,False,no,0,N,True,no,O
SUP-018,유한회사 코스알엑스코스메틱,118-82-93831,이담당자,contact_1jalb2ft@cosme.kr,INB-Q1A5K7FA,PO-20259813,SKU00001729,BR-031,50,59213,34425233,20240820,20240815,WH-03,부분합격,4.93,45,60일,KRW,프랑스,59.33,954.1,94.5,41.74,7.94,156.74,228.31,787.89,129.36,1961.65,549.54,454.99,246.91,62.18,86.49,yes,False,yes,1,Y,True,yes,X
SUP-018,(주) 나스코스메틱,986-42-20112,박담당자,contact_bcxi50uj@supplier.co.kr,INB-EQJGH1VZ,PO-20233022,SKU00000515,BR-031,200,26315,25692386,2024-10-31,2024-11-04,WH-05,합격,4.5,3,60일,KRW,프랑스,424.23,1748.05,756.66,25.33,174.0,313.94,81.87,446.02,34.96,591.25,448.4,497.99,326.01,21.32,75.82,yes,True,no,0,Y,True,no,X
SUP-018,유한회사 아비브코스메틱,136-70-88249,박담당자,contact_r2sy2mbm@cosme.kr,INB-KHNBV5IH,PO-20241113,SKU00000513,BR-031,100,20088,3212250,14/09/2025,2025-09-18,WH-04,부분합격,4.26,36,선불,KRW,한국,19.96,1893.79,3267.73,16.82,68.48,593.39,7.73,1431.98,3601.68,260.11,233.95,2868.91,260.4,103.82,202.03,no,True,yes,1,Y,True,no,O
SUP-018,유한회사 토니모리코스메틱,871-29-76496,김담당자,contact_51nxjwpu@supplier.co.kr,INB-4LSVB646,PO-20257500,SKU00000591,BR-031,2000,49509,25858460,2024.01.18,2024-01-17,WH-01,합격,3.9,41,위탁,KRW,일본,557.43,647.78,1839.48,12.73,154.66,190.49,402.08,872.21,1082.83,68.42,190.86,488.6,747.35,37.26,661.17,no,False,yes,1,Y,False,no,O
SUP-018,유한회사 나스코스메틱,650-51-43204,정담당자,contact_4yexto1n@supplier.co.kr,INB-EQ9J5V2B,PO-20246089,SKU00001102,BR-031,2000,28942,6279028,20230303,20230302,WH-04,합격,2.91,42,30일,KRW,독일,17.57,19.91,1429.03,2.83,69.66,193.72,178.24,3007.59,187.89,260.12,66.01,159.37,221.4,13.82,663.52,no,False,no,1,Y,True,no,X
SUP-018,주식회사 조선미녀코스메틱,657-58-23196,김담당자,contact_3g0fguja@beauty.com,INB-QBXIDSZH,PO-20259843,SKU00000515,BR-031,2000,67759,20912351,06-25-2024,20240621,WH-03,합격,1.63,5,90일,KRW,한국,668.04,199.77,432.18,5.34,203.09,328.96,209.76,548.02,434.47,1944.04,353.55,216.69,70.16,49.72,1162.38,no,True,no,1,N,False,no,X
SUP-018,(주) 바비브라운코스메틱,211-66-90653,박담당자,contact_ix8603pb@supplier.co.kr,INB-AKEQ3Y0R,PO-20259897,SKU00001701,BR-031,500,44694,44535548,2024.03.08,2024.03.05,WH-02,부분합격,1.57,5,30일,KRW,미국,936.6,108.68,689.67,43.54,31.03,360.16,981.57,326.45,48.44,334.53,296.2,13.65,459.96,101.95,222.35,no,True,no,1,Y,True,yes,O
SUP-018,주식회사 파파레시피코스메틱,628-12-72079,김담당자,contact_icgmakvs@beauty.com,INB-3EF7JD2Q,PO-20249772,SKU00000656,BR-031,100,77293,13708432,2024.07.17,22/07/2024,WH-02,합격,4.12,37,60일,KRW,프랑스,550.81,69.89,274.72,21.34,108.92,102.54,180.21,805.3,1253.04,978.78,444.86,726.26,613.98,47.29,1540.78,yes,False,yes,0,Y,False,no,X
SUP-018,유한회사 롬앤코스메틱,213-30-49757,이담당자,contact_pkpodmo9@supplier.co.kr,INB-YXJ3VC7T,PO-20237871,SKU00000338,BR-031,1000,17514,28657949,2025-06-07,07/06/2025,WH-01,합격,4.6,13,선불,USD,중국,1875.0,162.77,105.45,56.16,126.36,145.86,1026.21,420.58,1858.83,227.89,248.44,726.69,132.47,133.94,1610.27,no,False,yes,0,Y,False,yes,X
SUP-018,(주) 올리브영PB코스메틱,572-93-76924,박담당자,contact_5qsgl7g6@cosme.kr,INB-4EGSI77X,PO-20231479,SKU00001701,BR-031,200,60824,36524069,02-16-2025,2025-02-20,WH-05,부분합격,3.87,18,30일,JPY,한국,1466.75,273.77,69.39,116.76,38.56,80.28,144.13,261.95,923.78,2272.13,547.95,91.72,430.96,147.78,691.61,no,False,yes,0,N,False,yes,X
SUP-018,(주) 데이지크코스메틱,272-66-61564,정담당자,contact_k410byp2@cosme.kr,INB-05NQIAAV,PO-20257841,SKU00000515,BR-031,300,2505,38765176,2024-08-16,2024-08-11,WH-05,합격,2.08,21,90일,KRW,프랑스,803.8,4.15,3592.28,8.32,25.01,281.36,18.92,1781.04,437.17,482.31,231.89,119.17,10.81,5.62,572.96,yes,False,yes,0,Y,True,no,O
SUP-018,주식회사 스킨푸드코스메틱,260-62-28189,최담당자,contact_8uz8eptu@beauty.com,INB-IR8WIYW6,PO-20239647,SKU00001306,BR-031,500,75494,14613196,05/12/2023,2023-12-08,WH-04,합격,0.67,16,60일,JPY,중국,2268.33,561.63,852.95,50.32,11.05,22.87,302.93,1022.51,1457.77,83.02,142.38,1391.97,291.04,75.58,2375.02,no,True,no,1,Y,False,yes,X
SUP-018,유한회사 닥터자르트코스메틱,465-12-72956,정담당자,contact_n2brq4sj@beauty.com,INB-2KAR1FM9,PO-20237524,SKU00000656,BR-031,100,54868,48069528,2024-10-28,01/11/2024,WH-03,부분합격,1.36,40,선불,EUR,일본,154.17,838.37,380.42,12.88,4.86,223.27,97.63,484.45,574.65,281.74,136.93,123.38,150.92,59.48,354.13,no,True,no,1,Y,True,yes,X
SUP-018,주식회사 이니스프리코스메틱,143-80-77731,박담당자,contact_zy8a17b4@beauty.com,INB-S9SX9NVM,PO-20235653,SKU00001102,BR-031,200,26997,44962660,11-05-2025,11-08-2025,WH-02,부분합격,4.89,32,위탁,JPY,프랑스,2924.14,435.1,943.96,14.0,45.09,52.67,418.2,1106.19,165.43,179.67,358.74,646.25,107.9,183.49,299.2,yes,False,no,0,N,True,yes,O
SUP-019,(주) 구달코스메틱,249-30-64479,최담당자,contact_lncfwqb9@supplier.co.kr,INB-099JZBLI,PO-20247956,SKU00000898,BR-007,300,26921,26662910,20250822,08-22-2025,WH-03,검사중,0.85,18,30일,JPY,중국,40.85,236.44,310.54,3.65,0.21,65.22,0.49,199.86,469.05,39.32,24.81,315.53,6.1,32.35,715.08,yes,True,yes,0,Y,False,yes,X
SUP-019,주식회사 LG생건코스메틱,351-55-72897,정담당자,contact_xpwb7v0e@supplier.co.kr,INB-SYZ7YXN8,PO-20241215,SKU00000318,BR-045,100,69771,25843473,2023.02.25,25/02/2023,WH-04,불합격,2.41,38,60일,EUR,프랑스,424.42,1504.03,363.24,42.02,296.85,270.59,606.87,452.92,26.64,420.91,281.89,247.81,214.55,26.83,925.74,yes,False,no,0,N,True,no,X
SUP-019,(주) 에스쁘아코스메틱,629-76-50088,최담당자,contact_zg5pp9sm@supplier.co.kr,INB-UVX1AF54,PO-20243558,SKU00000546,BR-006,2000,68394,7276404,20231026,2023.10.21,WH-01,검사중,1.77,39,30일,KRW,일본,828.91,2277.71,809.98,5.61,10.54,685.27,678.98,2179.61,2280.75,159.56,458.3,1351.1,646.56,14.93,1678.09,yes,False,no,1,Y,False,no,X
SUP-019,주식회사 아모레퍼시픽코스메틱,532-38-53996,김담당자,contact_klqy0y0z@cosme.kr,INB-CA6G5SBR,PO-20230252,SKU00001013,BR-045,300,20564,26581945,10-12-2024,10-14-2024,WH-02,검사중,2.69,26,60일,JPY,프랑스,21.75,722.97,898.61,27.3,11.5,30.37,746.35,115.16,536.13,550.33,115.93,2543.75,12.91,18.25,245.8,yes,False,yes,1,Y,False,yes,X
SUP-019,주식회사 이니스프리코스메틱,279-84-18203,최담당자,contact_k4kztq2o@supplier.co.kr,INB-N2S4RGSK,PO-20251835,SKU00001973,BR-006,200,73964,41518730,10/02/2025,20250206,WH-05,합격,4.68,45,선불,KRW,중국,478.49,74.16,447.49,7.97,158.14,284.44,40.52,594.65,714.56,620.92,294.37,857.95,455.83,136.87,718.32,yes,True,yes,0,N,False,yes,O
SUP-019,유한회사 파파레시피코스메틱,708-30-95273,박담당자,contact_87y5xedd@beauty.com,INB-C4HS43RH,PO-20244658,SKU00000912,BR-006,300,12415,34197719,12-29-2023,2023-12-24,WH-05,불합격,0.51,24,위탁,USD,중국,1339.63,960.03,18.53,93.49,138.07,490.73,183.58,1329.99,456.78,1980.97,47.15,259.13,409.03,306.33,491.02,yes,True,no,1,N,False,yes,O
SUP-019,유한회사 아누아코스메틱,201-86-14372,최담당자,contact_zcqfbutc@supplier.co.kr,INB-O1ORNWW1,PO-20259454,SKU00000008,BR-006,300,20085,45973965,03-28-2024,03-30-2024,WH-01,불합격,2.26,8,30일,KRW,미국,88.05,861.51,225.27,24.24,246.69,658.83,355.19,179.48,13.68,115.03,774.6,218.22,2.64,79.09,155.1,yes,False,yes,0,Y,False,no,X
SUP-019,유한회사 애경코스메틱,231-28-38005,박담당자,contact_xl9f7hfj@beauty.com,INB-4WMCUXUJ,PO-20258671,SKU00000008,BR-006,200,56862,10545164,04-27-2023,05-02-2023,WH-02,합격,0.11,19,위탁,KRW,미국,1104.56,459.65,100.26,17.39,266.72,398.59,311.56,326.41,973.3,73.07,588.87,465.77,23.45,85.0,2935.18,no,False,yes,0,N,True,no,O
SUP-019,(주) VDL코스메틱,485-34-67980,최담당자,contact_s3sz53vf@beauty.com,INB-XOSE7SS3,PO-20255147,SKU00000113,BR-006,100,54231,9132337,20230225,01/03/2023,WH-02,합격,3.38,15,60일,KRW,독일,780.42,1774.19,1473.48,16.97,18.31,27.26,197.85,238.33,1942.63,249.01,884.1,1041.48,135.46,43.74,981.96,no,False,yes,0,Y,True,no,O
SUP-019,유한회사 랑콤코스메틱,595-66-37318,김담당자,contact_76we4de4@beauty.com,INB-HO4HP9B1,PO-20235920,SKU00001503,BR-007,50,20640,37076800,2023.12.20,2023.12.22,WH-05,부분합격,4.85,31,위탁,KRW,미국,487.25,621.02,706.93,21.17,33.7,934.55,29.85,582.35,127.26,2.68,126.77,2261.39,535.06,23.11,1098.32,yes,False,no,0,N,True,no,X
SUP-019,(주) 라네즈코스메틱,692-88-75205,이담당자,contact_z521fcvi@supplier.co.kr,INB-N9AP7AWA,PO-20234665,SKU00001742,BR-045,500,21132,23059349,2025.03.21,03-19-2025,WH-03,합격,2.86,30,30일,KRW,한국,502.87,335.09,6.16,4.84,160.1,154.03,494.75,2014.98,915.97,930.06,316.83,366.65,77.3,17.27,280.47,no,True,yes,0,N,True,no,O
SUP-019,(주) 네이처리퍼블릭코스메틱,732-35-83320,김담당자,contact_fgnv5hr4@beauty.com,INB-B16QBI7F,PO-20259893,SKU00000038,BR-045,2000,30633,47024706,20240823,20240822,WH-01,합격,0.59,39,30일,KRW,한국,1526.32,1052.98,921.58,118.89,39.73,163.9,21.18,224.14,1013.86,100.41,204.92,1094.17,491.21,29.59,98.63,yes,False,no,0,N,False,no,X
SUP-019,유한회사 메디힐코스메틱,799-96-22248,김담당자,contact_a2gysqlx@supplier.co.kr,INB-WC4ECIUF,PO-20250462,SKU00001520,BR-006,1000,5848,20628283,2025.05.19,14/05/2025,WH-05,검사중,0.42,22,30일,KRW,일본,1025.15,3024.75,146.56,37.81,381.46,916.69,164.77,2856.1,808.72,93.12,994.84,2355.79,433.82,308.08,239.89,no,False,no,0,N,True,no,X
SUP-019,유한회사 아누아코스메틱,194-46-41137,이담당자,contact_zatewxeq@supplier.co.kr,INB-WPWG9RZR,PO-20238326,SKU00001742,BR-045,500,29622,16638654,20231218,2023.12.20,WH-04,부분합격,1.88,23,위탁,USD,미국,41.89,111.3,1462.94,27.49,235.83,302.49,87.69,1709.04,33.38,103.53,16.51,149.63,56.93,64.8,139.12,yes,True,no,0,N,False,yes,O
SUP-019,주식회사 라네즈코스메틱,723-77-44628,김담당자,contact_7poe7m2g@cosme.kr,INB-DLLH7MYT,PO-20232244,SKU00001973,BR-006,200,23793,44298768,2023-02-24,2023-02-27,WH-04,불합격,1.16,35,90일,KRW,미국,746.34,60.9,789.39,17.62,6.55,223.71,713.91,876.05,610.05,922.89,223.35,2875.42,297.04,219.39,260.74,yes,True,no,0,N,False,no,X
SUP-019,유한회사 바비브라운코스메틱,969-26-64882,이담당자,contact_jfmge31u@supplier.co.kr,INB-SM9HVB0A,PO-20255810,SKU00000812,BR-007,100,35916,36931825,2023.08.16,08-13-2023,WH-01,합격,3.07,24,60일,JPY,한국,233.41,41.14,2037.01,10.14,159.13,555.69,87.68,466.74,120.86,259.66,509.71,1858.3,171.28,71.53,1288.34,no,False,no,1,N,False,yes,X
SUP-019,유한회사 페리페라코스메틱,684-23-18280,이담당자,contact_0iogthr2@beauty.com,INB-CW520LOS,PO-20235177,SKU00000925,BR-006,500,5629,3625425,2025-09-22,23/09/2025,WH-03,부분합격,3.5,31,60일,KRW,한국,854.82,1063.71,1703.33,53.43,33.97,18.76,274.39,12.29,1226.38,2105.57,255.67,604.53,536.57,13.09,119.35,no,False,yes,0,Y,True,no,X
SUP-019,유한회사 에뛰드코스메틱,504-14-63340,박담당자,contact_vr71w0zx@cosme.kr,INB-QXJJ4NYO,PO-20231977,SKU00001867,BR-045,100,4984,32502482,2025.11.23,21/11/2025,WH-02,검사중,4.71,8,선불,JPY,한국,490.18,807.46,1844.79,31.08,184.73,307.93,304.91,1149.72,2290.44,1255.66,159.62,1928.44,158.16,6.93,277.63,yes,False,no,0,N,True,no,X
SUP-019,유한회사 헤라코스메틱,705-40-43891,최담당자,contact_hmw1uile@beauty.com,INB-KZTOHZ0T,PO-20248055,SKU00001912,BR-006,300,9610,1248187,2023-04-03,2023.04.07,WH-03,합격,4.85,17,60일,EUR,일본,1544.19,301.17,352.91,17.24,49.92,64.18,276.99,24.83,129.26,247.78,209.54,1331.8,130.49,6.4,128.43,no,False,no,1,N,True,no,X
SUP-019,주식회사 디올코스메틱,311-69-99911,정담당자,contact_b7wa9ch0@cosme.kr,INB-GI3BA9Y9,PO-20234066,SKU00000546,BR-006,50,47767,3924230,2025-11-29,27/11/2025,WH-05,검사중,3.91,22,90일,USD,중국,1355.56,2718.59,2101.21,6.58,43.79,372.01,228.59,413.26,379.75,150.7,486.44,1265.45,124.69,74.09,243.36,yes,False,no,1,N,True,yes,X
SUP-019,유한회사 디올코스메틱,956-17-36977,박담당자,contact_n2ky2zac@cosme.kr,INB-V8123PZH,PO-20241996,SKU00001520,BR-006,1000,75110,14359833,2024.08.17,2024.08.12,WH-01,검사중,4.34,28,30일,JPY,중국,453.09,562.53,301.02,14.83,151.9,885.37,60.44,2907.42,77.06,543.2,410.61,623.25,108.97,11.58,309.84,no,True,no,0,Y,True,yes,X
SUP-020,(주) 넘버즈코스메틱,480-32-44945,정담당자,contact_q39misty@beauty.com,INB-KPJCS792,PO-20238438,SKU00000140,BR-087,1000,8790,7618654,20240506,2024-05-08,WH-01,검사중,1.75,32,90일,JPY,독일,150.14,28.55,1180.49,16.55,176.11,154.47,2.15,878.48,319.5,86.78,83.92,496.68,241.28,53.97,303.57,no,True,yes,0,N,False,yes,X
SUP-020,(주) 더페이스샵코스메틱,996-87-78776,박담당자,contact_to9v4k98@cosme.kr,INB-N1BM92TH,PO-20256252,SKU00000004,BR-100,1000,38926,7839794,2025.05.29,06-03-2025,WH-04,합격,2.95,31,선불,JPY,독일,1022.82,315.33,288.54,12.55,64.44,9.15,537.19,938.39,248.47,133.83,161.88,588.06,487.63,68.48,278.08,yes,True,no,0,N,False,yes,O
SUP-020,(주) 라네즈코스메틱,305-50-93595,최담당자,contact_dksaz3vt@beauty.com,INB-MKGN5A9E,PO-20234025,SKU00000706,BR-100,500,62381,11994470,08/04/2024,2024.04.13,WH-03,부분합격,2.41,27,30일,JPY,중국,1215.76,1216.61,37.71,2.54,15.81,126.05,24.53,23.71,724.45,353.28,148.62,1698.5,29.45,128.92,95.89,yes,False,no,1,Y,True,no,O
SUP-020,유한회사 아누아코스메틱,490-94-17857,이담당자,contact_eubayeux@supplier.co.kr,INB-CR4QZEUZ,PO-20253287,SKU00000986,BR-030,200,36383,3183833,02-18-2025,22/02/2025,WH-03,부분합격,1.83,32,30일,USD,중국,509.25,1167.94,350.61,21.45,57.05,140.29,98.88,369.31,666.3,187.88,212.32,95.09,80.76,7.89,273.32,no,False,yes,0,Y,False,yes,O
SUP-020,주식회사 에뛰드코스메틱,975-53-90752,최담당자,contact_hao7myqv@beauty.com,INB-2KJARUEK,PO-20258726,SKU00001246,BR-112,1000,2968,11684268,20250531,20250528,WH-02,합격,2.57,14,30일,KRW,독일,405.91,1859.49,3425.72,18.04,58.68,8.82,544.48,423.72,784.07,335.88,114.3,364.97,191.79,145.9,112.93,yes,True,no,0,Y,True,yes,X
SUP-020,유한회사 샤넬코스메틱,728-72-44540,박담당자,contact_4ze5q24v@beauty.com,INB-MOP94G56,PO-20239451,SKU00001042,BR-087,200,18152,45513011,2025-06-06,06-01-2025,WH-05,합격,1.86,27,90일,KRW,독일,1197.28,203.73,3371.52,16.94,278.62,605.49,287.23,502.8,710.87,379.3,80.21,1044.22,281.37,97.51,358.5,yes,False,yes,0,Y,False,no,O
SUP-020,주식회사 라네즈코스메틱,441-91-24582,이담당자,contact_3l4lpgqb@cosme.kr,INB-EYXT82VA,PO-20241732,SKU00001427,BR-087,50,5696,38954995,2023-06-27,2023.07.01,WH-05,검사중,2.72,35,선불,JPY,중국,335.79,493.63,502.26,30.41,26.52,57.44,646.46,61.31,1239.91,230.66,143.06,516.73,182.33,13.12,1654.79,yes,True,yes,0,N,True,no,O
SUP-020,(주) 구달코스메틱,668-52-79688,김담당자,contact_mcwxmtx7@cosme.kr,INB-PZ6F1NEM,PO-20231366,SKU00000706,BR-100,2000,6456,10734424,2024.01.25,24/01/2024,WH-03,합격,2.33,33,위탁,JPY,독일,392.39,2044.76,986.23,7.95,47.3,96.48,512.36,4317.77,456.83,2033.57,276.58,358.09,230.81,16.09,1136.43,yes,True,yes,0,Y,False,yes,X
SUP-020,주식회사 네이처리퍼블릭코스메틱,871-43-40895,최담당자,contact_95mjcfml@cosme.kr,INB-YJCZCXUB,PO-20236569,SKU00000346,BR-112,2000,43211,39422631,03-13-2023,2023-03-18,WH-01,합격,1.46,44,선불,USD,중국,11.28,2536.97,269.84,3.15,36.5,91.82,523.22,333.62,2211.73,129.91,44.44,363.85,141.57,81.75,385.77,yes,False,no,1,Y,True,yes,O
SUP-020,(주) 아이오페코스메틱,240-43-35669,이담당자,contact_6yoyf8d5@supplier.co.kr,INB-9XHS52QZ,PO-20239555,SKU00000087,BR-087,500,78486,9994001,20240106,2024-01-05,WH-05,합격,3.76,22,90일,KRW,한국,2025.31,1120.69,1233.87,10.26,26.54,125.26,234.29,5300.91,261.79,146.88,207.06,448.35,256.55,84.54,612.19,no,False,yes,1,Y,True,yes,X
