send_id,cmp_id,cust_no,send_time,email_subject,status
ES000751,CMP0008,CUST000168,2023-09-05 20:00:00,[프로모션] 특별 할인 안내 #751,DELIVERED
ES000752,CMP0007,CUST000200,2023-09-27 18:00:00,[프로모션] 특별 할인 안내 #752,DELIVERED
ES000753,CMP0029,CUST000095,2023-06-03 09:00:00,[프로모션] 특별 할인 안내 #753,DELIVERED
ES000754,CMP0007,CUST000126,2023-11-12 18:00:00,[프로모션] 특별 할인 안내 #754,DELIVERED
ES000755,CMP0017,CUST000006,2023-10-29 17:00:00,[프로모션] 특별 할인 안내 #755,FAILED
ES000756,CMP0029,CUST000071,2023-11-25 19:00:00,[프로모션] 특별 할인 안내 #756,DELIVERED
ES000757,CMP0008,CUST000099,2023-10-02 18:00:00,[프로모션] 특별 할인 안내 #757,DELIVERED
ES000758,CMP0019,CUST000147,2023-07-03 09:00:00,[프로모션] 특별 할인 안내 #758,DELIVERED
ES000759,CMP0030,CUST000048,2023-09-12 19:00:00,[프로모션] 특별 할인 안내 #759,DELIVERED
ES000760,CMP0030,CUST000138,2023-10-14 15:00:00,[프로모션] 특별 할인 안내 #760,DELIVERED
ES000761,CMP0030,CUST000183,2023-11-14 09:00:00,[프로모션] 특별 할인 안내 #761,DELIVERED
ES000762,CMP0017,CUST000169,2023-07-01 10:00:00,[프로모션] 특별 할인 안내 #762,DELIVERED
ES000763,CMP0008,CUST000002,2023-10-21 15:00:00,[프로모션] 특별 할인 안내 #763,DELIVERED
ES000764,CMP0007,CUST000011,2023-07-03 17:00:00,[프로모션] 특별 할인 안내 #764,DELIVERED
ES000765,CMP0008,CUST000023,2023-10-22 12:00:00,[프로모션] 특별 할인 안내 #765,DELIVERED
ES000766,CMP0002,CUST000022,2023-07-02 16:00:00,[프로모션] 특별 할인 안내 #766,DELIVERED
ES000767,CMP0030,CUST000044,2023-09-17 18:00:00,[프로모션] 특별 할인 안내 #767,DELIVERED
ES000768,CMP0019,CUST000012,2023-10-11 20:00:00,[프로모션] 특별 할인 안내 #768,DELIVERED
ES000769,CMP0030,CUST000114,2023-07-06 17:00:00,[프로모션] 특별 할인 안내 #769,DELIVERED
ES000770,CMP0022,CUST000134,2023-08-30 17:00:00,[프로모션] 특별 할인 안내 #770,DELIVERED
ES000771,CMP0017,CUST000177,2023-06-26 18:00:00,[프로모션] 특별 할인 안내 #771,DELIVERED
ES000772,CMP0017,CUST000010,2023-07-19 10:00:00,[프로모션] 특별 할인 안내 #772,DELIVERED
ES000773,CMP0017,CUST000035,2023-11-02 16:00:00,[프로모션] 특별 할인 안내 #773,DELIVERED
ES000774,CMP0022,CUST000072,2023-07-03 19:00:00,[프로모션] 특별 할인 안내 #774,DELIVERED
ES000775,CMP0007,CUST000141,2023-08-05 12:00:00,[프로모션] 특별 할인 안내 #775,DELIVERED
ES000776,CMP0008,CUST000103,2023-09-25 09:00:00,[프로모션] 특별 할인 안내 #776,BOUNCED
ES000777,CMP0023,CUST000178,2023-07-07 16:00:00,[프로모션] 특별 할인 안내 #777,DELIVERED
ES000778,CMP0019,CUST000163,2023-11-26 18:00:00,[프로모션] 특별 할인 안내 #778,DELIVERED
ES000779,CMP0022,CUST000145,2023-11-16 18:00:00,[프로모션] 특별 할인 안내 #779,DELIVERED
ES000780,CMP0008,CUST000108,2023-07-10 13:00:00,[프로모션] 특별 할인 안내 #780,FAILED
ES000781,CMP0023,CUST000098,2023-06-07 17:00:00,[프로모션] 특별 할인 안내 #781,DELIVERED
ES000782,CMP0019,CUST000032,2023-10-15 09:00:00,[프로모션] 특별 할인 안내 #782,DELIVERED
ES000783,CMP0023,CUST000017,2023-08-24 18:00:00,[프로모션] 특별 할인 안내 #783,DELIVERED
ES000784,CMP0022,CUST000200,2023-08-09 10:00:00,[프로모션] 특별 할인 안내 #784,DELIVERED
ES000785,CMP0017,CUST000071,2023-06-03 09:00:00,[프로모션] 특별 할인 안내 #785,DELIVERED
ES000786,CMP0017,CUST000097,2023-06-27 20:00:00,[프로모션] 특별 할인 안내 #786,BOUNCED
ES000787,CMP0008,CUST000135,2023-08-18 17:00:00,[프로모션] 특별 할인 안내 #787,DELIVERED
ES000788,CMP0029,CUST000025,2023-10-14 13:00:00,[프로모션] 특별 할인 안내 #788,DELIVERED
ES000789,CMP0019,CUST000142,2023-08-09 17:00:00,[프로모션] 특별 할인 안내 #789,DELIVERED
ES000790,CMP0002,CUST000044,2023-08-21 20:00:00,[프로모션] 특별 할인 안내 #790,DELIVERED
ES000791,CMP0022,CUST000190,2023-11-21 20:00:00,[프로모션] 특별 할인 안내 #791,DELIVERED
ES000792,CMP0023,CUST000123,2023-10-30 10:00:00,[프로모션] 특별 할인 안내 #792,DELIVERED
ES000793,CMP0030,CUST000183,2023-07-10 18:00:00,[프로모션] 특별 할인 안내 #793,DELIVERED
ES000794,CMP0023,CUST000146,2023-08-08 08:00:00,[프로모션] 특별 할인 안내 #794,DELIVERED
ES000795,CMP0022,CUST000182,2023-08-03 18:00:00,[프로모션] 특별 할인 안내 #795,DELIVERED
ES000796,CMP0029,CUST000047,2023-09-21 13:00:00,[프로모션] 특별 할인 안내 #796,DELIVERED
ES000797,CMP0030,CUST000074,2023-08-10 14:00:00,[프로모션] 특별 할인 안내 #797,DELIVERED
ES000798,CMP0017,CUST000079,2023-11-10 09:00:00,[프로모션] 특별 할인 안내 #798,BOUNCED
ES000799,CMP0023,CUST000198,2023-08-20 09:00:00,[프로모션] 특별 할인 안내 #799,DELIVERED
ES000800,CMP0007,CUST000187,2023-08-01 09:00:00,[프로모션] 특별 할인 안내 #800,DELIVERED
ES000801,CMP0002,CUST000022,2023-08-13 16:00:00,[프로모션] 특별 할인 안내 #801,BOUNCED
ES000802,CMP0002,CUST000109,2023-11-21 16:00:00,[프로모션] 특별 할인 안내 #802,BOUNCED
ES000803,CMP0008,CUST000123,2023-10-06 16:00:00,[프로모션] 특별 할인 안내 #803,DELIVERED
ES000804,CMP0030,CUST000179,2023-07-02 14:00:00,[프로모션] 특별 할인 안내 #804,DELIVERED
ES000805,CMP0017,CUST000191,2023-06-02 19:00:00,[프로모션] 특별 할인 안내 #805,DELIVERED
ES000806,CMP0030,CUST000192,2023-08-28 11:00:00,[프로모션] 특별 할인 안내 #806,FAILED
ES000807,CMP0030,CUST000176,2023-11-03 08:00:00,[프로모션] 특별 할인 안내 #807,DELIVERED
ES000808,CMP0008,CUST000173,2023-10-13 11:00:00,[프로모션] 특별 할인 안내 #808,DELIVERED
ES000809,CMP0022,CUST000035,2023-10-10 13:00:00,[프로모션] 특별 할인 안내 #809,BOUNCED
ES000810,CMP0023,CUST000127,2023-09-06 10:00:00,[프로모션] 특별 할인 안내 #810,DELIVERED
ES000811,CMP0007,CUST000087,2023-11-21 11:00:00,[프로모션] 특별 할인 안내 #811,DELIVERED
ES000812,CMP0007,CUST000075,2023-08-16 15:00:00,[프로모션] 특별 할인 안내 #812,DELIVERED
ES000813,CMP0017,CUST000001,2023-11-09 17:00:00,[프로모션] 특별 할인 안내 #813,DELIVERED
ES000814,CMP0019,CUST000165,2023-10-10 08:00:00,[프로모션] 특별 할인 안내 #814,BOUNCED
ES000815,CMP0029,CUST000015,2023-08-31 08:00:00,[프로모션] 특별 할인 안내 #815,DELIVERED
ES000816,CMP0022,CUST000077,2023-08-30 09:00:00,[프로모션] 특별 할인 안내 #816,DELIVERED
ES000817,CMP0008,CUST000103,2023-08-30 08:00:00,[프로모션] 특별 할인 안내 #817,DELIVERED
ES000818,CMP0029,CUST000051,2023-06-22 16:00:00,[프로모션] 특별 할인 안내 #818,DELIVERED
ES000819,CMP0008,CUST000106,2023-07-02 15:00:00,[프로모션] 특별 할인 안내 #819,DELIVERED
ES000820,CMP0019,CUST000058,2023-09-29 14:00:00,[프로모션] 특별 할인 안내 #820,DELIVERED
ES000821,CMP0022,CUST000110,2023-07-17 16:00:00,[프로모션] 특별 할인 안내 #821,DELIVERED
ES000822,CMP0007,CUST000113,2023-11-16 15:00:00,[프로모션] 특별 할인 안내 #822,DELIVERED
ES000823,CMP0022,CUST000192,2023-09-20 08:00:00,[프로모션] 특별 할인 안내 #823,DELIVERED
ES000824,CMP0017,CUST000029,2023-07-19 12:00:00,[프로모션] 특별 할인 안내 #824,DELIVERED
ES000825,CMP0023,CUST000108,2023-08-24 08:00:00,[프로모션] 특별 할인 안내 #825,DELIVERED
ES000826,CMP0017,CUST000123,2023-11-18 12:00:00,[프로모션] 특별 할인 안내 #826,DELIVERED
ES000827,CMP0029,CUST000141,2023-10-05 20:00:00,[프로모션] 특별 할인 안내 #827,DELIVERED
ES000828,CMP0008,CUST000084,2023-09-11 16:00:00,[프로모션] 특별 할인 안내 #828,DELIVERED
ES000829,CMP0023,CUST000034,2023-06-29 09:00:00,[프로모션] 특별 할인 안내 #829,DELIVERED
ES000830,CMP0008,CUST000040,2023-08-28 16:00:00,[프로모션] 특별 할인 안내 #830,DELIVERED
ES000831,CMP0017,CUST000014,2023-11-21 13:00:00,[프로모션] 특별 할인 안내 #831,DELIVERED
ES000832,CMP0002,CUST000112,2023-10-01 12:00:00,[프로모션] 특별 할인 안내 #832,DELIVERED
ES000833,CMP0007,CUST000195,2023-09-18 11:00:00,[프로모션] 특별 할인 안내 #833,DELIVERED
ES000834,CMP0030,CUST000048,2023-08-03 12:00:00,[프로모션] 특별 할인 안내 #834,DELIVERED
ES000835,CMP0019,CUST000180,2023-08-03 18:00:00,[프로모션] 특별 할인 안내 #835,DELIVERED
ES000836,CMP0017,CUST000122,2023-11-28 20:00:00,[프로모션] 특별 할인 안내 #836,DELIVERED
ES000837,CMP0030,CUST000157,2023-07-17 11:00:00,[프로모션] 특별 할인 안내 #837,FAILED
ES000838,CMP0008,CUST000059,2023-07-01 10:00:00,[프로모션] 특별 할인 안내 #838,DELIVERED
ES000839,CMP0019,CUST000050,2023-07-08 14:00:00,[프로모션] 특별 할인 안내 #839,DELIVERED
ES000840,CMP0017,CUST000024,2023-06-14 14:00:00,[프로모션] 특별 할인 안내 #840,DELIVERED
ES000841,CMP0019,CUST000180,2023-11-10 11:00:00,[프로모션] 특별 할인 안내 #841,DELIVERED
ES000842,CMP0023,CUST000123,2023-06-16 16:00:00,[프로모션] 특별 할인 안내 #842,DELIVERED
ES000843,CMP0002,CUST000078,2023-06-29 12:00:00,[프로모션] 특별 할인 안내 #843,DELIVERED
ES000844,CMP0022,CUST000183,2023-09-16 11:00:00,[프로모션] 특별 할인 안내 #844,DELIVERED
ES000845,CMP0002,CUST000047,2023-06-11 08:00:00,[프로모션] 특별 할인 안내 #845,DELIVERED
ES000846,CMP0022,CUST000055,2023-08-13 15:00:00,[프로모션] 특별 할인 안내 #846,DELIVERED
ES000847,CMP0007,CUST000111,2023-07-18 12:00:00,[프로모션] 특별 할인 안내 #847,BOUNCED
ES000848,CMP0022,CUST000086,2023-08-17 09:00:00,[프로모션] 특별 할인 안내 #848,DELIVERED
ES000849,CMP0002,CUST000175,2023-10-20 20:00:00,[프로모션] 특별 할인 안내 #849,DELIVERED
ES000850,CMP0022,CUST000093,2023-09-01 19:00:00,[프로모션] 특별 할인 안내 #850,DELIVERED
ES000851,CMP0030,CUST000155,2023-09-04 11:00:00,[프로모션] 특별 할인 안내 #851,DELIVERED
ES000852,CMP0017,CUST000150,2023-09-07 09:00:00,[프로모션] 특별 할인 안내 #852,DELIVERED
ES000853,CMP0008,CUST000162,2023-11-02 09:00:00,[프로모션] 특별 할인 안내 #853,DELIVERED
ES000854,CMP0017,CUST000050,2023-11-28 15:00:00,[프로모션] 특별 할인 안내 #854,BOUNCED
ES000855,CMP0007,CUST000140,2023-11-06 13:00:00,[프로모션] 특별 할인 안내 #855,DELIVERED
ES000856,CMP0029,CUST000195,2023-07-22 16:00:00,[프로모션] 특별 할인 안내 #856,DELIVERED
ES000857,CMP0002,CUST000033,2023-07-20 14:00:00,[프로모션] 특별 할인 안내 #857,DELIVERED
ES000858,CMP0019,CUST000195,2023-10-22 13:00:00,[프로모션] 특별 할인 안내 #858,DELIVERED
ES000859,CMP0029,CUST000162,2023-07-01 14:00:00,[프로모션] 특별 할인 안내 #859,DELIVERED
ES000860,CMP0023,CUST000135,2023-10-07 20:00:00,[프로모션] 특별 할인 안내 #860,DELIVERED
ES000861,CMP0019,CUST000179,2023-07-04 12:00:00,[프로모션] 특별 할인 안내 #861,DELIVERED
ES000862,CMP0002,CUST000178,2023-07-19 19:00:00,[프로모션] 특별 할인 안내 #862,DELIVERED
ES000863,CMP0029,CUST000176,2023-10-15 16:00:00,[프로모션] 특별 할인 안내 #863,FAILED
ES000864,CMP0008,CUST000113,2023-10-09 14:00:00,[프로모션] 특별 할인 안내 #864,DELIVERED
ES000865,CMP0023,CUST000103,2023-11-03 12:00:00,[프로모션] 특별 할인 안내 #865,DELIVERED
ES000866,CMP0002,CUST000041,2023-10-25 11:00:00,[프로모션] 특별 할인 안내 #866,DELIVERED
ES000867,CMP0002,CUST000132,2023-09-25 16:00:00,[프로모션] 특별 할인 안내 #867,DELIVERED
ES000868,CMP0030,CUST000067,2023-08-17 11:00:00,[프로모션] 특별 할인 안내 #868,DELIVERED
ES000869,CMP0019,CUST000142,2023-07-01 10:00:00,[프로모션] 특별 할인 안내 #869,DELIVERED
ES000870,CMP0030,CUST000061,2023-08-14 08:00:00,[프로모션] 특별 할인 안내 #870,DELIVERED
ES000871,CMP0019,CUST000035,2023-08-09 20:00:00,[프로모션] 특별 할인 안내 #871,DELIVERED
ES000872,CMP0017,CUST000054,2023-10-15 09:00:00,[프로모션] 특별 할인 안내 #872,DELIVERED
ES000873,CMP0022,CUST000162,2023-11-02 13:00:00,[프로모션] 특별 할인 안내 #873,DELIVERED
ES000874,CMP0030,CUST000068,2023-07-05 14:00:00,[프로모션] 특별 할인 안내 #874,DELIVERED
ES000875,CMP0019,CUST000084,2023-06-15 18:00:00,[프로모션] 특별 할인 안내 #875,DELIVERED
ES000876,CMP0022,CUST000057,2023-08-11 10:00:00,[프로모션] 특별 할인 안내 #876,DELIVERED
ES000877,CMP0002,CUST000138,2023-11-16 20:00:00,[프로모션] 특별 할인 안내 #877,BOUNCED
ES000878,CMP0007,CUST000185,2023-11-24 14:00:00,[프로모션] 특별 할인 안내 #878,BOUNCED
ES000879,CMP0019,CUST000161,2023-11-10 17:00:00,[프로모션] 특별 할인 안내 #879,DELIVERED
ES000880,CMP0029,CUST000057,2023-08-23 12:00:00,[프로모션] 특별 할인 안내 #880,DELIVERED
ES000881,CMP0023,CUST000040,2023-09-23 11:00:00,[프로모션] 특별 할인 안내 #881,DELIVERED
ES000882,CMP0023,CUST000095,2023-07-08 15:00:00,[프로모션] 특별 할인 안내 #882,DELIVERED
ES000883,CMP0008,CUST000118,2023-07-18 10:00:00,[프로모션] 특별 할인 안내 #883,DELIVERED
ES000884,CMP0029,CUST000187,2023-07-17 18:00:00,[프로모션] 특별 할인 안내 #884,DELIVERED
ES000885,CMP0019,CUST000042,2023-07-16 14:00:00,[프로모션] 특별 할인 안내 #885,DELIVERED
ES000886,CMP0017,CUST000018,2023-07-07 09:00:00,[프로모션] 특별 할인 안내 #886,DELIVERED
ES000887,CMP0029,CUST000166,2023-09-12 09:00:00,[프로모션] 특별 할인 안내 #887,DELIVERED
ES000888,CMP0008,CUST000187,2023-06-04 17:00:00,[프로모션] 특별 할인 안내 #888,DELIVERED
ES000889,CMP0023,CUST000006,2023-06-29 08:00:00,[프로모션] 특별 할인 안내 #889,DELIVERED
ES000890,CMP0002,CUST000034,2023-08-03 20:00:00,[프로모션] 특별 할인 안내 #890,DELIVERED
ES000891,CMP0008,CUST000161,2023-11-01 08:00:00,[프로모션] 특별 할인 안내 #891,DELIVERED
ES000892,CMP0002,CUST000028,2023-10-17 19:00:00,[프로모션] 특별 할인 안내 #892,DELIVERED
ES000893,CMP0007,CUST000052,2023-07-06 15:00:00,[프로모션] 특별 할인 안내 #893,DELIVERED
ES000894,CMP0029,CUST000042,2023-08-18 13:00:00,[프로모션] 특별 할인 안내 #894,DELIVERED
ES000895,CMP0017,CUST000015,2023-10-18 19:00:00,[프로모션] 특별 할인 안내 #895,DELIVERED
ES000896,CMP0030,CUST000032,2023-06-06 08:00:00,[프로모션] 특별 할인 안내 #896,DELIVERED
ES000897,CMP0019,CUST000027,2023-10-09 14:00:00,[프로모션] 특별 할인 안내 #897,DELIVERED
ES000898,CMP0017,CUST000007,2023-07-29 14:00:00,[프로모션] 특별 할인 안내 #898,DELIVERED
ES000899,CMP0022,CUST000168,2023-08-13 11:00:00,[프로모션] 특별 할인 안내 #899,BOUNCED
ES000900,CMP0023,CUST000176,2023-06-29 15:00:00,[프로모션] 특별 할인 안내 #900,DELIVERED
ES000901,CMP0007,CUST000058,2023-06-27 12:00:00,[프로모션] 특별 할인 안내 #901,DELIVERED
ES000902,CMP0022,CUST000031,2023-09-01 09:00:00,[프로모션] 특별 할인 안내 #902,DELIVERED
ES000903,CMP0008,CUST000046,2023-09-18 16:00:00,[프로모션] 특별 할인 안내 #903,DELIVERED
ES000904,CMP0008,CUST000174,2023-09-17 10:00:00,[프로모션] 특별 할인 안내 #904,DELIVERED
ES000905,CMP0019,CUST000160,2023-08-13 13:00:00,[프로모션] 특별 할인 안내 #905,DELIVERED
ES000906,CMP0019,CUST000128,2023-11-17 13:00:00,[프로모션] 특별 할인 안내 #906,BOUNCED
ES000907,CMP0007,CUST000001,2023-07-09 20:00:00,[프로모션] 특별 할인 안내 #907,DELIVERED
ES000908,CMP0022,CUST000038,2023-09-08 15:00:00,[프로모션] 특별 할인 안내 #908,DELIVERED
ES000909,CMP0029,CUST000018,2023-06-29 17:00:00,[프로모션] 특별 할인 안내 #909,DELIVERED
ES000910,CMP0019,CUST000038,2023-06-24 13:00:00,[프로모션] 특별 할인 안내 #910,FAILED
ES000911,CMP0008,CUST000197,2023-09-07 13:00:00,[프로모션] 특별 할인 안내 #911,DELIVERED
ES000912,CMP0023,CUST000124,2023-11-25 14:00:00,[프로모션] 특별 할인 안내 #912,DELIVERED
ES000913,CMP0022,CUST000036,2023-11-15 11:00:00,[프로모션] 특별 할인 안내 #913,DELIVERED
ES000914,CMP0030,CUST000128,2023-10-16 16:00:00,[프로모션] 특별 할인 안내 #914,DELIVERED
ES000915,CMP0030,CUST000059,2023-09-07 09:00:00,[프로모션] 특별 할인 안내 #915,DELIVERED
ES000916,CMP0023,CUST000135,2023-10-26 20:00:00,[프로모션] 특별 할인 안내 #916,DELIVERED
ES000917,CMP0017,CUST000180,2023-06-23 11:00:00,[프로모션] 특별 할인 안내 #917,DELIVERED
ES000918,CMP0017,CUST000005,2023-09-01 16:00:00,[프로모션] 특별 할인 안내 #918,DELIVERED
ES000919,CMP0008,CUST000029,2023-06-16 13:00:00,[프로모션] 특별 할인 안내 #919,DELIVERED
ES000920,CMP0008,CUST000076,2023-09-26 10:00:00,[프로모션] 특별 할인 안내 #920,DELIVERED
ES000921,CMP0030,CUST000108,2023-08-02 11:00:00,[프로모션] 특별 할인 안내 #921,DELIVERED
ES000922,CMP0002,CUST000192,2023-07-06 09:00:00,[프로모션] 특별 할인 안내 #922,BOUNCED
ES000923,CMP0008,CUST000097,2023-06-07 19:00:00,[프로모션] 특별 할인 안내 #923,BOUNCED
ES000924,CMP0022,CUST000014,2023-11-27 09:00:00,[프로모션] 특별 할인 안내 #924,DELIVERED
ES000925,CMP0007,CUST000123,2023-10-31 10:00:00,[프로모션] 특별 할인 안내 #925,DELIVERED
ES000926,CMP0022,CUST000037,2023-06-21 11:00:00,[프로모션] 특별 할인 안내 #926,DELIVERED
ES000927,CMP0023,CUST000039,2023-07-17 15:00:00,[프로모션] 특별 할인 안내 #927,DELIVERED
ES000928,CMP0030,CUST000179,2023-08-16 15:00:00,[프로모션] 특별 할인 안내 #928,DELIVERED
ES000929,CMP0022,CUST000114,2023-11-13 19:00:00,[프로모션] 특별 할인 안내 #929,DELIVERED
ES000930,CMP0007,CUST000040,2023-06-16 18:00:00,[프로모션] 특별 할인 안내 #930,DELIVERED
ES000931,CMP0008,CUST000129,2023-07-12 08:00:00,[프로모션] 특별 할인 안내 #931,DELIVERED
ES000932,CMP0023,CUST000175,2023-09-25 16:00:00,[프로모션] 특별 할인 안내 #932,DELIVERED
ES000933,CMP0019,CUST000147,2023-10-07 12:00:00,[프로모션] 특별 할인 안내 #933,DELIVERED
ES000934,CMP0023,CUST000041,2023-08-09 09:00:00,[프로모션] 특별 할인 안내 #934,DELIVERED
ES000935,CMP0008,CUST000191,2023-07-25 14:00:00,[프로모션] 특별 할인 안내 #935,DELIVERED
ES000936,CMP0017,CUST000101,2023-07-18 19:00:00,[프로모션] 특별 할인 안내 #936,FAILED
ES000937,CMP0007,CUST000178,2023-09-28 15:00:00,[프로모션] 특별 할인 안내 #937,DELIVERED
ES000938,CMP0023,CUST000098,2023-07-13 08:00:00,[프로모션] 특별 할인 안내 #938,DELIVERED
ES000939,CMP0023,CUST000050,2023-08-09 09:00:00,[프로모션] 특별 할인 안내 #939,DELIVERED
ES000940,CMP0022,CUST000155,2023-08-25 08:00:00,[프로모션] 특별 할인 안내 #940,DELIVERED
ES000941,CMP0008,CUST000139,2023-06-28 09:00:00,[프로모션] 특별 할인 안내 #941,DELIVERED
ES000942,CMP0002,CUST000194,2023-08-19 11:00:00,[프로모션] 특별 할인 안내 #942,DELIVERED
ES000943,CMP0002,CUST000062,2023-08-08 09:00:00,[프로모션] 특별 할인 안내 #943,FAILED
ES000944,CMP0002,CUST000145,2023-10-02 08:00:00,[프로모션] 특별 할인 안내 #944,DELIVERED
ES000945,CMP0007,CUST000080,2023-06-03 13:00:00,[프로모션] 특별 할인 안내 #945,DELIVERED
ES000946,CMP0023,CUST000129,2023-07-20 13:00:00,[프로모션] 특별 할인 안내 #946,DELIVERED
ES000947,CMP0022,CUST000034,2023-11-27 18:00:00,[프로모션] 특별 할인 안내 #947,DELIVERED
ES000948,CMP0023,CUST000190,2023-10-07 09:00:00,[프로모션] 특별 할인 안내 #948,DELIVERED
ES000949,CMP0008,CUST000007,2023-10-29 20:00:00,[프로모션] 특별 할인 안내 #949,DELIVERED
ES000950,CMP0002,CUST000075,2023-07-12 10:00:00,[프로모션] 특별 할인 안내 #950,DELIVERED
ES000951,CMP0007,CUST000161,2023-06-24 19:00:00,[프로모션] 특별 할인 안내 #951,DELIVERED
ES000952,CMP0017,CUST000175,2023-11-15 10:00:00,[프로모션] 특별 할인 안내 #952,DELIVERED
ES000953,CMP0008,CUST000129,2023-10-11 19:00:00,[프로모션] 특별 할인 안내 #953,DELIVERED
ES000954,CMP0030,CUST000197,2023-08-27 15:00:00,[프로모션] 특별 할인 안내 #954,DELIVERED
ES000955,CMP0022,CUST000075,2023-09-01 17:00:00,[프로모션] 특별 할인 안내 #955,DELIVERED
ES000956,CMP0023,CUST000011,2023-11-22 14:00:00,[프로모션] 특별 할인 안내 #956,DELIVERED
ES000957,CMP0007,CUST000040,2023-10-24 18:00:00,[프로모션] 특별 할인 안내 #957,FAILED
