report_id,competitor_id,our_campaign_ref,our_product_ids,competitor_product_ids,channels_analyzed,poached_influencer_ids,report_date,source,sov_google_ads_pct,sov_google_ads_trend,sov_meta_ads_pct,sov_meta_ads_trend,sov_tiktok_ads_pct,sov_tiktok_ads_trend,sov_naver_ads_pct,sov_naver_ads_trend,sov_kakao_moment_pct,sov_kakao_moment_trend,sov_youtube_pct,sov_youtube_trend,sov_instagram_pct,sov_instagram_trend,sov_twitter_x_pct,sov_twitter_x_trend,sov_linkedin_pct,sov_linkedin_trend,sov_email_pct,sov_email_trend,sov_sms_pct,sov_sms_trend,sov_push_notification_pct,sov_push_notification_trend,sov_display_network_pct,sov_display_network_trend,sov_native_ad_pct,sov_native_ad_trend,sov_affiliate_pct,sov_affiliate_trend,sov_programmatic_pct,sov_programmatic_trend,sov_ott_ads_pct,sov_ott_ads_trend,sov_podcast_ads_pct,sov_podcast_ads_trend,sov_influencer_pct,sov_influencer_trend,sov_offline_event_pct,sov_offline_event_trend,traffic_raw,traffic_norm,traffic_pct,traffic_delta,traffic_yoy,traffic_mom,traffic_avg7d,traffic_avg30d,traffic_median,traffic_p75,traffic_std,traffic_min,traffic_max,traffic_organic,traffic_paid,traffic_cumul,traffic_our_val,traffic_comp_val,traffic_gap,traffic_rank,traffic_index,traffic_score,traffic_trend_val,traffic_benchmark,social_raw,social_norm,social_pct,social_delta,social_yoy,social_mom,social_avg7d,social_avg30d,social_median,social_p75,social_std,social_min,social_max,social_organic,social_paid,social_cumul,social_our_val,social_comp_val,social_gap,social_rank,social_index,social_score,social_trend_val,social_benchmark,search_raw,search_norm,search_pct,search_delta,search_yoy,search_mom,search_avg7d,search_avg30d,search_median,search_p75,search_std,search_min,search_max,search_organic,search_paid,search_cumul,search_our_val,search_comp_val,search_gap,search_rank,search_index,search_score,search_trend_val,search_benchmark,brand_raw,brand_norm,brand_pct,brand_delta,brand_yoy,brand_mom,brand_avg7d,brand_avg30d,brand_median,brand_p75,brand_std,brand_min,brand_max,brand_organic,brand_paid,brand_cumul,brand_our_val,brand_comp_val,brand_gap,brand_rank,brand_index,brand_score,brand_trend_val,brand_benchmark,pricing_raw,pricing_norm,pricing_pct,pricing_delta,pricing_yoy,pricing_mom,pricing_avg7d,pricing_avg30d,pricing_median,pricing_p75,pricing_std,pricing_min,pricing_max,pricing_organic,pricing_paid,pricing_cumul,pricing_our_val,pricing_comp_val,pricing_gap,pricing_rank,pricing_index,pricing_score,pricing_trend_val,pricing_benchmark,threat_level,market_share_pct,price_index
CI-tf1w5xr85jpi,COMP-8,CAMP-0549,PRD-113,COMP_PRD-130|COMP_PRD-37|COMP_PRD-64|COMP_PRD-144|COMP_PRD-40,ott_ads|email|kakao_moment,,04/14/2024,industry_report,1.46,up,21.05,down,29.5,up,4.69,stable,11.05,volatile,7.42,급감,11.21,stable,9.89,volatile,8.94,급증,11.36,up,27.23,volatile,8.59,급증,12.62,volatile,18.39,급감,19.29,급감,23.46,volatile,22.04,stable,4.23,급감,10.75,down,14.64,up,9.79,84.47,33.77,63.86,11.45,0.0,0.85,190.2,81.21,1.92,120.13,17.15,79.04,40.08,15.23,0.0,39.25,120.06,80.97,110.21,164.4,22.97,48.6,232.25,34.04,46.58,173.47,38.1,84.3,6.87,34.29,75.77,376.79,216.31,55.67,87.45,93.63,338.2,189.62,4.45,19.93,48.94,200.18,96.69,63.51,456.54,107.17,73.3,16.24,92.23,241.26,58.97,7.35,63.14,324.29,60.27,102.96,32.67,70.06,260.18,9.5,195.87,313.27,144.07,39.71,245.51,186.06,132.68,5.25,141.07,55.87,56.63,9.43,144.12,36.45,141.78,31.02,33.53,267.68,45.84,19.47,105.06,163.05,56.93,82.1,9.87,46.72,26.92,39.9,98.67,96.97,139.3,79.5,421.43,2.27,31.17,121.11,28.9,149.4,210.72,84.84,25.47,35.21,134.54,44.89,297.39,153.47,19.91,63.68,51.09,129.02,52.5,199.59,149.28,20.54,90.3,50.06,4.63,155.94,78.44,medium,13.8,145.0
CI-y9o6kdwxic13,COMP-22,CAMP-0255,PRD-337,COMP_PRD-173|COMP_PRD-11|COMP_PRD-47|COMP_PRD-30|COMP_PRD-46,twitter_x|native_ad|ott_ads|linkedin|naver_ads,미입력,2025-10-31,news,28.68,급감,0.34,volatile,3.93,volatile,15.67,down,16.33,급증,23.89,급감,26.34,급감,27.51,stable,16.41,up,5.61,UNKNOWN,0.8,급감,18.91,up,13.47,급증,27.18,volatile,21.98,up,23.11,급감,15.68,급증,5.0,stable,0.78,nan,17.97,급감,134.37,28.01,187.58,96.65,115.78,199.33,7.08,7.97,126.82,117.55,22.26,372.24,9.72,171.78,44.26,368.15,31.18,78.95,7.27,43.16,1.53,130.79,234.17,98.96,62.7,140.07,31.25,42.39,58.57,124.33,8.41,65.7,149.24,10.78,71.76,97.71,504.94,43.09,327.89,77.34,0.12,662.0,61.05,81.91,85.68,122.11,26.46,83.22,147.32,53.5,71.28,93.87,76.24,3833.0,38.07,16.17,48.9,13.09,109.61,51.11,40.65,97.69,22.61,61.17,292.77,83.33,3.55,26.73,0.0,123.39,158.2,11.97,113.5,399.87,16.47,282.1,65.98,34.84,38.23,188.21,30.17,0.0,3.77,15.87,6.54,470.46,84.83,32.85,34.42,27.16,108.36,4.61,1.52,102.43,0.0,131.61,92.59,127.49,123.71,583.23,275.97,591.95,69.67,6.25,76.19,2.56,124.27,112.4,2.26,12.11,9.29,97.07,70.95,141.21,57.65,9.94,81.68,136.12,13.66,374.44,UNKNOWN,23.43,101.9
CI-laygtaj3zupq,COMP-25,CAMP-0051,PRD-75|PRD-370|PRD-243|PRD-379|PRD-442,COMP_PRD-146|COMP_PRD-31|COMP_PRD-51|COMP_PRD-92,offline_event,-,2025년 12월 21일,scraping,23.08,down,17.61,stable,26.5,급감,20.17,급감,13.26,급감,18.84,up,2.75,volatile,13.52,급증,1.79,up,23.62,down,20.04,down,9.49,up,26.23,_own,0.37,급증,22.42,stable,21.93,급감,6.53,급감,25.44,down,0.05,,3.55,up,23.57,107.97,17.74,50.15,14508.000000000002,7.48,53.09,61.97,61.5,17.27,77.81,81.53,9.01,142.87,361.81,93.55,1.11,39.87,20.47,39.14,73.82,20.38,24.37,42.85,356.19,66.51,101.36,90.92,41.64,136.68,60.75,139.69,2.13,13.61,102.24,14.32,8.08,60.3,5.65,0.0,68.61,3.54,171.74,117.44,85.36,17.56,16.26,66.97,5.98,40.57,51.08,40.0,47.98,86.75,70.19,131.98,198.82,54.78,126.52,116.57,44.98,9.37,68.37,135.92,41.61,69.05,43.54,172.36,36.71,3.0,214.94,181.66,6.16,41.28,126.09,122.13,0.0,132.83,90.53,51.72,83.03,59.84,98.65,0.45,53.37,188.38,1.5,2.02,413.93,52.83,122.54,136.25,89.55,39.06,82.69,387.36,40.92,155.46,26.72,51.45,8.35,89.63,299.63,79.75,184.27,99.81,15.39,46.76,5.12,75.4,125.51,78.32,40.85,71.0,12.07,179.1,151.85,210.93,1.79,177.32,medium,31.65,99.2
CI-fu8wwdj1p4yq,COMP-16,,PRD-181|PRD-95,COMP_PRD-6,twitter_x|podcast_ads|linkedin|display_network|google_ads|naver_ads,N/A,2025년 07월 21일,semrush,17.99,down,7.27,volatile,0.81,급감,3.94,volatile,21.27,volatile,18.99,down,23.28,down,17.91,up,0.53,volatile,21.35,급감,1.18,volatile,0.22,down,22.41,급감,2.57,급증,13.86,down,19.56,up,4.88,급감,21.88,volatile,27.95,UNKNOWN,22.31,급증,220.85,172.06,165.79,147.29,162.26,90.56,39.94,298.52,6.24,204.94,71.47,188.21,18.41,108.85,207.86,476.76,2.62,1.94,0.0,200.62,72.11,50.42,0.68,430.46,46.2,68.61,132.86,126.54,15.0,55.21,113.84,138.26,132.03,43.85,110.66,64.07,102.87,71.97,159.27,3.28,8.47,49.75,69.26,8.95,4.43,356.25,177.06,0.0,3.24,25.84,240.32,15.36,94.45,8.42,5.52,3.95,34.12,340.73,200.3,127.41,224.73,21.09,22.23,11.33,62.15,4.1,24.61,343.68,13.92,15.84,402.85,160.19,63.57,77.47,173.31,35.96,72.19,122.9,98.28,61.9,153.91,51.82,2.51,0.0,154.7,3.84,109.93,51.25,49.84,289.97,81.28,14.21,99.22,106.51,143.07,205.82,18.13,21.98,48.75,123.55,44.79,32.61,85.83,87.33,64.54,61.67,163.71,209.33,104.2,124.37,11.24,253.33,132.33,33.62,54.69,139.21,82.81,2.49,74.54,244.34,high,13.27,145.5
CI-hfvjs6rsbitv,COMP-18,,PRD-168,COMP_PRD-97,offline_event|linkedin|meta_ads|naver_ads,,21-01-2023,scraping,16.77,급감,21.58,down,5.41,volatile,28.69,stable,22.91,down,12.22,급감,8.69,stable,28.91,down,28.15,stable,13.39,down,8.24,down,3.21,급감,8.53,,25.48,nan,1.41,급감,15.69,nan,10.57,급증,4.49,급감,22.23,급감,19.38,stable,112.57,114.44,247.43,0.0,140.02,63.31,56.23,114.63,7.28,58.79,2.6,126.04,100.0,372.79,29.61,80.74,109.37,63.18,23.86,17.32,21.74,237.97,212.07,48.56,8.75,86.31,3.28,44.23,168.78,291.21,41.44,536.83,76.84,118.54,547.91,20.58,47.33,35.27,92.36,170.98,198.68,149.73,20.08,78.72,157.45,277.11,19.97,193.43,302.91,1.91,264.88,102.96,2.24,197.12,473.44,10.5,30.94,13.77,37.45,77.67,5.78,28.71,166.57,15.15,0.24,15.82,175.64,43.65,58.09,0.0,31.46,36.78,16.94,17.82,5.1,165.1,77.86,105.63,46.38,96.43,23.75,23.65,244.65,151.14,67.79,75.05,348.45,333.79,297.77,76.44,19.13,193.32,26.23,55.25,40.97,88.7,104.43,147.4,25.43,64.36,144.94,16.74,31408.0,140.26,13.67,11.86,30.96,129.22,60.53,21.94,29.28,59.68,38.27,136.48,2.28,97.68,39.47,119.98,22.51,291.32,low,1.7,131.6
CI-pmlb981fubim,COMP-13,,PRD-372|PRD-409|PRD-451|PRD-428|PRD-131,COMP_PRD-4|COMP_PRD-112,podcast_ads,N/A,2025년 01월 02일,semrush,8.92,volatile,20.63,down,1.33,급감,8.91,급증,20.17,급감,16.08,급감,6.47,급감,0.43,-,15.42,stable,3.08,급증,16.39,UNKNOWN,1.16,down,13.23,stable,8.18,미입력,13.0,volatile,7.33,volatile,13.63,null,16.37,,2.51,down,4.01,급감,57.69,9.38,240.49,11.74,9.21,98.29,222.87,133.33,32.91,97.16,4.93,96.56,22.44,144.78,33.58,248.19,26.32,39.36,141.61,117.41,145.82,18.82,63.96,14.65,67.39,53.35,80.27,0.0,369.67,0.0,7.63,57.57,37.45,15.03,67.32,287.97,121.48,109.81,66.43,211.43,127.16,157.33,86.63,62.86,63.67,13.49,309.55,13.57,39.29,81.91,68.12,237.75,85.7,54.26,322.73,41.55,19.36,22.69,192.69,37.09,7.04,215.6,359.0,24.52,187.64,8.94,9.53,81.1,183.13,0.0,24.43,17.34,58.28,63.89,249.58,14.4,155.22,120.57,127.18,35.42,0.0,113.69,16.19,0.91,47.13,117.03,163.65,73.0,69.73,147.6,33.65,177.99,22.18,34.36,48.61,33.03,62.08,559.57,44.22,230.36,81.42,27.21,73.39,64.83,100.67,117.2,6.0,36.17,233.69,209.81,200.58,1.9,314.88,37.58,47.89,26.5,10.16,117.54,392.75,0.99,emerging,34.15,78.6
CI-rcd2tsy6hmdr,COMP-14,CAMP-0340,PRD-233,COMP_PRD-61|COMP_PRD-66,google_ads|native_ad|push_notification,INF-198|INF-82,2025년 08월 25일,industry_report,7.57,급증,15.49,down,3.72,급감,26.72,N/A,4.19,stable,25.55,급증,17.29,stable,14.23,급감,19.2,volatile,0.84,up,20.4,급증,17.09,stable,20.33,급증,7.31,up,7.92,up,27.27,급감,26.67,,15.09,down,5.67,volatile,15.82,volatile,34.52,154.22,34075.0,0.0,149.0,30.59,139.77,83.99,289.06,82.96,9.41,227.43,0.0,98.43,72.46,61.95,263.52,127.36,214.66,61.07,8.47,84.79,30.14,50.9,231.19,101.54,91.34,180.89,155.69,121.03,220.55,58.34,71.19,24.11,149.35,59.26,111.61,29.92,19.09,1.38,61.2,113.57,0.0,100.27,90.81,98.61,4.19,46.8,18.56,174.88,12.44,73.97,690.0,8.19,131.61,21.98,116.36,114.98,283.64,156.77,199.09,163.22,60.42,28.76,8.46,25.32,161.81,91.14,15.74,23.1,350.14,8.78,113.5,232.21,68.66,77.45,140.06,3.58,3.83,2.29,27.59,0.23,6.73,215.22,51.72,19.81,282.74,143.58,17.62,96.37,90.75,75.56,195.66,82.74,112.55,4.91,12.63,85.89,56.81,47.94,205.76,133.08,19.7,295.64,69.09,80.18,77.36,43.31,13.3,8.01,40.65,111.59,3.12,123.63,180.07,24.36,248.48,8.96,32.44,151.21,high,12.04,134.9
CI-sv2b6vpyl75c,COMP-1,-,PRD-167|PRD-334|PRD-300|PRD-260,COMP_PRD-45,podcast_ads|push_notification,INF-212|INF-129|INF-117,29-04-2024,news,6.05,down,28.72,st!ble,8.04,급감,4.97,stable,17.6,급감,23.91,stable,7.44,up,3.19,급감,12.05,stable,15.85,up,6.22,급감,8.2,급증,20.85,up,8.16,up,17.41,volatile,18.94,up,28.71,급감,16.92,up,10.17,stable,2.89,급감,58.54,50.97,46.03,48.43,6.21,132.52,210.03,34.99,116.32,316.08,157.46,150.72,108.18,65.68,3.17,99.2,82.43,214.46,10.62,402.1,95.55,12.48,21.71,0.0,30.66,48.47,51.3,10.98,39.14,53.5,52.02,120.27,80.09,60.58,159.23,35.58,114.28,46.36,13.55,137.55,42.82,5.82,30.36,269.85,213.8,107.27,530.29,45.68,226.74,170.34,73.75,11.91,0.55,96.72,108.93,140.01,326.07,43.91,146.95,43.45,7.82,24.24,113.94,59.49,554.13,283.98,117.07,39.21,23.24,43.85,28.23,58.66,95.1,60.42,308.2,7.36,48.58,142.16,444.94,14.53,268.08,12.07,35.37,67.23,7.84,15.82,200.26,125.38,22.39,58.17,139.62,113.06,144.76,261.06,393.77,140.77,144.24,187.43,81.82,48.66,33.12,0.58,4.77,425.28,110.44,189.84,149.6,81.34,38.59,498.6,192.29,32.54,14.73,100.29,57.63,6.74,21.6,35.58,105.35,20.22,,10.24,86.4
CI-4hqnscc2cbni,COMP-6,,PRD-100|PRD-205|PRD-219|PRD-391,COMP_PRD-151|COMP_PRD-14|COMP_PRD-100|COMP_PRD-32,display_network,-,2023년 07월 05일,news,19.5,down,7.67,급증,1.76,급증,27.31,-,28.55,down,14.93,volatile,22.57,down,13.03,volatile,16.58,down,27.45,volatile,16.13,급증,6.64,stable,26.59,stable,8.65,stable,9.41,급증,27.38,down,18.0,stable,10.07,down,29.84,down,1.38,stable,165.76,0.0,10.29,125.04,63.99,273.82,48.18,17.91,79.63,113.9,14.23,25.1,12.82,68.44,71.69,38.88,4.81,72.65,172.22,112.07,24.68,15.57,504.86,310.06,258.51,6.07,34.62,41.38,148.01,6.85,1.6,67.14,165.78,415.06,25.46,3.35,8.73,161.31,55.56,4.15,196.78,65.56,422.91,0.0,17.78,193.81,1.7,61.5,57.88,102.37,11.98,26.56,99.52,65.67,72.03,158.67,90.12,16.64,3.28,74.84,67.11,106.94,165.51,65.53,2.79,300.13,6.9,42.77,95.7,95.75,109.69,52.05,189.13,287.21,150.72,37.62,128.72,27.97,169.21,13.9,14.5,172.0,8.97,126.57,201.17,173.01,99.33,86.31,52.12,0.0,133.23,52.07,52.93,90.81,64.32,53.01,22.11,134.02,69.37,162.47,22.38,116.85,23.09,8.89,147.64,127.82,201.15,12.38,46.15,173.84,58.73,99.96,76.91,94.11,64.13,168.73,28.35,157.76,38.87,85.05,emerging,3.83,79.5
CI-maougm77cfmv,COMP-10,,PRD-313,COMP_PRD-145,podcast_ads|instagram,,,industry_report,9.51,volatile,11.99,급증,13.78,급증,18.1,급감,20.28,급감,2.28,up,18.18,up,7.07,stable,15.59,volatile,7.18,up,5.8,급감,10.9,up,28.23,급감,13.0,up,27.78,급증,29.83,급증,6.84,급증,7.26,급감,1.56,volatile,1.08,급감,168.48,43.84,179.28,5.34,41.28,165.26,179.71,68.01,83.27,81.28,15.51,575.69,71.3,105.92,40.85,2.9,70.54,117.96,37.59,0.0,0.0,68.77,89.77,73.45,10.39,0.0,27.27,24.82,45.97,48.7,68.6,107.19,118.33,79.85,77.88,30.45,9.51,19.07,1.05,193.63,37.2,11.15,30.4,29.07,46.86,59.13,243.76,125.16,29.51,44.14,40.17,26.12,307.0,25.47,56.49,24.75,25.26,4.9,170.99,36.13,13.9,113.73,24.03,150.72,22.65,6.43,31.7,301.97,68.06,88.48,79.53,137.75,20.55,224.62,117.89,30.04,124.29,145.68,126.46,48.74,525.71,187.9,6.72,60.03,73.13,77.22,8.02,223.19,72.4,50.04,192.67,61.11,109.24,34.52,219.65,5.44,41.41,13396.0,78.11,146.83,13.25,71.08,0.0,33.65,335.43,53.03,293.62,34.54,37.32,146.12,22.04,63.86,151.99,73.76,20.42,386.88,35.02,6.82,237.71,61.06,declining,22.13,73.4
CI-0lzz24sb49jk,COqP-29,,PRD-118|PRD-460|PRD-329|PRD-167|PRD-86,COMP_PRD-110|COMP_PRD-30,naver_ads,-,2025년 07월 27일,scraping,1.2,down,0.45,up,20.12,급증,1.47,null,18.48,up,18.43,volatile,27.75,stable,13.29,stable,20.03,급증,2.21,stable,27.18,급증,11.19,급증,1.46,volatile,26.9,stable,8.64,volatile,22.58,volatile,14.91,급증,18.47,stable,1.39,down,20.84,급감,52.96,188.22,162.26,12.73,19.64,147.21,11.15,119.09,239.6,161.44,4.89,216.75,0.96,132.43,232.9,130.0,276.13,279.99,98.11,2.18,156.44,37.05,37.45,98.55,0.13,3.63,27.37,7.94,55.63,105.02,10.57,69.49,224.82,77.07,451.66,49.5,87.84,227.16,423.41,157.96,0.75,200.19,15.2,52.54,117.3,21.46,47.15,0.0,18.41,2.47,308.91,5.14,280.42,210.53,35.08,172.66,18.34,54.5,270.33,77.33,194.87,45.53,147.98,98.46,49.85,186.1,51.34,20.24,56.89,384.17,39.95,126.59,103.53,94.11,70.24,167.77,177.99,219.49,151.92,6.76,19.56,17.61,0.45,100.22,5.52,229.34,70.92,62.93,12.42,0.0,255.24,258.73,75.49,61.13,111.75,0.17,69.89,61.76,88.0,150.22,253.75,266.26,370.91,60.51,55.06,365.17,36.36,64.6,38.44,20.31,119.44,83.22,24.49,72.9,346.7,7.79,131.34,12.67,82.38,29.75,medium,22.8,100.4
CI-proqwr0iixg8,COMP-29,,PRD-251|PRD-32|PRD-280|PRD-373|PRD-415,COMP_PRD-183,native_ad|ott_ads|push_notification|offline_event|meta_ads,미입력,20241121,,16.82,up,14.76,stable,14.77,급증,19.82,down,16.24,급감,14.08,급감,13.27,stable,14.11,volatile,23.05,volatile,25.23,stable,28.29,stable,5.09,up,12.43,stable,6.89,급증,6.35,급감,24.13,급감,5.1,down,4.88,volatile,5.98,down,20.52,미입력,128.05,32.96,118.48,225.29,208.92,1.46,272.78,22.61,44.64,32.3,86.45,5.41,59.11,43.11,0.0,445.8,85.43,511.71,9.57,109.69,25.25,11.46,0.85,67.38,15.32,50.0,329.34,5.08,19.48,16.47,26.02,35.4,277.37,4.81,120.28,0.0,31.1,110.06,21.51,179.96,82.11,116.0,2.38,106.21,38.95,0.0,83.1,12.97,16.52,0.0,50.02,11.31,13.53,13.18,66.59,132.82,109.07,54.72,121.51,19.82,18.46,49.73,0.0,101.63,138.39,8.1,150.79,75.09,102.4,31.68,57.71,52.91,123.43,106.67,1.36,133.34,131.94,42.42,221.16,83.45,115.18,0.0,446.25,19.84,90.27,19.38,87.23,0.0,4.41,16.86,110.82,178.59,86.95,9.6,108.25,358.62,31.49,14.57,34.68,37.59,9.03,63.94,64.46,22.19,0.0,26.5,384.69,25.88,0.01,6.38,72.27,22.91,14.21,234.97,127.39,6.54,15.71,83.84,50.51,15.05,high,26.31,76.0
CI-4ueom3mekf73,COMP-7,CAMP-0544,PRD-381|PRD-313|PRD-329|PRD-147|PRD-372,COMP_PRD-118,linkedin|podcast_ads|native_ad|ott_ads|display_network|tiktok_ads,미입력,10/31/2024,news,10.17,down,21.55,급감,22.99,volatile,22.28,급증,2.29,nan,1.5,volatile,9.86,stable,16.69,zown,20.03,up,9.5,volatile,24.65,down,0.65,volatile,22.99,stable,10.47,급감,22.82,미입력,15.66,up,15.46,down,12.56,급감,1.01,up,7.43,급감,82.62,89.5,15.91,189.43,66.09,15.86,40.77,51.76,79.19,94.91,119.43,11.36,9375.0,6.97,26.5,49.79,25.56,112.71,9.79,27.33,204.96,82.04,105.54,133.31,127.19,174.37,13.12,0.0,66.2,40.68,91.94,109.31,77.09,51.67,158.46,56.31,69.82,53.54,142.84,4.69,71.35,46.49,62.31,200.47,8.84,16.57,160.95,15.35,93.73,27.29,11.43,51.39,68.33,9.43,52.42,11.32,19.83,183.77,37.04,29.22,0.0,12.43,68.67,5.77,123.08,153.0,14.35,76.58,235.53,13.17,2.94,302.99,8.95,4.61,282.28,37.06,87.09,104.34,203.98,90.62,356.87,76.66,44.05,174.31,174.36,33.63,2.93,111.44,20.91,20.56,231.23,25.36,0.0,45.04,228.95,18.56,29.59,33.47,158.78,344.98,41.98,9.82,2489.0,61.7,2.59,40.09,159.28,82.94,174.65,0.0,25.64,137.51,176.86,26.65,60.92,36.82,120.87,226.52,85.37,110.18,declining,26.97,125.6
CI-9sropm04jx7c,COMP-25,,PRD-377,COMP_PRD-148|COMP_PRD-132,native_ad|ott_ads|kakao_moment|podcast_ads,null,2023/12/22,industry_report,13.54,down,4.79,down,29.13,volatile,3.29,급증,19.74,stable,6.64,급감,14.04,급감,5.1,stable,22.7,급감,20.05,down,26.74,down,9.69,급증,0.64,down,3.34,volatile,12.04,급감,19.71,미입력,29.68,급증,10.14,volatile,17.52,급감,24.99,미입력,78.15,282.79,186.79,9.62,27.04,32.43,248.0,52.05,234.1,204.51,472.57,131.31,45.87,209.53,199.83,129.65,205.42,29.1,59.48,161.91,29.18,272.09,193.11,102.61,38.03,66.76,20.04,0.89,29.52,91.63,0.0,222.31,182.14,196.68,58.28,214.51,27.82,22.26,86.79,105.29,78.92,111.07,0.0,31.48,27.17,64.03,22.62,90.99,5.83,61.39,45.14,40.98,109.95,2.96,285.11,169.97,337.71,23.74,62.35,97.99,69.86,14.94,20.02,70.39,22.09,95.49,200.36,376.18,26.09,80.89,6.67,150.43,289.94,67.62,37.22,5.99,189.13,401.23,48.15,104.17,89.33,55.55,81.3,62.12,4.99,18.62,27.3,43.56,220.3,36.1,64.27,7.78,1.96,21.47,4.58,13.2,106.45,2.77,5.36,173.93,67.77,303.78,35.46,48.7,17.42,224.17,101.05,23.22,94.55,30.1,51.67,15.89,46.38,5.14,35.7,30.49,29.59,55.69,11.15,22.72,-,13.13,76.8
CI-zemby4s88f6f,N/A,CAMP-0233,PRD-386|PRD-82|PRD-29|PRD-143,COMP_PRD-67|COMP_PRD-92|COMP_PRD-62|COMP_PRD-32|COMP_PRD-171,native_ad|tiktok_ads|instagram|programmatic,,2023-06-27,semrush,6.35,stable,27.09,up,26.71,down,25.4,stable,21.16,급감,28.54,volatile,8.75,stable,19.09,급감,1.14,급감,22.67,down,27.09,null,20.75,volatile,4.76,volatile,0.66,down,4.03,volatile,24.7,급증,0.0,급증,10.17,up,6.47,down,14.8,급증,29.97,83.92,64.34,29.55,133.9,17.53,5.55,34.71,98.0,135.76,86.33,3.09,60.99,5.98,71.0,81.29,43.57,34.27,204.41,42561.0,0.05,25.11,70.29,113.18,13.84,40.14,11.78,0.0,114.87,162.87,33.96,28.23,158.89,13.18,17.96,50.79,80.42,59.81,17.92,170.97,97.12,14.49,62.16,58.33,425.94,32.48,19.09,44.49,27.37,105.54,188.53,0.18,63.54,38.88,23.39,0.0,62.93,66.1,0.0,47.56,196.17,46.16,925.35,50.21,328.78,28.27,0.0,61.36,124.71,3.28,206.05,222.19,74.68,233.76,28.01,108.93,46.21,98.42,86.06,18.67,296.82,0.0,38.72,48.89,4.97,73.56,27.39,33.78,23.44,27.12,17.21,65.41,104.84,69.31,109.27,3.37,17.7,43.83,0.0,36.71,111.04,64.89,53.69,137.01,138.09,306.38,28.59,89.81,183.68,65.84,2.82,110.68,43.18,57.81,114.84,0.84,63.91,42.51,4.68,28.58,low,16.87,133.6
CI-4qdotuyy3sud,COMP-11,CAMP-0113,PRD-2|PRD-421|PRD-451|PRD-300,COMP_PRD-14,push_notification,null,2024년 03월 03일,socialbakers,23.38,up,14.74,down,6.77,up,21.16,volatile,25.04,volatile,7.42,down,17.57,up,12.28,volatile,9.28,급감,14.29,급감,19.2,급증,21.61,급증,7.29,null,8.12,stable,9.71,up,10.88,up,2.44,down,16.59,up,24.58,volatile,0.85,stable,106.02,62.61,64.03,62.32,79.57,122.17,209.27,90.41,96.6,161.98,166.27,264.04,20.68,293.04,38.56,63.94,302.0,28.48,307.76,87.91,19.04,73.68,27.67,60.99,103.33,188.36,83.89,102.39,111.97,195.61,89.4,82.99,285.41,173.91,25.59,18.45,285.39,36.62,8.21,55.04,58.97,142.02,438.89,68.52,57.15,58.4,188.79,79.18,338.76,363.18,33.15,47.84,80.68,17.02,112.36,92.12,29.01,85.83,44.11,20.91,123.7,71.0,91.64,47.07,77.28,18.78,121.86,144.47,61.31,66.61,97.11,83.31,72.41,26.75,74.92,253.91,12.3,202.77,233.96,30.78,35.27,36.38,6.82,59.69,79.62,64.67,95.82,288.63,136.12,78.68,11.51,24.27,368.11,45.56,22348.0,11.78,30.56,18.3,214.43,24.41,9.81,234.26,206.93,53.06,30.13,80.13,48.83,48.71,52.98,3.79,6.5,390.18,7.71,15.82,305.89,12.28,92.62,0.0,125.26,23.04,-,26.61,72.2
CI-53xds7gomxb7,COMP-16,,PRD-205,COMP_PRD-6|COMP_PRD-164|COMP_PRD-160,sms,INF-157,19.02.2024,news,8.16,stable,21.64,down,10.08,,7.19,급감,27.48,급증,10.19,급증,18.87,stable,7.41,급감,25.65,up,26.72,급증,22.65,stable,22.49,volatile,13.46,volatile,13.87,up,20.86,stable,9.65,급감,16.29,급감,5.91,stable,21.32,급감,3.83,stable,116.54,61.72,0.44,158.83,221.52,8.23,16.05,53.06,103.88,101.94,496.32,137.68,49.37,70.91,277.17,3.08,232.6,31.64,203.08,105.66,237.62,90.92,234.46,0.0,90.33,81.72,68.82,12982.0,2.56,172.91,233.72,218.62,385.27,92.26,264.66,145.06,3.7,98.05,452.18,187.16,96.51,15.65,63.22,504.25,53.57,103.96,208.14,65.14,113.95,259.75,205.18,80.6,187.98,147.93,47.62,36.34,23.42,72.17,121.32,49.11,2.03,68.37,93.44,66.36,10.94,93.41,0.0,239.11,24.98,248.22,28.95,89.79,163.34,14760.0,296.5,356.09,311.48,0.0,26.09,256.38,63.64,109.35,214.07,181.47,43.49,130.74,212.34,93.07,117.53,49.43,294.85,45.36,133.71,59.22,21.95,22.08,14.75,0.0,0.0,0.0,27.01,28.57,16.85,15.61,44.86,22.84,37.87,78.07,91.04,47.32,12.89,56.45,22.69,6.88,53.26,51.28,253.01,59.3,240.47,69.68,low,21.49,125.2
